update_n,reason,edges_added,total_edges,pool_size,mean_bl_entry,bl_threshold,ef
26,bl_entry 11607.61 > 9893.26,1,52,20,11607.610920410156,9893.255996704102,10
27,bl_entry 11680.57 > 9893.26,1,53,20,11680.572412109375,9893.255996704102,10
28,bl_entry 11496.05 > 9893.26,0,53,20,11496.054201660156,9893.255996704102,10
29,bl_entry 11457.82 > 9893.26,0,53,20,11457.823764648438,9893.255996704102,10
30,bl_entry 11481.64 > 9893.26,1,54,20,11481.636625976562,9893.255996704102,10
31,bl_entry 11341.98 > 9893.26,0,54,20,11341.983806152344,9893.255996704102,10
32,bl_entry 11450.66 > 9893.26,0,54,20,11450.655056152344,9893.255996704102,10
33,bl_entry 11421.68 > 9893.26,1,55,20,11421.677463378906,9893.255996704102,10
34,bl_entry 11397.90 > 9893.26,0,55,20,11397.900363769531,9893.255996704102,10
35,bl_entry 11502.17 > 9893.26,2,57,20,11502.171513671876,9893.255996704102,10
36,bl_entry 11609.20 > 9893.26,0,57,20,11609.196088867187,9893.255996704102,10
37,bl_entry 11592.53 > 9893.26,0,57,20,11592.52986328125,9893.255996704102,10
38,bl_entry 11639.80 > 9893.26,1,58,20,11639.797578125,9893.255996704102,10
39,bl_entry 11501.54 > 9893.26,1,59,20,11501.537084960937,9893.255996704102,10
40,bl_entry 11421.72 > 9893.26,0,59,20,11421.721743164062,9893.255996704102,10
41,bl_entry 11987.35 > 9893.26,0,59,20,11987.349689941406,9893.255996704102,10
42,bl_entry 12655.40 > 9893.26,0,59,20,12655.402614746094,9893.255996704102,10
43,bl_entry 13471.60 > 9893.26,0,59,20,13471.599604492187,9893.255996704102,10
44,bl_entry 14203.76 > 9893.26,0,59,20,14203.763359375,9893.255996704102,10
45,bl_entry 14411.42 > 9893.26,1,60,20,14411.420747070313,9893.255996704102,10
46,bl_entry 14416.07 > 9893.26,0,60,20,14416.067006835938,9893.255996704102,10
47,bl_entry 14434.89 > 9893.26,0,60,20,14434.885087890625,9893.255996704102,10
48,bl_entry 14340.87 > 9893.26,1,61,20,14340.867407226562,9893.255996704102,10
49,bl_entry 14327.85 > 9893.26,1,62,20,14327.85259765625,9893.255996704102,10
50,bl_entry 14377.75 > 9893.26,0,62,20,14377.752373046875,9893.255996704102,10
51,bl_entry 14280.32 > 9893.26,0,62,20,14280.317314453125,9893.255996704102,10
52,bl_entry 14369.33 > 9893.26,0,62,20,14369.330146484375,9893.255996704102,10
53,bl_entry 14268.86 > 9893.26,0,62,20,14268.855092773438,9893.255996704102,10
54,bl_entry 14251.77 > 9893.26,1,63,20,14251.766176757812,9893.255996704102,10
55,bl_entry 14385.48 > 9893.26,0,63,20,14385.479975585937,9893.255996704102,10
56,bl_entry 14417.53 > 9893.26,0,63,20,14417.525048828125,9893.255996704102,10
57,bl_entry 14442.07 > 9893.26,0,63,20,14442.07171875,9893.255996704102,10
58,bl_entry 14438.27 > 9893.26,0,63,20,14438.271293945312,9893.255996704102,10
59,bl_entry 14344.40 > 9893.26,0,63,20,14344.395346679688,9893.255996704102,10
60,bl_entry 14355.04 > 9893.26,0,63,20,14355.040913085937,9893.255996704102,10
1,bl_entry 9914.15 > 9893.26,15,15,5,9914.152578125,9893.255996704102,20
2,bl_entry 10079.81 > 9893.26,2,17,8,10079.807646484374,9893.255996704102,20
3,bl_entry 10401.79 > 9893.26,2,19,9,10401.787603759765,9893.255996704102,20
4,bl_entry 10579.58 > 9893.26,2,21,9,10579.580202636718,9893.255996704102,20
5,bl_entry 10498.91 > 9893.26,3,24,10,10498.907099609374,9893.255996704102,20
6,bl_entry 10553.44 > 9893.26,2,26,10,10553.44157470703,9893.255996704102,20
7,bl_entry 10622.54 > 9893.26,3,29,10,10622.542854003907,9893.255996704102,20
8,bl_entry 10423.69 > 9893.26,0,29,14,10423.688171386719,9893.255996704102,20
9,bl_entry 10312.83 > 9893.26,2,31,16,10312.826889648437,9893.255996704102,20
10,bl_entry 10225.95 > 9893.26,2,33,17,10225.946215820313,9893.255996704102,20
11,bl_entry 10077.59 > 9893.26,3,36,18,10077.585764160156,9893.255996704102,20
12,bl_entry 10282.51 > 9893.26,0,36,19,10282.507762451172,9893.255996704102,20
13,bl_entry 10291.65 > 9893.26,3,39,20,10291.653775634766,9893.255996704102,20
14,bl_entry 10247.98 > 9893.26,3,42,20,10247.982520751953,9893.255996704102,20
15,bl_entry 10341.83 > 9893.26,2,44,20,10341.827735595703,9893.255996704102,20
16,bl_entry 10312.28 > 9893.26,0,44,20,10312.279411621093,9893.255996704102,20
17,bl_entry 10228.41 > 9893.26,0,44,20,10228.413576660156,9893.255996704102,20
18,bl_entry 10320.32 > 9893.26,2,46,20,10320.323413085938,9893.255996704102,20
19,bl_entry 10135.09 > 9893.26,0,46,20,10135.090083007812,9893.255996704102,20
20,bl_entry 10107.89 > 9893.26,1,47,20,10107.893835449218,9893.255996704102,20
21,bl_entry 10547.44 > 9893.26,1,48,20,10547.439020996093,9893.255996704102,20
22,bl_entry 10747.45 > 9893.26,1,49,20,10747.449868164062,9893.255996704102,20
23,bl_entry 11194.35 > 9893.26,2,51,20,11194.346799316407,9893.255996704102,20
24,bl_entry 11559.33 > 9893.26,0,51,20,11559.332912597656,9893.255996704102,20
25,bl_entry 11584.70 > 9893.26,0,51,20,11584.696477050782,9893.255996704102,20
26,bl_entry 11607.61 > 9893.26,1,52,20,11607.610920410156,9893.255996704102,20
27,bl_entry 11680.57 > 9893.26,1,53,20,11680.572412109375,9893.255996704102,20
28,bl_entry 11496.05 > 9893.26,0,53,20,11496.054201660156,9893.255996704102,20
29,bl_entry 11457.82 > 9893.26,0,53,20,11457.823764648438,9893.255996704102,20
30,bl_entry 11481.64 > 9893.26,1,54,20,11481.636625976562,9893.255996704102,20
31,bl_entry 11341.98 > 9893.26,0,54,20,11341.983806152344,9893.255996704102,20
32,bl_entry 11450.66 > 9893.26,0,54,20,11450.655056152344,9893.255996704102,20
33,bl_entry 11421.68 > 9893.26,1,55,20,11421.677463378906,9893.255996704102,20
34,bl_entry 11397.90 > 9893.26,0,55,20,11397.900363769531,9893.255996704102,20
35,bl_entry 11502.17 > 9893.26,2,57,20,11502.171513671876,9893.255996704102,20
36,bl_entry 11609.20 > 9893.26,0,57,20,11609.196088867187,9893.255996704102,20
37,bl_entry 11592.53 > 9893.26,0,57,20,11592.52986328125,9893.255996704102,20
38,bl_entry 11639.80 > 9893.26,1,58,20,11639.797578125,9893.255996704102,20
39,bl_entry 11501.54 > 9893.26,1,59,20,11501.537084960937,9893.255996704102,20
40,bl_entry 11421.72 > 9893.26,0,59,20,11421.721743164062,9893.255996704102,20
41,bl_entry 11987.35 > 9893.26,0,59,20,11987.349689941406,9893.255996704102,20
42,bl_entry 12655.40 > 9893.26,0,59,20,12655.402614746094,9893.255996704102,20
43,bl_entry 13471.60 > 9893.26,0,59,20,13471.599604492187,9893.255996704102,20
44,bl_entry 14203.76 > 9893.26,0,59,20,14203.763359375,9893.255996704102,20
45,bl_entry 14411.42 > 9893.26,1,60,20,14411.420747070313,9893.255996704102,20
46,bl_entry 14416.07 > 9893.26,0,60,20,14416.067006835938,9893.255996704102,20
47,bl_entry 14434.89 > 9893.26,0,60,20,14434.885087890625,9893.255996704102,20
48,bl_entry 14340.87 > 9893.26,1,61,20,14340.867407226562,9893.255996704102,20
49,bl_entry 14327.85 > 9893.26,1,62,20,14327.85259765625,9893.255996704102,20
50,bl_entry 14377.75 > 9893.26,0,62,20,14377.752373046875,9893.255996704102,20
51,bl_entry 14280.32 > 9893.26,0,62,20,14280.317314453125,9893.255996704102,20
52,bl_entry 14369.33 > 9893.26,0,62,20,14369.330146484375,9893.255996704102,20
53,bl_entry 14268.86 > 9893.26,0,62,20,14268.855092773438,9893.255996704102,20
54,bl_entry 14251.77 > 9893.26,1,63,20,14251.766176757812,9893.255996704102,20
55,bl_entry 14385.48 > 9893.26,0,63,20,14385.479975585937,9893.255996704102,20
56,bl_entry 14417.53 > 9893.26,0,63,20,14417.525048828125,9893.255996704102,20
57,bl_entry 14442.07 > 9893.26,0,63,20,14442.07171875,9893.255996704102,20
58,bl_entry 14438.27 > 9893.26,0,63,20,14438.271293945312,9893.255996704102,20
59,bl_entry 14344.40 > 9893.26,0,63,20,14344.395346679688,9893.255996704102,20
60,bl_entry 14355.04 > 9893.26,0,63,20,14355.040913085937,9893.255996704102,20
1,bl_entry 9914.15 > 9893.26,15,15,5,9914.152578125,9893.255996704102,50
2,bl_entry 10079.81 > 9893.26,2,17,8,10079.807646484374,9893.255996704102,50
3,bl_entry 10401.79 > 9893.26,2,19,9,10401.787603759765,9893.255996704102,50
4,bl_entry 10579.58 > 9893.26,2,21,9,10579.580202636718,9893.255996704102,50
5,bl_entry 10498.91 > 9893.26,3,24,10,10498.907099609374,9893.255996704102,50
6,bl_entry 10553.44 > 9893.26,2,26,10,10553.44157470703,9893.255996704102,50
7,bl_entry 10622.54 > 9893.26,3,29,10,10622.542854003907,9893.255996704102,50
8,bl_entry 10423.69 > 9893.26,0,29,14,10423.688171386719,9893.255996704102,50
9,bl_entry 10312.83 > 9893.26,2,31,16,10312.826889648437,9893.255996704102,50
10,bl_entry 10225.95 > 9893.26,2,33,17,10225.946215820313,9893.255996704102,50
11,bl_entry 10077.59 > 9893.26,3,36,18,10077.585764160156,9893.255996704102,50
12,bl_entry 10282.51 > 9893.26,0,36,19,10282.507762451172,9893.255996704102,50
13,bl_entry 10291.65 > 9893.26,3,39,20,10291.653775634766,9893.255996704102,50
14,bl_entry 10247.98 > 9893.26,3,42,20,10247.982520751953,9893.255996704102,50
15,bl_entry 10341.83 > 9893.26,2,44,20,10341.827735595703,9893.255996704102,50
16,bl_entry 10312.28 > 9893.26,0,44,20,10312.279411621093,9893.255996704102,50
17,bl_entry 10228.41 > 9893.26,0,44,20,10228.413576660156,9893.255996704102,50
18,bl_entry 10320.32 > 9893.26,2,46,20,10320.323413085938,9893.255996704102,50
19,bl_entry 10135.09 > 9893.26,0,46,20,10135.090083007812,9893.255996704102,50
20,bl_entry 10107.89 > 9893.26,1,47,20,10107.893835449218,9893.255996704102,50
21,bl_entry 10547.44 > 9893.26,1,48,20,10547.439020996093,9893.255996704102,50
22,bl_entry 10747.45 > 9893.26,1,49,20,10747.449868164062,9893.255996704102,50
23,bl_entry 11194.35 > 9893.26,2,51,20,11194.346799316407,9893.255996704102,50
24,bl_entry 11559.33 > 9893.26,0,51,20,11559.332912597656,9893.255996704102,50
25,bl_entry 11584.70 > 9893.26,0,51,20,11584.696477050782,9893.255996704102,50
26,bl_entry 11607.61 > 9893.26,1,52,20,11607.610920410156,9893.255996704102,50
27,bl_entry 11680.57 > 9893.26,1,53,20,11680.572412109375,9893.255996704102,50
28,bl_entry 11496.05 > 9893.26,0,53,20,11496.054201660156,9893.255996704102,50
29,bl_entry 11457.82 > 9893.26,0,53,20,11457.823764648438,9893.255996704102,50
30,bl_entry 11481.64 > 9893.26,1,54,20,11481.636625976562,9893.255996704102,50
31,bl_entry 11341.98 > 9893.26,0,54,20,11341.983806152344,9893.255996704102,50
32,bl_entry 11450.66 > 9893.26,0,54,20,11450.655056152344,9893.255996704102,50
33,bl_entry 11421.68 > 9893.26,1,55,20,11421.677463378906,9893.255996704102,50
34,bl_entry 11397.90 > 9893.26,0,55,20,11397.900363769531,9893.255996704102,50
35,bl_entry 11502.17 > 9893.26,2,57,20,11502.171513671876,9893.255996704102,50
36,bl_entry 11609.20 > 9893.26,0,57,20,11609.196088867187,9893.255996704102,50
37,bl_entry 11592.53 > 9893.26,0,57,20,11592.52986328125,9893.255996704102,50
38,bl_entry 11639.80 > 9893.26,1,58,20,11639.797578125,9893.255996704102,50
39,bl_entry 11501.54 > 9893.26,1,59,20,11501.537084960937,9893.255996704102,50
40,bl_entry 11421.72 > 9893.26,0,59,20,11421.721743164062,9893.255996704102,50
41,bl_entry 11987.35 > 9893.26,0,59,20,11987.349689941406,9893.255996704102,50
42,bl_entry 12655.40 > 9893.26,0,59,20,12655.402614746094,9893.255996704102,50
43,bl_entry 13471.60 > 9893.26,0,59,20,13471.599604492187,9893.255996704102,50
44,bl_entry 14203.76 > 9893.26,0,59,20,14203.763359375,9893.255996704102,50
45,bl_entry 14411.42 > 9893.26,1,60,20,14411.420747070313,9893.255996704102,50
46,bl_entry 14416.07 > 9893.26,0,60,20,14416.067006835938,9893.255996704102,50
47,bl_entry 14434.89 > 9893.26,0,60,20,14434.885087890625,9893.255996704102,50
48,bl_entry 14340.87 > 9893.26,1,61,20,14340.867407226562,9893.255996704102,50
49,bl_entry 14327.85 > 9893.26,1,62,20,14327.85259765625,9893.255996704102,50
50,bl_entry 14377.75 > 9893.26,0,62,20,14377.752373046875,9893.255996704102,50
51,bl_entry 14280.32 > 9893.26,0,62,20,14280.317314453125,9893.255996704102,50
52,bl_entry 14369.33 > 9893.26,0,62,20,14369.330146484375,9893.255996704102,50
53,bl_entry 14268.86 > 9893.26,0,62,20,14268.855092773438,9893.255996704102,50
54,bl_entry 14251.77 > 9893.26,1,63,20,14251.766176757812,9893.255996704102,50
55,bl_entry 14385.48 > 9893.26,0,63,20,14385.479975585937,9893.255996704102,50
56,bl_entry 14417.53 > 9893.26,0,63,20,14417.525048828125,9893.255996704102,50
57,bl_entry 14442.07 > 9893.26,0,63,20,14442.07171875,9893.255996704102,50
58,bl_entry 14438.27 > 9893.26,0,63,20,14438.271293945312,9893.255996704102,50
59,bl_entry 14344.40 > 9893.26,0,63,20,14344.395346679688,9893.255996704102,50
60,bl_entry 14355.04 > 9893.26,0,63,20,14355.040913085937,9893.255996704102,50
1,bl_entry 9914.15 > 9893.26,15,15,5,9914.152578125,9893.255996704102,100
2,bl_entry 10079.81 > 9893.26,2,17,8,10079.807646484374,9893.255996704102,100
3,bl_entry 10401.79 > 9893.26,2,19,9,10401.787603759765,9893.255996704102,100
4,bl_entry 10579.58 > 9893.26,2,21,9,10579.580202636718,9893.255996704102,100
5,bl_entry 10498.91 > 9893.26,3,24,10,10498.907099609374,9893.255996704102,100
6,bl_entry 10553.44 > 9893.26,2,26,10,10553.44157470703,9893.255996704102,100
7,bl_entry 10622.54 > 9893.26,3,29,10,10622.542854003907,9893.255996704102,100
8,bl_entry 10423.69 > 9893.26,0,29,14,10423.688171386719,9893.255996704102,100
9,bl_entry 10312.83 > 9893.26,2,31,16,10312.826889648437,9893.255996704102,100
10,bl_entry 10225.95 > 9893.26,2,33,17,10225.946215820313,9893.255996704102,100
11,bl_entry 10077.59 > 9893.26,3,36,18,10077.585764160156,9893.255996704102,100
12,bl_entry 10282.51 > 9893.26,0,36,19,10282.507762451172,9893.255996704102,100
13,bl_entry 10291.65 > 9893.26,3,39,20,10291.653775634766,9893.255996704102,100
14,bl_entry 10247.98 > 9893.26,3,42,20,10247.982520751953,9893.255996704102,100
15,bl_entry 10341.83 > 9893.26,2,44,20,10341.827735595703,9893.255996704102,100
16,bl_entry 10312.28 > 9893.26,0,44,20,10312.279411621093,9893.255996704102,100
17,bl_entry 10228.41 > 9893.26,0,44,20,10228.413576660156,9893.255996704102,100
18,bl_entry 10320.32 > 9893.26,2,46,20,10320.323413085938,9893.255996704102,100
19,bl_entry 10135.09 > 9893.26,0,46,20,10135.090083007812,9893.255996704102,100
20,bl_entry 10107.89 > 9893.26,1,47,20,10107.893835449218,9893.255996704102,100
21,bl_entry 10547.44 > 9893.26,1,48,20,10547.439020996093,9893.255996704102,100
22,bl_entry 10747.45 > 9893.26,1,49,20,10747.449868164062,9893.255996704102,100
23,bl_entry 11194.35 > 9893.26,2,51,20,11194.346799316407,9893.255996704102,100
24,bl_entry 11559.33 > 9893.26,0,51,20,11559.332912597656,9893.255996704102,100
25,bl_entry 11584.70 > 9893.26,0,51,20,11584.696477050782,9893.255996704102,100
26,bl_entry 11607.61 > 9893.26,1,52,20,11607.610920410156,9893.255996704102,100
27,bl_entry 11680.57 > 9893.26,1,53,20,11680.572412109375,9893.255996704102,100
28,bl_entry 11496.05 > 9893.26,0,53,20,11496.054201660156,9893.255996704102,100
29,bl_entry 11457.82 > 9893.26,0,53,20,11457.823764648438,9893.255996704102,100
30,bl_entry 11481.64 > 9893.26,1,54,20,11481.636625976562,9893.255996704102,100
31,bl_entry 11341.98 > 9893.26,0,54,20,11341.983806152344,9893.255996704102,100
32,bl_entry 11450.66 > 9893.26,0,54,20,11450.655056152344,9893.255996704102,100
33,bl_entry 11421.68 > 9893.26,1,55,20,11421.677463378906,9893.255996704102,100
34,bl_entry 11397.90 > 9893.26,0,55,20,11397.900363769531,9893.255996704102,100
35,bl_entry 11502.17 > 9893.26,2,57,20,11502.171513671876,9893.255996704102,100
36,bl_entry 11609.20 > 9893.26,0,57,20,11609.196088867187,9893.255996704102,100
37,bl_entry 11592.53 > 9893.26,0,57,20,11592.52986328125,9893.255996704102,100
38,bl_entry 11639.80 > 9893.26,1,58,20,11639.797578125,9893.255996704102,100
39,bl_entry 11501.54 > 9893.26,1,59,20,11501.537084960937,9893.255996704102,100
40,bl_entry 11421.72 > 9893.26,0,59,20,11421.721743164062,9893.255996704102,100
41,bl_entry 11987.35 > 9893.26,0,59,20,11987.349689941406,9893.255996704102,100
42,bl_entry 12655.40 > 9893.26,0,59,20,12655.402614746094,9893.255996704102,100
43,bl_entry 13471.60 > 9893.26,0,59,20,13471.599604492187,9893.255996704102,100
44,bl_entry 14203.76 > 9893.26,0,59,20,14203.763359375,9893.255996704102,100
45,bl_entry 14411.42 > 9893.26,1,60,20,14411.420747070313,9893.255996704102,100
46,bl_entry 14416.07 > 9893.26,0,60,20,14416.067006835938,9893.255996704102,100
47,bl_entry 14434.89 > 9893.26,0,60,20,14434.885087890625,9893.255996704102,100
48,bl_entry 14340.87 > 9893.26,1,61,20,14340.867407226562,9893.255996704102,100
49,bl_entry 14327.85 > 9893.26,1,62,20,14327.85259765625,9893.255996704102,100
50,bl_entry 14377.75 > 9893.26,0,62,20,14377.752373046875,9893.255996704102,100
51,bl_entry 14280.32 > 9893.26,0,62,20,14280.317314453125,9893.255996704102,100
52,bl_entry 14369.33 > 9893.26,0,62,20,14369.330146484375,9893.255996704102,100
53,bl_entry 14268.86 > 9893.26,0,62,20,14268.855092773438,9893.255996704102,100
54,bl_entry 14251.77 > 9893.26,1,63,20,14251.766176757812,9893.255996704102,100
55,bl_entry 14385.48 > 9893.26,0,63,20,14385.479975585937,9893.255996704102,100
56,bl_entry 14417.53 > 9893.26,0,63,20,14417.525048828125,9893.255996704102,100
57,bl_entry 14442.07 > 9893.26,0,63,20,14442.07171875,9893.255996704102,100
58,bl_entry 14438.27 > 9893.26,0,63,20,14438.271293945312,9893.255996704102,100
59,bl_entry 14344.40 > 9893.26,0,63,20,14344.395346679688,9893.255996704102,100
60,bl_entry 14355.04 > 9893.26,0,63,20,14355.040913085937,9893.255996704102,100
1,bl_entry 9914.15 > 9893.26,15,15,5,9914.152578125,9893.255996704102,200
2,bl_entry 10079.81 > 9893.26,2,17,8,10079.807646484374,9893.255996704102,200
3,bl_entry 10401.79 > 9893.26,2,19,9,10401.787603759765,9893.255996704102,200
4,bl_entry 10579.58 > 9893.26,2,21,9,10579.580202636718,9893.255996704102,200
5,bl_entry 10498.91 > 9893.26,3,24,10,10498.907099609374,9893.255996704102,200
6,bl_entry 10553.44 > 9893.26,2,26,10,10553.44157470703,9893.255996704102,200
7,bl_entry 10622.54 > 9893.26,3,29,10,10622.542854003907,9893.255996704102,200
8,bl_entry 10423.69 > 9893.26,0,29,14,10423.688171386719,9893.255996704102,200
9,bl_entry 10312.83 > 9893.26,2,31,16,10312.826889648437,9893.255996704102,200
10,bl_entry 10225.95 > 9893.26,2,33,17,10225.946215820313,9893.255996704102,200
11,bl_entry 10077.59 > 9893.26,3,36,18,10077.585764160156,9893.255996704102,200
12,bl_entry 10282.51 > 9893.26,0,36,19,10282.507762451172,9893.255996704102,200
13,bl_entry 10291.65 > 9893.26,3,39,20,10291.653775634766,9893.255996704102,200
14,bl_entry 10247.98 > 9893.26,3,42,20,10247.982520751953,9893.255996704102,200
15,bl_entry 10341.83 > 9893.26,2,44,20,10341.827735595703,9893.255996704102,200
16,bl_entry 10312.28 > 9893.26,0,44,20,10312.279411621093,9893.255996704102,200
17,bl_entry 10228.41 > 9893.26,0,44,20,10228.413576660156,9893.255996704102,200
18,bl_entry 10320.32 > 9893.26,2,46,20,10320.323413085938,9893.255996704102,200
19,bl_entry 10135.09 > 9893.26,0,46,20,10135.090083007812,9893.255996704102,200
20,bl_entry 10107.89 > 9893.26,1,47,20,10107.893835449218,9893.255996704102,200
21,bl_entry 10547.44 > 9893.26,1,48,20,10547.439020996093,9893.255996704102,200
22,bl_entry 10747.45 > 9893.26,1,49,20,10747.449868164062,9893.255996704102,200
23,bl_entry 11194.35 > 9893.26,2,51,20,11194.346799316407,9893.255996704102,200
24,bl_entry 11559.33 > 9893.26,0,51,20,11559.332912597656,9893.255996704102,200
25,bl_entry 11584.70 > 9893.26,0,51,20,11584.696477050782,9893.255996704102,200
26,bl_entry 11607.61 > 9893.26,1,52,20,11607.610920410156,9893.255996704102,200
27,bl_entry 11680.57 > 9893.26,1,53,20,11680.572412109375,9893.255996704102,200
28,bl_entry 11496.05 > 9893.26,0,53,20,11496.054201660156,9893.255996704102,200
29,bl_entry 11457.82 > 9893.26,0,53,20,11457.823764648438,9893.255996704102,200
30,bl_entry 11481.64 > 9893.26,1,54,20,11481.636625976562,9893.255996704102,200
31,bl_entry 11341.98 > 9893.26,0,54,20,11341.983806152344,9893.255996704102,200
32,bl_entry 11450.66 > 9893.26,0,54,20,11450.655056152344,9893.255996704102,200
33,bl_entry 11421.68 > 9893.26,1,55,20,11421.677463378906,9893.255996704102,200
34,bl_entry 11397.90 > 9893.26,0,55,20,11397.900363769531,9893.255996704102,200
35,bl_entry 11502.17 > 9893.26,2,57,20,11502.171513671876,9893.255996704102,200
36,bl_entry 11609.20 > 9893.26,0,57,20,11609.196088867187,9893.255996704102,200
37,bl_entry 11592.53 > 9893.26,0,57,20,11592.52986328125,9893.255996704102,200
38,bl_entry 11639.80 > 9893.26,1,58,20,11639.797578125,9893.255996704102,200
39,bl_entry 11501.54 > 9893.26,1,59,20,11501.537084960937,9893.255996704102,200
40,bl_entry 11421.72 > 9893.26,0,59,20,11421.721743164062,9893.255996704102,200
41,bl_entry 11987.35 > 9893.26,0,59,20,11987.349689941406,9893.255996704102,200
42,bl_entry 12655.40 > 9893.26,0,59,20,12655.402614746094,9893.255996704102,200
43,bl_entry 13471.60 > 9893.26,0,59,20,13471.599604492187,9893.255996704102,200
44,bl_entry 14203.76 > 9893.26,0,59,20,14203.763359375,9893.255996704102,200
45,bl_entry 14411.42 > 9893.26,1,60,20,14411.420747070313,9893.255996704102,200
46,bl_entry 14416.07 > 9893.26,0,60,20,14416.067006835938,9893.255996704102,200
47,bl_entry 14434.89 > 9893.26,0,60,20,14434.885087890625,9893.255996704102,200
48,bl_entry 14340.87 > 9893.26,1,61,20,14340.867407226562,9893.255996704102,200
49,bl_entry 14327.85 > 9893.26,1,62,20,14327.85259765625,9893.255996704102,200
50,bl_entry 14377.75 > 9893.26,0,62,20,14377.752373046875,9893.255996704102,200
51,bl_entry 14280.32 > 9893.26,0,62,20,14280.317314453125,9893.255996704102,200
52,bl_entry 14369.33 > 9893.26,0,62,20,14369.330146484375,9893.255996704102,200
53,bl_entry 14268.86 > 9893.26,0,62,20,14268.855092773438,9893.255996704102,200
54,bl_entry 14251.77 > 9893.26,1,63,20,14251.766176757812,9893.255996704102,200
55,bl_entry 14385.48 > 9893.26,0,63,20,14385.479975585937,9893.255996704102,200
56,bl_entry 14417.53 > 9893.26,0,63,20,14417.525048828125,9893.255996704102,200
57,bl_entry 14442.07 > 9893.26,0,63,20,14442.07171875,9893.255996704102,200
58,bl_entry 14438.27 > 9893.26,0,63,20,14438.271293945312,9893.255996704102,200
59,bl_entry 14344.40 > 9893.26,0,63,20,14344.395346679688,9893.255996704102,200
60,bl_entry 14355.04 > 9893.26,0,63,20,14355.040913085937,9893.255996704102,200
1,bl_entry 9914.15 > 9893.26,15,15,5,9914.152578125,9893.255996704102,500
2,bl_entry 10079.81 > 9893.26,2,17,8,10079.807646484374,9893.255996704102,500
3,bl_entry 10401.79 > 9893.26,2,19,9,10401.787603759765,9893.255996704102,500
4,bl_entry 10579.58 > 9893.26,2,21,9,10579.580202636718,9893.255996704102,500
5,bl_entry 10498.91 > 9893.26,3,24,10,10498.907099609374,9893.255996704102,500
6,bl_entry 10553.44 > 9893.26,2,26,10,10553.44157470703,9893.255996704102,500
7,bl_entry 10622.54 > 9893.26,3,29,10,10622.542854003907,9893.255996704102,500
8,bl_entry 10423.69 > 9893.26,0,29,14,10423.688171386719,9893.255996704102,500
9,bl_entry 10312.83 > 9893.26,2,31,16,10312.826889648437,9893.255996704102,500
10,bl_entry 10225.95 > 9893.26,2,33,17,10225.946215820313,9893.255996704102,500
11,bl_entry 10077.59 > 9893.26,3,36,18,10077.585764160156,9893.255996704102,500
12,bl_entry 10282.51 > 9893.26,0,36,19,10282.507762451172,9893.255996704102,500
13,bl_entry 10291.65 > 9893.26,3,39,20,10291.653775634766,9893.255996704102,500
14,bl_entry 10247.98 > 9893.26,3,42,20,10247.982520751953,9893.255996704102,500
15,bl_entry 10341.83 > 9893.26,2,44,20,10341.827735595703,9893.255996704102,500
16,bl_entry 10312.28 > 9893.26,0,44,20,10312.279411621093,9893.255996704102,500
