update_n,reason,edges_added,total_edges,pool_size,mean_bl_entry,bl_threshold,ef
44,bl_entry 9903.50 > 7624.99,10,1169,50,9903.496326904296,7624.994282958984,10
45,bl_entry 9897.74 > 7624.99,6,1175,50,9897.741644287109,7624.994282958984,10
46,bl_entry 9923.10 > 7624.99,15,1190,50,9923.100239257812,7624.994282958984,10
47,bl_entry 9993.59 > 7624.99,9,1199,50,9993.586295166016,7624.994282958984,10
48,bl_entry 10148.77 > 7624.99,9,1208,50,10148.770450439453,7624.994282958984,10
49,bl_entry 10172.27 > 7624.99,8,1216,50,10172.274874267578,7624.994282958984,10
50,bl_entry 10262.86 > 7624.99,11,1227,50,10262.858405761719,7624.994282958984,10
51,bl_entry 10146.04 > 7624.99,12,1239,50,10146.04408569336,7624.994282958984,10
52,bl_entry 9976.51 > 7624.99,8,1247,50,9976.513491210937,7624.994282958984,10
53,bl_entry 9864.66 > 7624.99,4,1251,50,9864.655533447265,7624.994282958984,10
54,bl_entry 9686.66 > 7624.99,4,1255,50,9686.659234619141,7624.994282958984,10
55,bl_entry 9738.62 > 7624.99,8,1263,50,9738.615889892579,7624.994282958984,10
56,bl_entry 9767.95 > 7624.99,6,1269,50,9767.949112548828,7624.994282958984,10
57,bl_entry 10247.22 > 7624.99,7,1276,50,10247.224580078126,7624.994282958984,10
58,bl_entry 10659.52 > 7624.99,5,1281,50,10659.520063476562,7624.994282958984,10
59,bl_entry 11038.47 > 7624.99,3,1284,50,11038.471472167968,7624.994282958984,10
60,bl_entry 11482.59 > 7624.99,9,1293,50,11482.5930078125,7624.994282958984,10
61,bl_entry 11463.12 > 7624.99,11,1304,50,11463.115166015625,7624.994282958984,10
62,bl_entry 11413.21 > 7624.99,10,1314,50,11413.211271972656,7624.994282958984,10
63,bl_entry 11421.45 > 7624.99,2,1316,50,11421.446518554687,7624.994282958984,10
64,bl_entry 11289.13 > 7624.99,6,1322,50,11289.134174804687,7624.994282958984,10
65,bl_entry 11203.10 > 7624.99,6,1328,50,11203.097231445312,7624.994282958984,10
66,bl_entry 11222.30 > 7624.99,5,1333,50,11222.301103515625,7624.994282958984,10
67,bl_entry 11165.06 > 7624.99,7,1340,50,11165.057517089845,7624.994282958984,10
68,bl_entry 11317.48 > 7624.99,4,1344,50,11317.47893798828,7624.994282958984,10
69,bl_entry 11380.49 > 7624.99,5,1349,50,11380.49071044922,7624.994282958984,10
70,bl_entry 11458.84 > 7624.99,10,1359,50,11458.836376953124,7624.994282958984,10
71,bl_entry 11380.09 > 7624.99,4,1363,50,11380.085812988282,7624.994282958984,10
72,bl_entry 11277.14 > 7624.99,8,1371,50,11277.137546386719,7624.994282958984,10
73,bl_entry 11250.68 > 7624.99,6,1377,50,11250.684545898437,7624.994282958984,10
74,bl_entry 11171.59 > 7624.99,5,1382,50,11171.590153808595,7624.994282958984,10
75,bl_entry 11210.10 > 7624.99,6,1388,50,11210.096223144532,7624.994282958984,10
76,bl_entry 11212.86 > 7624.99,6,1394,50,11212.861674804688,7624.994282958984,10
77,bl_entry 12028.69 > 7624.99,7,1401,50,12028.687639160156,7624.994282958984,10
78,bl_entry 12721.40 > 7624.99,2,1403,50,12721.401694335938,7624.994282958984,10
79,bl_entry 13522.80 > 7624.99,7,1410,50,13522.803784179687,7624.994282958984,10
80,bl_entry 14396.17 > 7624.99,6,1416,50,14396.172788085938,7624.994282958984,10
81,bl_entry 14372.64 > 7624.99,3,1419,50,14372.643237304688,7624.994282958984,10
82,bl_entry 14407.55 > 7624.99,8,1427,50,14407.545688476563,7624.994282958984,10
83,bl_entry 14506.12 > 7624.99,2,1429,50,14506.1201171875,7624.994282958984,10
84,bl_entry 14364.59 > 7624.99,6,1435,50,14364.587407226563,7624.994282958984,10
85,bl_entry 14291.71 > 7624.99,4,1439,50,14291.707338867187,7624.994282958984,10
86,bl_entry 14421.49 > 7624.99,4,1443,50,14421.489995117188,7624.994282958984,10
87,bl_entry 14324.39 > 7624.99,1,1444,50,14324.385190429688,7624.994282958984,10
88,bl_entry 14416.24 > 7624.99,3,1447,50,14416.241791992188,7624.994282958984,10
89,bl_entry 14536.04 > 7624.99,6,1453,50,14536.035258789063,7624.994282958984,10
90,bl_entry 14451.75 > 7624.99,5,1458,50,14451.75033203125,7624.994282958984,10
91,bl_entry 14441.20 > 7624.99,4,1462,50,14441.198286132812,7624.994282958984,10
92,bl_entry 14367.26 > 7624.99,3,1465,50,14367.255380859375,7624.994282958984,10
93,bl_entry 14321.57 > 7624.99,3,1468,50,14321.570400390625,7624.994282958984,10
94,bl_entry 14282.07 > 7624.99,1,1469,50,14282.070483398438,7624.994282958984,10
95,bl_entry 14299.14 > 7624.99,4,1473,50,14299.140942382812,7624.994282958984,10
96,bl_entry 14393.74 > 7624.99,2,1475,50,14393.737045898437,7624.994282958984,10
1,bl_entry 7625.76 > 7624.99,141,141,20,7625.763614196778,7624.994282958984,20
2,bl_entry 7631.09 > 7624.99,182,323,35,7631.092947387695,7624.994282958984,20
3,bl_entry 7980.54 > 7624.99,40,363,38,7980.544428710938,7624.994282958984,20
4,bl_entry 7795.50 > 7624.99,44,407,44,7795.502830810547,7624.994282958984,20
5,bl_entry 7826.75 > 7624.99,39,446,49,7826.747556152343,7624.994282958984,20
6,bl_entry 7686.48 > 7624.99,44,490,50,7686.477464599609,7624.994282958984,20
7,bl_entry 7626.10 > 7624.99,115,605,50,7626.100938720703,7624.994282958984,20
8,bl_entry 7934.38 > 7624.99,11,616,50,7934.384666748047,7624.994282958984,20
9,bl_entry 7987.15 > 7624.99,14,630,50,7987.151783447265,7624.994282958984,20
10,bl_entry 8075.36 > 7624.99,16,646,50,8075.3555352783205,7624.994282958984,20
11,bl_entry 7919.70 > 7624.99,40,686,50,7919.697495117188,7624.994282958984,20
12,bl_entry 7843.45 > 7624.99,36,722,50,7843.448054809571,7624.994282958984,20
13,bl_entry 7659.00 > 7624.99,36,758,50,7659.001394042969,7624.994282958984,20
14,bl_entry 7643.06 > 7624.99,33,791,50,7643.055544433594,7624.994282958984,20
15,bl_entry 7694.40 > 7624.99,35,826,50,7694.397908935547,7624.994282958984,20
16,bl_entry 7629.56 > 7624.99,22,848,50,7629.55510559082,7624.994282958984,20
17,bl_entry 8200.65 > 7624.99,16,864,50,8200.653138427735,7624.994282958984,20
18,bl_entry 8406.43 > 7624.99,9,873,50,8406.429249267578,7624.994282958984,20
19,bl_entry 8817.04 > 7624.99,10,883,50,8817.043802490234,7624.994282958984,20
20,bl_entry 9126.39 > 7624.99,8,891,50,9126.389233398437,7624.994282958984,20
21,bl_entry 9027.68 > 7624.99,16,907,50,9027.67911376953,7624.994282958984,20
22,bl_entry 8979.13 > 7624.99,9,916,50,8979.132849121093,7624.994282958984,20
23,bl_entry 8765.43 > 7624.99,16,932,50,8765.43066040039,7624.994282958984,20
24,bl_entry 8533.19 > 7624.99,12,944,50,8533.191909179688,7624.994282958984,20
25,bl_entry 8426.38 > 7624.99,14,958,50,8426.383406982422,7624.994282958984,20
26,bl_entry 8432.49 > 7624.99,12,970,50,8432.485650634766,7624.994282958984,20
27,bl_entry 8555.68 > 7624.99,20,990,50,8555.676915283204,7624.994282958984,20
28,bl_entry 8769.36 > 7624.99,13,1003,50,8769.355112304687,7624.994282958984,20
29,bl_entry 8904.26 > 7624.99,16,1019,50,8904.259560546874,7624.994282958984,20
30,bl_entry 9038.83 > 7624.99,13,1032,50,9038.827130126952,7624.994282958984,20
31,bl_entry 8909.55 > 7624.99,11,1043,50,8909.545935058593,7624.994282958984,20
32,bl_entry 8873.21 > 7624.99,7,1050,50,8873.213294677735,7624.994282958984,20
33,bl_entry 8626.92 > 7624.99,8,1058,50,8626.922098388672,7624.994282958984,20
34,bl_entry 8501.16 > 7624.99,7,1065,50,8501.160700683593,7624.994282958984,20
35,bl_entry 8605.32 > 7624.99,12,1077,50,8605.323137207031,7624.994282958984,20
36,bl_entry 8535.70 > 7624.99,14,1091,50,8535.701499023438,7624.994282958984,20
37,bl_entry 9160.37 > 7624.99,7,1098,50,9160.371114501953,7624.994282958984,20
38,bl_entry 9515.61 > 7624.99,14,1112,50,9515.611368408203,7624.994282958984,20
39,bl_entry 9876.28 > 7624.99,17,1129,50,9876.283748779297,7624.994282958984,20
40,bl_entry 10299.33 > 7624.99,5,1134,50,10299.328033447266,7624.994282958984,20
41,bl_entry 10126.66 > 7624.99,5,1139,50,10126.657352294922,7624.994282958984,20
42,bl_entry 10058.26 > 7624.99,12,1151,50,10058.264500732423,7624.994282958984,20
43,bl_entry 9976.03 > 7624.99,8,1159,50,9976.034362792969,7624.994282958984,20
44,bl_entry 9903.50 > 7624.99,10,1169,50,9903.496326904296,7624.994282958984,20
45,bl_entry 9897.74 > 7624.99,6,1175,50,9897.741644287109,7624.994282958984,20
46,bl_entry 9923.10 > 7624.99,15,1190,50,9923.100239257812,7624.994282958984,20
47,bl_entry 9993.59 > 7624.99,9,1199,50,9993.586295166016,7624.994282958984,20
48,bl_entry 10148.77 > 7624.99,9,1208,50,10148.770450439453,7624.994282958984,20
49,bl_entry 10172.27 > 7624.99,8,1216,50,10172.274874267578,7624.994282958984,20
50,bl_entry 10262.86 > 7624.99,11,1227,50,10262.858405761719,7624.994282958984,20
51,bl_entry 10146.04 > 7624.99,12,1239,50,10146.04408569336,7624.994282958984,20
52,bl_entry 9976.51 > 7624.99,8,1247,50,9976.513491210937,7624.994282958984,20
53,bl_entry 9864.66 > 7624.99,4,1251,50,9864.655533447265,7624.994282958984,20
54,bl_entry 9686.66 > 7624.99,4,1255,50,9686.659234619141,7624.994282958984,20
55,bl_entry 9738.62 > 7624.99,8,1263,50,9738.615889892579,7624.994282958984,20
56,bl_entry 9767.95 > 7624.99,6,1269,50,9767.949112548828,7624.994282958984,20
57,bl_entry 10247.22 > 7624.99,7,1276,50,10247.224580078126,7624.994282958984,20
58,bl_entry 10659.52 > 7624.99,5,1281,50,10659.520063476562,7624.994282958984,20
59,bl_entry 11038.47 > 7624.99,3,1284,50,11038.471472167968,7624.994282958984,20
60,bl_entry 11482.59 > 7624.99,9,1293,50,11482.5930078125,7624.994282958984,20
61,bl_entry 11463.12 > 7624.99,11,1304,50,11463.115166015625,7624.994282958984,20
62,bl_entry 11413.21 > 7624.99,10,1314,50,11413.211271972656,7624.994282958984,20
63,bl_entry 11421.45 > 7624.99,2,1316,50,11421.446518554687,7624.994282958984,20
64,bl_entry 11289.13 > 7624.99,6,1322,50,11289.134174804687,7624.994282958984,20
65,bl_entry 11203.10 > 7624.99,6,1328,50,11203.097231445312,7624.994282958984,20
66,bl_entry 11222.30 > 7624.99,5,1333,50,11222.301103515625,7624.994282958984,20
67,bl_entry 11165.06 > 7624.99,7,1340,50,11165.057517089845,7624.994282958984,20
68,bl_entry 11317.48 > 7624.99,4,1344,50,11317.47893798828,7624.994282958984,20
69,bl_entry 11380.49 > 7624.99,5,1349,50,11380.49071044922,7624.994282958984,20
70,bl_entry 11458.84 > 7624.99,10,1359,50,11458.836376953124,7624.994282958984,20
71,bl_entry 11380.09 > 7624.99,4,1363,50,11380.085812988282,7624.994282958984,20
72,bl_entry 11277.14 > 7624.99,8,1371,50,11277.137546386719,7624.994282958984,20
73,bl_entry 11250.68 > 7624.99,6,1377,50,11250.684545898437,7624.994282958984,20
74,bl_entry 11171.59 > 7624.99,5,1382,50,11171.590153808595,7624.994282958984,20
75,bl_entry 11210.10 > 7624.99,6,1388,50,11210.096223144532,7624.994282958984,20
76,bl_entry 11212.86 > 7624.99,6,1394,50,11212.861674804688,7624.994282958984,20
77,bl_entry 12028.69 > 7624.99,7,1401,50,12028.687639160156,7624.994282958984,20
78,bl_entry 12721.40 > 7624.99,2,1403,50,12721.401694335938,7624.994282958984,20
79,bl_entry 13522.80 > 7624.99,7,1410,50,13522.803784179687,7624.994282958984,20
80,bl_entry 14396.17 > 7624.99,6,1416,50,14396.172788085938,7624.994282958984,20
81,bl_entry 14372.64 > 7624.99,3,1419,50,14372.643237304688,7624.994282958984,20
82,bl_entry 14407.55 > 7624.99,8,1427,50,14407.545688476563,7624.994282958984,20
83,bl_entry 14506.12 > 7624.99,2,1429,50,14506.1201171875,7624.994282958984,20
84,bl_entry 14364.59 > 7624.99,6,1435,50,14364.587407226563,7624.994282958984,20
85,bl_entry 14291.71 > 7624.99,4,1439,50,14291.707338867187,7624.994282958984,20
86,bl_entry 14421.49 > 7624.99,4,1443,50,14421.489995117188,7624.994282958984,20
87,bl_entry 14324.39 > 7624.99,1,1444,50,14324.385190429688,7624.994282958984,20
88,bl_entry 14416.24 > 7624.99,3,1447,50,14416.241791992188,7624.994282958984,20
89,bl_entry 14536.04 > 7624.99,6,1453,50,14536.035258789063,7624.994282958984,20
90,bl_entry 14451.75 > 7624.99,5,1458,50,14451.75033203125,7624.994282958984,20
91,bl_entry 14441.20 > 7624.99,4,1462,50,14441.198286132812,7624.994282958984,20
92,bl_entry 14367.26 > 7624.99,3,1465,50,14367.255380859375,7624.994282958984,20
93,bl_entry 14321.57 > 7624.99,3,1468,50,14321.570400390625,7624.994282958984,20
94,bl_entry 14282.07 > 7624.99,1,1469,50,14282.070483398438,7624.994282958984,20
95,bl_entry 14299.14 > 7624.99,4,1473,50,14299.140942382812,7624.994282958984,20
96,bl_entry 14393.74 > 7624.99,2,1475,50,14393.737045898437,7624.994282958984,20
1,bl_entry 7625.76 > 7624.99,141,141,20,7625.763614196778,7624.994282958984,50
2,bl_entry 7631.09 > 7624.99,182,323,35,7631.092947387695,7624.994282958984,50
3,bl_entry 7980.54 > 7624.99,40,363,38,7980.544428710938,7624.994282958984,50
4,bl_entry 7795.50 > 7624.99,44,407,44,7795.502830810547,7624.994282958984,50
5,bl_entry 7826.75 > 7624.99,39,446,49,7826.747556152343,7624.994282958984,50
6,bl_entry 7686.48 > 7624.99,44,490,50,7686.477464599609,7624.994282958984,50
7,bl_entry 7626.10 > 7624.99,115,605,50,7626.100938720703,7624.994282958984,50
8,bl_entry 7934.38 > 7624.99,11,616,50,7934.384666748047,7624.994282958984,50
9,bl_entry 7987.15 > 7624.99,14,630,50,7987.151783447265,7624.994282958984,50
10,bl_entry 8075.36 > 7624.99,16,646,50,8075.3555352783205,7624.994282958984,50
11,bl_entry 7919.70 > 7624.99,40,686,50,7919.697495117188,7624.994282958984,50
12,bl_entry 7843.45 > 7624.99,36,722,50,7843.448054809571,7624.994282958984,50
13,bl_entry 7659.00 > 7624.99,36,758,50,7659.001394042969,7624.994282958984,50
14,bl_entry 7643.06 > 7624.99,33,791,50,7643.055544433594,7624.994282958984,50
15,bl_entry 7694.40 > 7624.99,35,826,50,7694.397908935547,7624.994282958984,50
16,bl_entry 7629.56 > 7624.99,22,848,50,7629.55510559082,7624.994282958984,50
17,bl_entry 8200.65 > 7624.99,16,864,50,8200.653138427735,7624.994282958984,50
18,bl_entry 8406.43 > 7624.99,9,873,50,8406.429249267578,7624.994282958984,50
19,bl_entry 8817.04 > 7624.99,10,883,50,8817.043802490234,7624.994282958984,50
20,bl_entry 9126.39 > 7624.99,8,891,50,9126.389233398437,7624.994282958984,50
21,bl_entry 9027.68 > 7624.99,16,907,50,9027.67911376953,7624.994282958984,50
22,bl_entry 8979.13 > 7624.99,9,916,50,8979.132849121093,7624.994282958984,50
23,bl_entry 8765.43 > 7624.99,16,932,50,8765.43066040039,7624.994282958984,50
24,bl_entry 8533.19 > 7624.99,12,944,50,8533.191909179688,7624.994282958984,50
25,bl_entry 8426.38 > 7624.99,14,958,50,8426.383406982422,7624.994282958984,50
26,bl_entry 8432.49 > 7624.99,12,970,50,8432.485650634766,7624.994282958984,50
27,bl_entry 8555.68 > 7624.99,20,990,50,8555.676915283204,7624.994282958984,50
28,bl_entry 8769.36 > 7624.99,13,1003,50,8769.355112304687,7624.994282958984,50
29,bl_entry 8904.26 > 7624.99,16,1019,50,8904.259560546874,7624.994282958984,50
30,bl_entry 9038.83 > 7624.99,13,1032,50,9038.827130126952,7624.994282958984,50
31,bl_entry 8909.55 > 7624.99,11,1043,50,8909.545935058593,7624.994282958984,50
32,bl_entry 8873.21 > 7624.99,7,1050,50,8873.213294677735,7624.994282958984,50
33,bl_entry 8626.92 > 7624.99,8,1058,50,8626.922098388672,7624.994282958984,50
34,bl_entry 8501.16 > 7624.99,7,1065,50,8501.160700683593,7624.994282958984,50
35,bl_entry 8605.32 > 7624.99,12,1077,50,8605.323137207031,7624.994282958984,50
36,bl_entry 8535.70 > 7624.99,14,1091,50,8535.701499023438,7624.994282958984,50
37,bl_entry 9160.37 > 7624.99,7,1098,50,9160.371114501953,7624.994282958984,50
38,bl_entry 9515.61 > 7624.99,14,1112,50,9515.611368408203,7624.994282958984,50
39,bl_entry 9876.28 > 7624.99,17,1129,50,9876.283748779297,7624.994282958984,50
40,bl_entry 10299.33 > 7624.99,5,1134,50,10299.328033447266,7624.994282958984,50
41,bl_entry 10126.66 > 7624.99,5,1139,50,10126.657352294922,7624.994282958984,50
42,bl_entry 10058.26 > 7624.99,12,1151,50,10058.264500732423,7624.994282958984,50
43,bl_entry 9976.03 > 7624.99,8,1159,50,9976.034362792969,7624.994282958984,50
44,bl_entry 9903.50 > 7624.99,10,1169,50,9903.496326904296,7624.994282958984,50
45,bl_entry 9897.74 > 7624.99,6,1175,50,9897.741644287109,7624.994282958984,50
46,bl_entry 9923.10 > 7624.99,15,1190,50,9923.100239257812,7624.994282958984,50
47,bl_entry 9993.59 > 7624.99,9,1199,50,9993.586295166016,7624.994282958984,50
48,bl_entry 10148.77 > 7624.99,9,1208,50,10148.770450439453,7624.994282958984,50
49,bl_entry 10172.27 > 7624.99,8,1216,50,10172.274874267578,7624.994282958984,50
50,bl_entry 10262.86 > 7624.99,11,1227,50,10262.858405761719,7624.994282958984,50
51,bl_entry 10146.04 > 7624.99,12,1239,50,10146.04408569336,7624.994282958984,50
52,bl_entry 9976.51 > 7624.99,8,1247,50,9976.513491210937,7624.994282958984,50
53,bl_entry 9864.66 > 7624.99,4,1251,50,9864.655533447265,7624.994282958984,50
54,bl_entry 9686.66 > 7624.99,4,1255,50,9686.659234619141,7624.994282958984,50
55,bl_entry 9738.62 > 7624.99,8,1263,50,9738.615889892579,7624.994282958984,50
56,bl_entry 9767.95 > 7624.99,6,1269,50,9767.949112548828,7624.994282958984,50
57,bl_entry 10247.22 > 7624.99,7,1276,50,10247.224580078126,7624.994282958984,50
58,bl_entry 10659.52 > 7624.99,5,1281,50,10659.520063476562,7624.994282958984,50
59,bl_entry 11038.47 > 7624.99,3,1284,50,11038.471472167968,7624.994282958984,50
60,bl_entry 11482.59 > 7624.99,9,1293,50,11482.5930078125,7624.994282958984,50
61,bl_entry 11463.12 > 7624.99,11,1304,50,11463.115166015625,7624.994282958984,50
62,bl_entry 11413.21 > 7624.99,10,1314,50,11413.211271972656,7624.994282958984,50
63,bl_entry 11421.45 > 7624.99,2,1316,50,11421.446518554687,7624.994282958984,50
64,bl_entry 11289.13 > 7624.99,6,1322,50,11289.134174804687,7624.994282958984,50
65,bl_entry 11203.10 > 7624.99,6,1328,50,11203.097231445312,7624.994282958984,50
66,bl_entry 11222.30 > 7624.99,5,1333,50,11222.301103515625,7624.994282958984,50
67,bl_entry 11165.06 > 7624.99,7,1340,50,11165.057517089845,7624.994282958984,50
68,bl_entry 11317.48 > 7624.99,4,1344,50,11317.47893798828,7624.994282958984,50
69,bl_entry 11380.49 > 7624.99,5,1349,50,11380.49071044922,7624.994282958984,50
70,bl_entry 11458.84 > 7624.99,10,1359,50,11458.836376953124,7624.994282958984,50
71,bl_entry 11380.09 > 7624.99,4,1363,50,11380.085812988282,7624.994282958984,50
72,bl_entry 11277.14 > 7624.99,8,1371,50,11277.137546386719,7624.994282958984,50
73,bl_entry 11250.68 > 7624.99,6,1377,50,11250.684545898437,7624.994282958984,50
74,bl_entry 11171.59 > 7624.99,5,1382,50,11171.590153808595,7624.994282958984,50
75,bl_entry 11210.10 > 7624.99,6,1388,50,11210.096223144532,7624.994282958984,50
76,bl_entry 11212.86 > 7624.99,6,1394,50,11212.861674804688,7624.994282958984,50
77,bl_entry 12028.69 > 7624.99,7,1401,50,12028.687639160156,7624.994282958984,50
78,bl_entry 12721.40 > 7624.99,2,1403,50,12721.401694335938,7624.994282958984,50
79,bl_entry 13522.80 > 7624.99,7,1410,50,13522.803784179687,7624.994282958984,50
80,bl_entry 14396.17 > 7624.99,6,1416,50,14396.172788085938,7624.994282958984,50
81,bl_entry 14372.64 > 7624.99,3,1419,50,14372.643237304688,7624.994282958984,50
82,bl_entry 14407.55 > 7624.99,8,1427,50,14407.545688476563,7624.994282958984,50
83,bl_entry 14506.12 > 7624.99,2,1429,50,14506.1201171875,7624.994282958984,50
84,bl_entry 14364.59 > 7624.99,6,1435,50,14364.587407226563,7624.994282958984,50
85,bl_entry 14291.71 > 7624.99,4,1439,50,14291.707338867187,7624.994282958984,50
86,bl_entry 14421.49 > 7624.99,4,1443,50,14421.489995117188,7624.994282958984,50
87,bl_entry 14324.39 > 7624.99,1,1444,50,14324.385190429688,7624.994282958984,50
88,bl_entry 14416.24 > 7624.99,3,1447,50,14416.241791992188,7624.994282958984,50
89,bl_entry 14536.04 > 7624.99,6,1453,50,14536.035258789063,7624.994282958984,50
90,bl_entry 14451.75 > 7624.99,5,1458,50,14451.75033203125,7624.994282958984,50
91,bl_entry 14441.20 > 7624.99,4,1462,50,14441.198286132812,7624.994282958984,50
92,bl_entry 14367.26 > 7624.99,3,1465,50,14367.255380859375,7624.994282958984,50
93,bl_entry 14321.57 > 7624.99,3,1468,50,14321.570400390625,7624.994282958984,50
94,bl_entry 14282.07 > 7624.99,1,1469,50,14282.070483398438,7624.994282958984,50
95,bl_entry 14299.14 > 7624.99,4,1473,50,14299.140942382812,7624.994282958984,50
96,bl_entry 14393.74 > 7624.99,2,1475,50,14393.737045898437,7624.994282958984,50
1,bl_entry 7625.76 > 7624.99,141,141,20,7625.763614196778,7624.994282958984,100
2,bl_entry 7631.09 > 7624.99,182,323,35,7631.092947387695,7624.994282958984,100
3,bl_entry 7980.54 > 7624.99,40,363,38,7980.544428710938,7624.994282958984,100
4,bl_entry 7795.50 > 7624.99,44,407,44,7795.502830810547,7624.994282958984,100
5,bl_entry 7826.75 > 7624.99,39,446,49,7826.747556152343,7624.994282958984,100
6,bl_entry 7686.48 > 7624.99,44,490,50,7686.477464599609,7624.994282958984,100
7,bl_entry 7626.10 > 7624.99,115,605,50,7626.100938720703,7624.994282958984,100
8,bl_entry 7934.38 > 7624.99,11,616,50,7934.384666748047,7624.994282958984,100
9,bl_entry 7987.15 > 7624.99,14,630,50,7987.151783447265,7624.994282958984,100
10,bl_entry 8075.36 > 7624.99,16,646,50,8075.3555352783205,7624.994282958984,100
11,bl_entry 7919.70 > 7624.99,40,686,50,7919.697495117188,7624.994282958984,100
12,bl_entry 7843.45 > 7624.99,36,722,50,7843.448054809571,7624.994282958984,100
13,bl_entry 7659.00 > 7624.99,36,758,50,7659.001394042969,7624.994282958984,100
14,bl_entry 7643.06 > 7624.99,33,791,50,7643.055544433594,7624.994282958984,100
15,bl_entry 7694.40 > 7624.99,35,826,50,7694.397908935547,7624.994282958984,100
16,bl_entry 7629.56 > 7624.99,22,848,50,7629.55510559082,7624.994282958984,100
17,bl_entry 8200.65 > 7624.99,16,864,50,8200.653138427735,7624.994282958984,100
18,bl_entry 8406.43 > 7624.99,9,873,50,8406.429249267578,7624.994282958984,100
19,bl_entry 8817.04 > 7624.99,10,883,50,8817.043802490234,7624.994282958984,100
20,bl_entry 9126.39 > 7624.99,8,891,50,9126.389233398437,7624.994282958984,100
21,bl_entry 9027.68 > 7624.99,16,907,50,9027.67911376953,7624.994282958984,100
22,bl_entry 8979.13 > 7624.99,9,916,50,8979.132849121093,7624.994282958984,100
23,bl_entry 8765.43 > 7624.99,16,932,50,8765.43066040039,7624.994282958984,100
