update_n,reason,edges_added,total_edges,pool_size,mean_bl_entry,bl_threshold,ef
47,bl_entry 11432.70 > 10119.55,0,54,16,11432.697580566406,10119.548822021483,10
48,bl_entry 11348.21 > 10119.55,0,54,16,11348.210961914063,10119.548822021483,10
49,bl_entry 11245.13 > 10119.55,0,54,16,11245.134819335937,10119.548822021483,10
50,bl_entry 11062.32 > 10119.55,1,55,16,11062.323930664063,10119.548822021483,10
51,bl_entry 11142.25 > 10119.55,0,55,16,11142.252927246094,10119.548822021483,10
52,bl_entry 11270.79 > 10119.55,0,55,16,11270.786701660156,10119.548822021483,10
53,bl_entry 11327.55 > 10119.55,0,55,16,11327.5458984375,10119.548822021483,10
54,bl_entry 11346.78 > 10119.55,0,55,16,11346.7762890625,10119.548822021483,10
55,bl_entry 11428.48 > 10119.55,0,55,16,11428.476997070313,10119.548822021483,10
56,bl_entry 11408.22 > 10119.55,0,55,16,11408.222526855468,10119.548822021483,10
57,bl_entry 11574.62 > 10119.55,0,55,17,11574.617380371094,10119.548822021483,10
58,bl_entry 11742.47 > 10119.55,0,55,17,11742.469213867187,10119.548822021483,10
59,bl_entry 11627.96 > 10119.55,0,55,17,11627.963449707031,10119.548822021483,10
60,bl_entry 11552.18 > 10119.55,1,56,17,11552.175122070312,10119.548822021483,10
61,bl_entry 11631.04 > 10119.55,0,56,17,11631.039897460938,10119.548822021483,10
62,bl_entry 11669.89 > 10119.55,1,57,17,11669.889765625,10119.548822021483,10
63,bl_entry 11551.69 > 10119.55,0,57,17,11551.694108886719,10119.548822021483,10
64,bl_entry 11679.36 > 10119.55,0,57,17,11679.361813964844,10119.548822021483,10
65,bl_entry 11450.37 > 10119.55,0,57,17,11450.369223632813,10119.548822021483,10
66,bl_entry 11312.94 > 10119.55,0,57,17,11312.943420410156,10119.548822021483,10
67,bl_entry 11287.10 > 10119.55,0,57,17,11287.095458984375,10119.548822021483,10
68,bl_entry 11331.67 > 10119.55,0,57,17,11331.669147949218,10119.548822021483,10
69,bl_entry 11310.55 > 10119.55,1,58,17,11310.547204589844,10119.548822021483,10
70,bl_entry 11403.00 > 10119.55,0,58,17,11403.003293457032,10119.548822021483,10
71,bl_entry 11892.61 > 10119.55,0,58,17,11892.611411132813,10119.548822021483,10
72,bl_entry 12159.62 > 10119.55,0,58,17,12159.617202148438,10119.548822021483,10
73,bl_entry 12662.04 > 10119.55,0,58,18,12662.039323730469,10119.548822021483,10
74,bl_entry 13105.18 > 10119.55,0,58,18,13105.183044433594,10119.548822021483,10
75,bl_entry 13539.77 > 10119.55,0,58,18,13539.767277832032,10119.548822021483,10
76,bl_entry 13874.02 > 10119.55,0,58,18,13874.0223046875,10119.548822021483,10
77,bl_entry 14269.95 > 10119.55,0,58,18,14269.952485351563,10119.548822021483,10
78,bl_entry 14515.80 > 10119.55,0,58,19,14515.800502929687,10119.548822021483,10
79,bl_entry 14450.90 > 10119.55,0,58,20,14450.902353515625,10119.548822021483,10
80,bl_entry 14489.59 > 10119.55,0,58,20,14489.587587890624,10119.548822021483,10
81,bl_entry 14492.84 > 10119.55,0,58,20,14492.844536132812,10119.548822021483,10
82,bl_entry 14519.39 > 10119.55,0,58,20,14519.389584960938,10119.548822021483,10
83,bl_entry 14510.66 > 10119.55,0,58,20,14510.66263671875,10119.548822021483,10
84,bl_entry 14474.90 > 10119.55,0,58,20,14474.901513671875,10119.548822021483,10
85,bl_entry 14363.82 > 10119.55,0,58,20,14363.816591796874,10119.548822021483,10
86,bl_entry 14317.23 > 10119.55,0,58,20,14317.234272460937,10119.548822021483,10
87,bl_entry 14309.03 > 10119.55,0,58,20,14309.0319140625,10119.548822021483,10
88,bl_entry 14222.64 > 10119.55,0,58,20,14222.640200195312,10119.548822021483,10
89,bl_entry 14265.13 > 10119.55,0,58,20,14265.133383789063,10119.548822021483,10
90,bl_entry 14222.97 > 10119.55,0,58,20,14222.969506835938,10119.548822021483,10
91,bl_entry 14241.30 > 10119.55,0,58,20,14241.304877929688,10119.548822021483,10
92,bl_entry 14329.88 > 10119.55,0,58,20,14329.877412109376,10119.548822021483,10
93,bl_entry 14371.55 > 10119.55,0,58,20,14371.54994140625,10119.548822021483,10
94,bl_entry 14391.06 > 10119.55,0,58,20,14391.060083007813,10119.548822021483,10
95,bl_entry 14420.23 > 10119.55,0,58,20,14420.228022460937,10119.548822021483,10
96,bl_entry 14467.03 > 10119.55,0,58,20,14467.027431640625,10119.548822021483,10
97,bl_entry 14474.42 > 10119.55,0,58,20,14474.41556640625,10119.548822021483,10
98,bl_entry 14518.58 > 10119.55,0,58,20,14518.578129882813,10119.548822021483,10
99,bl_entry 14498.75 > 10119.55,0,58,20,14498.748510742187,10119.548822021483,10
100,bl_entry 14467.72 > 10119.55,0,58,20,14467.717255859376,10119.548822021483,10
101,bl_entry 14459.48 > 10119.55,0,58,20,14459.475483398437,10119.548822021483,10
102,bl_entry 14478.82 > 10119.55,0,58,20,14478.821630859375,10119.548822021483,10
103,bl_entry 14414.14 > 10119.55,0,58,20,14414.140053710937,10119.548822021483,10
104,bl_entry 14484.86 > 10119.55,0,58,20,14484.855297851562,10119.548822021483,10
105,bl_entry 14382.03 > 10119.55,0,58,20,14382.031845703124,10119.548822021483,10
106,bl_entry 14337.29 > 10119.55,0,58,20,14337.293798828125,10119.548822021483,10
107,bl_entry 14352.84 > 10119.55,0,58,20,14352.844389648437,10119.548822021483,10
108,bl_entry 14378.42 > 10119.55,0,58,20,14378.42310546875,10119.548822021483,10
109,bl_entry 14416.85 > 10119.55,0,58,20,14416.850434570313,10119.548822021483,10
1,bl_entry 10129.66 > 10119.55,12,12,5,10129.664401855469,10119.548822021483,20
2,bl_entry 10405.04 > 10119.55,1,13,6,10405.042932128907,10119.548822021483,20
3,bl_entry 10432.66 > 10119.55,1,14,6,10432.658125,10119.548822021483,20
4,bl_entry 10474.59 > 10119.55,3,17,6,10474.5869921875,10119.548822021483,20
5,bl_entry 10633.06 > 10119.55,1,18,6,10633.06387451172,10119.548822021483,20
6,bl_entry 10438.48 > 10119.55,1,19,6,10438.483862304687,10119.548822021483,20
7,bl_entry 10516.12 > 10119.55,2,21,6,10516.11833251953,10119.548822021483,20
8,bl_entry 10585.00 > 10119.55,1,22,6,10584.995305175782,10119.548822021483,20
9,bl_entry 10435.79 > 10119.55,0,22,6,10435.78550048828,10119.548822021483,20
10,bl_entry 10495.69 > 10119.55,1,23,6,10495.690422363281,10119.548822021483,20
11,bl_entry 10422.87 > 10119.55,0,23,6,10422.872941894531,10119.548822021483,20
12,bl_entry 10341.74 > 10119.55,2,25,8,10341.74374267578,10119.548822021483,20
13,bl_entry 10166.31 > 10119.55,1,26,9,10166.310895996094,10119.548822021483,20
14,bl_entry 10125.42 > 10119.55,9,35,9,10125.421146240235,10119.548822021483,20
15,bl_entry 10285.09 > 10119.55,2,37,10,10285.093385009766,10119.548822021483,20
16,bl_entry 10392.69 > 10119.55,1,38,11,10392.688692626953,10119.548822021483,20
17,bl_entry 10474.77 > 10119.55,0,38,13,10474.771761474609,10119.548822021483,20
18,bl_entry 10536.07 > 10119.55,2,40,14,10536.070982666015,10119.548822021483,20
19,bl_entry 10634.17 > 10119.55,2,42,14,10634.172406005859,10119.548822021483,20
20,bl_entry 10714.16 > 10119.55,0,42,14,10714.163525390624,10119.548822021483,20
21,bl_entry 10605.44 > 10119.55,0,42,14,10605.436042480469,10119.548822021483,20
22,bl_entry 10484.40 > 10119.55,2,44,14,10484.402237548828,10119.548822021483,20
23,bl_entry 10450.54 > 10119.55,3,47,14,10450.540318603516,10119.548822021483,20
24,bl_entry 10389.89 > 10119.55,0,47,14,10389.886417236328,10119.548822021483,20
25,bl_entry 10356.18 > 10119.55,0,47,14,10356.184654541015,10119.548822021483,20
26,bl_entry 10302.66 > 10119.55,1,48,14,10302.661439208985,10119.548822021483,20
27,bl_entry 10252.29 > 10119.55,1,49,15,10252.288521728515,10119.548822021483,20
28,bl_entry 10125.66 > 10119.55,2,51,15,10125.66127319336,10119.548822021483,20
29,bl_entry 10120.80 > 10119.55,0,51,16,10120.79868774414,10119.548822021483,20
30,bl_entry 10135.21 > 10119.55,0,51,16,10135.207921142579,10119.548822021483,20
31,bl_entry 10482.20 > 10119.55,0,51,16,10482.202947998047,10119.548822021483,20
32,bl_entry 10555.37 > 10119.55,0,51,16,10555.372093505859,10119.548822021483,20
33,bl_entry 10847.09 > 10119.55,0,51,16,10847.09162475586,10119.548822021483,20
34,bl_entry 11075.18 > 10119.55,0,51,16,11075.182260742187,10119.548822021483,20
35,bl_entry 11308.29 > 10119.55,0,51,16,11308.290395507813,10119.548822021483,20
36,bl_entry 11422.55 > 10119.55,0,51,16,11422.550285644531,10119.548822021483,20
37,bl_entry 11598.19 > 10119.55,0,51,16,11598.194196777344,10119.548822021483,20
38,bl_entry 11699.76 > 10119.55,1,52,16,11699.761220703125,10119.548822021483,20
39,bl_entry 11606.73 > 10119.55,0,52,16,11606.729431152344,10119.548822021483,20
40,bl_entry 11646.65 > 10119.55,0,52,16,11646.647172851563,10119.548822021483,20
41,bl_entry 11669.88 > 10119.55,0,52,16,11669.87953857422,10119.548822021483,20
42,bl_entry 11733.36 > 10119.55,0,52,16,11733.36334716797,10119.548822021483,20
43,bl_entry 11719.76 > 10119.55,1,53,16,11719.758237304688,10119.548822021483,20
44,bl_entry 11669.90 > 10119.55,0,53,16,11669.904213867187,10119.548822021483,20
45,bl_entry 11544.78 > 10119.55,1,54,16,11544.780034179688,10119.548822021483,20
46,bl_entry 11491.41 > 10119.55,0,54,16,11491.405107421875,10119.548822021483,20
47,bl_entry 11432.70 > 10119.55,0,54,16,11432.697580566406,10119.548822021483,20
48,bl_entry 11348.21 > 10119.55,0,54,16,11348.210961914063,10119.548822021483,20
49,bl_entry 11245.13 > 10119.55,0,54,16,11245.134819335937,10119.548822021483,20
50,bl_entry 11062.32 > 10119.55,1,55,16,11062.323930664063,10119.548822021483,20
51,bl_entry 11142.25 > 10119.55,0,55,16,11142.252927246094,10119.548822021483,20
52,bl_entry 11270.79 > 10119.55,0,55,16,11270.786701660156,10119.548822021483,20
53,bl_entry 11327.55 > 10119.55,0,55,16,11327.5458984375,10119.548822021483,20
54,bl_entry 11346.78 > 10119.55,0,55,16,11346.7762890625,10119.548822021483,20
55,bl_entry 11428.48 > 10119.55,0,55,16,11428.476997070313,10119.548822021483,20
56,bl_entry 11408.22 > 10119.55,0,55,16,11408.222526855468,10119.548822021483,20
57,bl_entry 11574.62 > 10119.55,0,55,17,11574.617380371094,10119.548822021483,20
58,bl_entry 11742.47 > 10119.55,0,55,17,11742.469213867187,10119.548822021483,20
59,bl_entry 11627.96 > 10119.55,0,55,17,11627.963449707031,10119.548822021483,20
60,bl_entry 11552.18 > 10119.55,1,56,17,11552.175122070312,10119.548822021483,20
61,bl_entry 11631.04 > 10119.55,0,56,17,11631.039897460938,10119.548822021483,20
62,bl_entry 11669.89 > 10119.55,1,57,17,11669.889765625,10119.548822021483,20
63,bl_entry 11551.69 > 10119.55,0,57,17,11551.694108886719,10119.548822021483,20
64,bl_entry 11679.36 > 10119.55,0,57,17,11679.361813964844,10119.548822021483,20
65,bl_entry 11450.37 > 10119.55,0,57,17,11450.369223632813,10119.548822021483,20
66,bl_entry 11312.94 > 10119.55,0,57,17,11312.943420410156,10119.548822021483,20
67,bl_entry 11287.10 > 10119.55,0,57,17,11287.095458984375,10119.548822021483,20
68,bl_entry 11331.67 > 10119.55,0,57,17,11331.669147949218,10119.548822021483,20
69,bl_entry 11310.55 > 10119.55,1,58,17,11310.547204589844,10119.548822021483,20
70,bl_entry 11403.00 > 10119.55,0,58,17,11403.003293457032,10119.548822021483,20
71,bl_entry 11892.61 > 10119.55,0,58,17,11892.611411132813,10119.548822021483,20
72,bl_entry 12159.62 > 10119.55,0,58,17,12159.617202148438,10119.548822021483,20
73,bl_entry 12662.04 > 10119.55,0,58,18,12662.039323730469,10119.548822021483,20
74,bl_entry 13105.18 > 10119.55,0,58,18,13105.183044433594,10119.548822021483,20
75,bl_entry 13539.77 > 10119.55,0,58,18,13539.767277832032,10119.548822021483,20
76,bl_entry 13874.02 > 10119.55,0,58,18,13874.0223046875,10119.548822021483,20
77,bl_entry 14269.95 > 10119.55,0,58,18,14269.952485351563,10119.548822021483,20
78,bl_entry 14515.80 > 10119.55,0,58,19,14515.800502929687,10119.548822021483,20
79,bl_entry 14450.90 > 10119.55,0,58,20,14450.902353515625,10119.548822021483,20
80,bl_entry 14489.59 > 10119.55,0,58,20,14489.587587890624,10119.548822021483,20
81,bl_entry 14492.84 > 10119.55,0,58,20,14492.844536132812,10119.548822021483,20
82,bl_entry 14519.39 > 10119.55,0,58,20,14519.389584960938,10119.548822021483,20
83,bl_entry 14510.66 > 10119.55,0,58,20,14510.66263671875,10119.548822021483,20
84,bl_entry 14474.90 > 10119.55,0,58,20,14474.901513671875,10119.548822021483,20
85,bl_entry 14363.82 > 10119.55,0,58,20,14363.816591796874,10119.548822021483,20
86,bl_entry 14317.23 > 10119.55,0,58,20,14317.234272460937,10119.548822021483,20
87,bl_entry 14309.03 > 10119.55,0,58,20,14309.0319140625,10119.548822021483,20
88,bl_entry 14222.64 > 10119.55,0,58,20,14222.640200195312,10119.548822021483,20
89,bl_entry 14265.13 > 10119.55,0,58,20,14265.133383789063,10119.548822021483,20
90,bl_entry 14222.97 > 10119.55,0,58,20,14222.969506835938,10119.548822021483,20
91,bl_entry 14241.30 > 10119.55,0,58,20,14241.304877929688,10119.548822021483,20
92,bl_entry 14329.88 > 10119.55,0,58,20,14329.877412109376,10119.548822021483,20
93,bl_entry 14371.55 > 10119.55,0,58,20,14371.54994140625,10119.548822021483,20
94,bl_entry 14391.06 > 10119.55,0,58,20,14391.060083007813,10119.548822021483,20
95,bl_entry 14420.23 > 10119.55,0,58,20,14420.228022460937,10119.548822021483,20
96,bl_entry 14467.03 > 10119.55,0,58,20,14467.027431640625,10119.548822021483,20
97,bl_entry 14474.42 > 10119.55,0,58,20,14474.41556640625,10119.548822021483,20
98,bl_entry 14518.58 > 10119.55,0,58,20,14518.578129882813,10119.548822021483,20
99,bl_entry 14498.75 > 10119.55,0,58,20,14498.748510742187,10119.548822021483,20
100,bl_entry 14467.72 > 10119.55,0,58,20,14467.717255859376,10119.548822021483,20
101,bl_entry 14459.48 > 10119.55,0,58,20,14459.475483398437,10119.548822021483,20
102,bl_entry 14478.82 > 10119.55,0,58,20,14478.821630859375,10119.548822021483,20
103,bl_entry 14414.14 > 10119.55,0,58,20,14414.140053710937,10119.548822021483,20
104,bl_entry 14484.86 > 10119.55,0,58,20,14484.855297851562,10119.548822021483,20
105,bl_entry 14382.03 > 10119.55,0,58,20,14382.031845703124,10119.548822021483,20
106,bl_entry 14337.29 > 10119.55,0,58,20,14337.293798828125,10119.548822021483,20
107,bl_entry 14352.84 > 10119.55,0,58,20,14352.844389648437,10119.548822021483,20
108,bl_entry 14378.42 > 10119.55,0,58,20,14378.42310546875,10119.548822021483,20
109,bl_entry 14416.85 > 10119.55,0,58,20,14416.850434570313,10119.548822021483,20
1,bl_entry 10129.66 > 10119.55,12,12,5,10129.664401855469,10119.548822021483,50
2,bl_entry 10405.04 > 10119.55,1,13,6,10405.042932128907,10119.548822021483,50
3,bl_entry 10432.66 > 10119.55,1,14,6,10432.658125,10119.548822021483,50
4,bl_entry 10474.59 > 10119.55,3,17,6,10474.5869921875,10119.548822021483,50
5,bl_entry 10633.06 > 10119.55,1,18,6,10633.06387451172,10119.548822021483,50
6,bl_entry 10438.48 > 10119.55,1,19,6,10438.483862304687,10119.548822021483,50
7,bl_entry 10516.12 > 10119.55,2,21,6,10516.11833251953,10119.548822021483,50
8,bl_entry 10585.00 > 10119.55,1,22,6,10584.995305175782,10119.548822021483,50
9,bl_entry 10435.79 > 10119.55,0,22,6,10435.78550048828,10119.548822021483,50
10,bl_entry 10495.69 > 10119.55,1,23,6,10495.690422363281,10119.548822021483,50
11,bl_entry 10422.87 > 10119.55,0,23,6,10422.872941894531,10119.548822021483,50
12,bl_entry 10341.74 > 10119.55,2,25,8,10341.74374267578,10119.548822021483,50
13,bl_entry 10166.31 > 10119.55,1,26,9,10166.310895996094,10119.548822021483,50
14,bl_entry 10125.42 > 10119.55,9,35,9,10125.421146240235,10119.548822021483,50
15,bl_entry 10285.09 > 10119.55,2,37,10,10285.093385009766,10119.548822021483,50
16,bl_entry 10392.69 > 10119.55,1,38,11,10392.688692626953,10119.548822021483,50
17,bl_entry 10474.77 > 10119.55,0,38,13,10474.771761474609,10119.548822021483,50
18,bl_entry 10536.07 > 10119.55,2,40,14,10536.070982666015,10119.548822021483,50
19,bl_entry 10634.17 > 10119.55,2,42,14,10634.172406005859,10119.548822021483,50
20,bl_entry 10714.16 > 10119.55,0,42,14,10714.163525390624,10119.548822021483,50
21,bl_entry 10605.44 > 10119.55,0,42,14,10605.436042480469,10119.548822021483,50
22,bl_entry 10484.40 > 10119.55,2,44,14,10484.402237548828,10119.548822021483,50
23,bl_entry 10450.54 > 10119.55,3,47,14,10450.540318603516,10119.548822021483,50
24,bl_entry 10389.89 > 10119.55,0,47,14,10389.886417236328,10119.548822021483,50
25,bl_entry 10356.18 > 10119.55,0,47,14,10356.184654541015,10119.548822021483,50
26,bl_entry 10302.66 > 10119.55,1,48,14,10302.661439208985,10119.548822021483,50
27,bl_entry 10252.29 > 10119.55,1,49,15,10252.288521728515,10119.548822021483,50
28,bl_entry 10125.66 > 10119.55,2,51,15,10125.66127319336,10119.548822021483,50
29,bl_entry 10120.80 > 10119.55,0,51,16,10120.79868774414,10119.548822021483,50
30,bl_entry 10135.21 > 10119.55,0,51,16,10135.207921142579,10119.548822021483,50
31,bl_entry 10482.20 > 10119.55,0,51,16,10482.202947998047,10119.548822021483,50
32,bl_entry 10555.37 > 10119.55,0,51,16,10555.372093505859,10119.548822021483,50
33,bl_entry 10847.09 > 10119.55,0,51,16,10847.09162475586,10119.548822021483,50
34,bl_entry 11075.18 > 10119.55,0,51,16,11075.182260742187,10119.548822021483,50
35,bl_entry 11308.29 > 10119.55,0,51,16,11308.290395507813,10119.548822021483,50
36,bl_entry 11422.55 > 10119.55,0,51,16,11422.550285644531,10119.548822021483,50
37,bl_entry 11598.19 > 10119.55,0,51,16,11598.194196777344,10119.548822021483,50
38,bl_entry 11699.76 > 10119.55,1,52,16,11699.761220703125,10119.548822021483,50
39,bl_entry 11606.73 > 10119.55,0,52,16,11606.729431152344,10119.548822021483,50
40,bl_entry 11646.65 > 10119.55,0,52,16,11646.647172851563,10119.548822021483,50
41,bl_entry 11669.88 > 10119.55,0,52,16,11669.87953857422,10119.548822021483,50
42,bl_entry 11733.36 > 10119.55,0,52,16,11733.36334716797,10119.548822021483,50
43,bl_entry 11719.76 > 10119.55,1,53,16,11719.758237304688,10119.548822021483,50
44,bl_entry 11669.90 > 10119.55,0,53,16,11669.904213867187,10119.548822021483,50
45,bl_entry 11544.78 > 10119.55,1,54,16,11544.780034179688,10119.548822021483,50
46,bl_entry 11491.41 > 10119.55,0,54,16,11491.405107421875,10119.548822021483,50
47,bl_entry 11432.70 > 10119.55,0,54,16,11432.697580566406,10119.548822021483,50
48,bl_entry 11348.21 > 10119.55,0,54,16,11348.210961914063,10119.548822021483,50
49,bl_entry 11245.13 > 10119.55,0,54,16,11245.134819335937,10119.548822021483,50
50,bl_entry 11062.32 > 10119.55,1,55,16,11062.323930664063,10119.548822021483,50
51,bl_entry 11142.25 > 10119.55,0,55,16,11142.252927246094,10119.548822021483,50
52,bl_entry 11270.79 > 10119.55,0,55,16,11270.786701660156,10119.548822021483,50
53,bl_entry 11327.55 > 10119.55,0,55,16,11327.5458984375,10119.548822021483,50
54,bl_entry 11346.78 > 10119.55,0,55,16,11346.7762890625,10119.548822021483,50
55,bl_entry 11428.48 > 10119.55,0,55,16,11428.476997070313,10119.548822021483,50
56,bl_entry 11408.22 > 10119.55,0,55,16,11408.222526855468,10119.548822021483,50
57,bl_entry 11574.62 > 10119.55,0,55,17,11574.617380371094,10119.548822021483,50
58,bl_entry 11742.47 > 10119.55,0,55,17,11742.469213867187,10119.548822021483,50
59,bl_entry 11627.96 > 10119.55,0,55,17,11627.963449707031,10119.548822021483,50
60,bl_entry 11552.18 > 10119.55,1,56,17,11552.175122070312,10119.548822021483,50
61,bl_entry 11631.04 > 10119.55,0,56,17,11631.039897460938,10119.548822021483,50
62,bl_entry 11669.89 > 10119.55,1,57,17,11669.889765625,10119.548822021483,50
63,bl_entry 11551.69 > 10119.55,0,57,17,11551.694108886719,10119.548822021483,50
64,bl_entry 11679.36 > 10119.55,0,57,17,11679.361813964844,10119.548822021483,50
65,bl_entry 11450.37 > 10119.55,0,57,17,11450.369223632813,10119.548822021483,50
66,bl_entry 11312.94 > 10119.55,0,57,17,11312.943420410156,10119.548822021483,50
67,bl_entry 11287.10 > 10119.55,0,57,17,11287.095458984375,10119.548822021483,50
68,bl_entry 11331.67 > 10119.55,0,57,17,11331.669147949218,10119.548822021483,50
69,bl_entry 11310.55 > 10119.55,1,58,17,11310.547204589844,10119.548822021483,50
70,bl_entry 11403.00 > 10119.55,0,58,17,11403.003293457032,10119.548822021483,50
71,bl_entry 11892.61 > 10119.55,0,58,17,11892.611411132813,10119.548822021483,50
72,bl_entry 12159.62 > 10119.55,0,58,17,12159.617202148438,10119.548822021483,50
73,bl_entry 12662.04 > 10119.55,0,58,18,12662.039323730469,10119.548822021483,50
74,bl_entry 13105.18 > 10119.55,0,58,18,13105.183044433594,10119.548822021483,50
75,bl_entry 13539.77 > 10119.55,0,58,18,13539.767277832032,10119.548822021483,50
76,bl_entry 13874.02 > 10119.55,0,58,18,13874.0223046875,10119.548822021483,50
77,bl_entry 14269.95 > 10119.55,0,58,18,14269.952485351563,10119.548822021483,50
78,bl_entry 14515.80 > 10119.55,0,58,19,14515.800502929687,10119.548822021483,50
79,bl_entry 14450.90 > 10119.55,0,58,20,14450.902353515625,10119.548822021483,50
80,bl_entry 14489.59 > 10119.55,0,58,20,14489.587587890624,10119.548822021483,50
81,bl_entry 14492.84 > 10119.55,0,58,20,14492.844536132812,10119.548822021483,50
82,bl_entry 14519.39 > 10119.55,0,58,20,14519.389584960938,10119.548822021483,50
83,bl_entry 14510.66 > 10119.55,0,58,20,14510.66263671875,10119.548822021483,50
84,bl_entry 14474.90 > 10119.55,0,58,20,14474.901513671875,10119.548822021483,50
85,bl_entry 14363.82 > 10119.55,0,58,20,14363.816591796874,10119.548822021483,50
86,bl_entry 14317.23 > 10119.55,0,58,20,14317.234272460937,10119.548822021483,50
87,bl_entry 14309.03 > 10119.55,0,58,20,14309.0319140625,10119.548822021483,50
88,bl_entry 14222.64 > 10119.55,0,58,20,14222.640200195312,10119.548822021483,50
89,bl_entry 14265.13 > 10119.55,0,58,20,14265.133383789063,10119.548822021483,50
90,bl_entry 14222.97 > 10119.55,0,58,20,14222.969506835938,10119.548822021483,50
91,bl_entry 14241.30 > 10119.55,0,58,20,14241.304877929688,10119.548822021483,50
92,bl_entry 14329.88 > 10119.55,0,58,20,14329.877412109376,10119.548822021483,50
93,bl_entry 14371.55 > 10119.55,0,58,20,14371.54994140625,10119.548822021483,50
94,bl_entry 14391.06 > 10119.55,0,58,20,14391.060083007813,10119.548822021483,50
95,bl_entry 14420.23 > 10119.55,0,58,20,14420.228022460937,10119.548822021483,50
96,bl_entry 14467.03 > 10119.55,0,58,20,14467.027431640625,10119.548822021483,50
97,bl_entry 14474.42 > 10119.55,0,58,20,14474.41556640625,10119.548822021483,50
98,bl_entry 14518.58 > 10119.55,0,58,20,14518.578129882813,10119.548822021483,50
