condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened,schedule,top_n
adaptive_mconj48,True,128,14,0.7212875519692402,0.4523985560517758,0.04321028812803768,81800,0.12489291413046617,2210.4403000913926,0.9724,True,gradual,1000
adaptive_mconj48,True,32,15,0.7192759438854582,0.20926636597141623,0.03908490908440505,84911,0.1827850103263394,4778.598774619091,0.9342,True,gradual,1000
adaptive_mconj48,True,64,15,0.7192759438854582,0.29419946391135454,0.03908490908440505,84911,0.1411869682371571,3399.0544602124455,0.9568000000000001,True,gradual,1000
adaptive_mconj48,True,128,15,0.7192759438854582,0.4425576620269567,0.03908490908440505,84911,0.10928421660971907,2259.592558899339,0.9736,True,gradual,1000
adaptive_mconj48,True,32,16,0.7445273857081547,0.2016131761483848,0.07943179270740713,87598,0.20870074269153907,4959.993285676986,0.922,True,gradual,1000
adaptive_mconj48,True,64,16,0.7445273857081547,0.27636399609036744,0.07943179270740713,87598,0.15361302028148524,3618.4163427460826,0.9548,True,gradual,1000
adaptive_mconj48,True,128,16,0.7445273857081547,0.41575654805637896,0.07943179270740713,87598,0.12779655707412466,2405.253758900255,0.9702000000000001,True,gradual,1000
adaptive_mconj48,True,32,17,0.7518774001653032,0.1941039978992194,0.09274060703620265,89796,0.21308955863673842,5151.877399862775,0.9222,True,gradual,1000
adaptive_mconj48,True,64,17,0.7518774001653032,0.27843618020415306,0.09274060703620265,89796,0.1667835723325292,3591.4872818136882,0.9518,True,gradual,1000
adaptive_mconj48,True,128,17,0.7518774001653032,0.44498002994805574,0.09274060703620265,89796,0.15051963327087933,2247.291861876889,0.9628,True,gradual,1000
adaptive_mconj48,True,32,18,0.7595257005439768,0.17840594612061977,0.11341053354506937,96140,0.25635436411342793,5605.194343264225,0.8838,True,gradual,1000
adaptive_mconj48,True,64,18,0.7595257005439768,0.2662287880666554,0.11341053354506937,96140,0.2105925924623181,3756.1677956090575,0.9226000000000001,True,gradual,1000
adaptive_mconj48,True,128,18,0.7595257005439768,0.4404258318245411,0.11341053354506937,96140,0.16998011648425235,2270.5298548391793,0.9474000000000001,True,gradual,1000
adaptive_mconj48,True,32,19,0.7600772842696556,0.20984465000219643,0.1264704764940844,99106,0.1785945127936466,4765.43004546236,0.932,True,gradual,1000
adaptive_mconj48,True,64,19,0.7600772842696556,0.2967212861403823,0.1264704764940844,99106,0.1344226171445862,3370.166033612056,0.9584000000000001,True,gradual,1000
adaptive_mconj48,True,128,19,0.7600772842696556,0.45174079202115536,0.1264704764940844,99106,0.1146619378869902,2213.6588452104393,0.9708,True,gradual,1000
adaptive_mconj48,True,32,20,0.7683745302342627,0.1929703359492123,0.11794769090219162,101589,0.23356121253324577,5182.14364441584,0.8946000000000001,True,gradual,1000
adaptive_mconj48,True,64,20,0.7683745302342627,0.2831833919044584,0.11794769090219162,101589,0.190829767070025,3531.2805361741844,0.932,True,gradual,1000
adaptive_mconj48,True,128,20,0.7683745302342627,0.41701872390694916,0.11794769090219162,101589,0.15530241466249003,2397.9738622554833,0.9546,True,gradual,1000
adaptive_mconj48,True,32,21,0.7680898030208883,0.20931379008106887,0.14044677556833857,104978,0.23960592647094522,4777.516090137645,0.8930000000000001,True,gradual,1000
adaptive_mconj48,True,64,21,0.7680898030208883,0.2860494698397815,0.14044677556833857,104978,0.18147352423976343,3495.898805755898,0.9356,True,gradual,1000
adaptive_mconj48,True,128,21,0.7680898030208883,0.47414665180258453,0.14044677556833857,104978,0.130147454834891,2109.0521175215626,0.9642000000000001,True,gradual,1000
adaptive_mconj48,True,32,22,0.7669228724905227,0.20035750605165958,0.1224013646213909,109997,0.19925902739901147,4991.07829652343,0.9172,True,gradual,1000
adaptive_mconj48,True,64,22,0.7669228724905227,0.29113362403586507,0.1224013646213909,109997,0.1669974850110025,3434.848871584853,0.9428,True,gradual,1000
adaptive_mconj48,True,128,22,0.7669228724905227,0.43264580983668566,0.1224013646213909,109997,0.13662444876375532,2311.3594937565167,0.9623999999999999,True,gradual,1000
adaptive_mconj48,True,32,23,0.7597300826178729,0.22360663395375013,0.11580282529209217,113791,0.2267347348775657,4472.139230926556,0.9056000000000001,True,gradual,1000
adaptive_mconj48,True,64,23,0.7597300826178729,0.31720055802725255,0.11580282529209217,113791,0.19141828543793826,3152.579573690675,0.9352,True,gradual,1000
adaptive_mconj48,True,128,23,0.7597300826178729,0.46510069188661873,0.11580282529209217,113791,0.16975700280106268,2150.072054168816,0.9516000000000001,True,gradual,1000
adaptive_mconj48,True,32,24,0.7699696043460444,0.20794728002510965,0.12740884493681714,117400,0.21077039640328998,4808.911181138074,0.9172,True,gradual,1000
adaptive_mconj48,True,64,24,0.7699696043460444,0.3047818320337683,0.12740884493681714,117400,0.1765450650683842,3281.0354650312784,0.9428,True,gradual,1000
adaptive_mconj48,True,128,24,0.7699696043460444,0.4444092861376703,0.12740884493681714,117400,0.15933813102958125,2250.178003009184,0.9556000000000001,True,gradual,1000
