condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened,schedule,top_n
static,False,32,11,0.0,0.12197310407646,0.0,0,0.21412846611321903,8198.528745920416,0.923,False,gradual,1000
static,False,64,11,0.0,0.19839954609051347,0.0,0,0.1620689976522345,5040.334112174742,0.9558,False,gradual,1000
static,False,128,11,0.0,0.3393541779369116,0.0,0,0.14395832730342487,2946.7737986296643,0.966,False,gradual,1000
static,False,32,12,0.0,0.12110931216739118,0.0,0,0.21305952219978344,8257.003380696691,0.9242,False,gradual,1000
static,False,64,12,0.0,0.19523156015202403,0.0,0,0.15614595736041328,5122.12266921042,0.9562,False,gradual,1000
static,False,128,12,0.0,0.3330314720515162,0.0,0,0.13752832435538506,3002.7192140126367,0.9686,False,gradual,1000
static,False,32,13,0.0,0.12285128608345985,0.0,0,0.21367966679120404,8139.922925354182,0.921,False,gradual,1000
static,False,64,13,0.0,0.1983040040358901,0.0,0,0.17475685966507867,5042.762524447135,0.9498,False,gradual,1000
static,False,128,13,0.0,0.3386341161094606,0.0,0,0.15338461461306999,2953.0397335298567,0.9646,False,gradual,1000
static,False,32,14,0.0,0.1209003480616957,0.0,0,0.2178156100925735,8271.27478152253,0.9194,False,gradual,1000
static,False,64,14,0.0,0.19738322007469833,0.0,0,0.15151237573214935,5066.286787810822,0.958,False,gradual,1000
static,False,128,14,0.0,0.34254004596732557,0.0,0,0.12508860859406823,2919.3666894509283,0.9722000000000001,False,gradual,1000
static,False,32,15,0.0,0.12335567804984748,0.0,0,0.19246308737002013,8106.639400870582,0.9286,False,gradual,1000
static,False,64,15,0.0,0.20036096218973398,0.0,0,0.1540592093969069,4990.992202627971,0.9524000000000001,False,gradual,1000
static,False,128,15,0.0,0.34535309998318553,0.0,0,0.11816107650152821,2895.5871542739524,0.9714,False,gradual,1000
static,False,32,16,0.0,0.12489413609728217,0.0,0,0.21462525480474098,8006.781032706635,0.9160000000000001,False,gradual,1000
static,False,64,16,0.0,0.2021370178554207,0.0,0,0.15636815532582074,4947.1393741212405,0.953,False,gradual,1000
static,False,128,16,0.0,0.34557938389480114,0.0,0,0.12798437404620924,2893.691136113643,0.97,False,gradual,1000
static,False,32,17,0.0,0.12418161798268557,0.0,0,0.21849704803497919,8052.7216205173645,0.9148,False,gradual,1000
static,False,64,17,0.0,0.20288752811029553,0.0,0,0.1679879757601716,4928.839191418268,0.9502,False,gradual,1000
static,False,128,17,0.0,0.34624273399822414,0.0,0,0.15113159828440906,2888.1472499149368,0.9618,False,gradual,1000
static,False,32,18,0.0,0.125674958107993,0.0,0,0.2669306276919155,7957.03467942035,0.8702000000000001,False,gradual,1000
static,False,64,18,0.0,0.20832828409038484,0.0,0,0.2197194574906829,4800.116337377129,0.9156,False,gradual,1000
static,False,128,18,0.0,0.3617742517963052,0.0,0,0.18160121144970373,2764.1547043072705,0.941,False,gradual,1000
static,False,32,19,0.0,0.12616105005145073,0.0,0,0.19698639546933183,7926.3766399549,0.9194000000000001,False,gradual,1000
static,False,64,19,0.0,0.20548966410569847,0.0,0,0.13689061326475238,4866.424811934222,0.9564000000000001,False,gradual,1000
static,False,128,19,0.0,0.3512541060335934,0.0,0,0.1153601317613672,2846.9418088577772,0.9698,False,gradual,1000
static,False,32,20,0.0,0.12448165379464626,0.0,0,0.2363119971563018,8033.312295558594,0.8892,False,gradual,1000
static,False,64,20,0.0,0.21083306008949876,0.0,0,0.1942652825391094,4743.089151082375,0.929,False,gradual,1000
static,False,128,20,0.0,0.35621113795787096,0.0,0,0.15725698712616873,2807.323784800547,0.9532,False,gradual,1000
static,False,32,21,0.0,0.1292565439362079,0.0,0,0.2544484230644788,7736.552204997303,0.876,False,gradual,1000
static,False,64,21,0.0,0.20952996611595154,0.0,0,0.1983107662231176,4772.587036293468,0.9278,False,gradual,1000
static,False,128,21,0.0,0.35681582195684314,0.0,0,0.15258518932058904,2802.566305820794,0.9576,False,gradual,1000
static,False,32,22,0.0,0.12668457790277898,0.0,0,0.2108340579697692,7893.620648658796,0.907,False,gradual,1000
static,False,64,22,0.0,0.20498904399573803,0.0,0,0.16834191397272397,4878.309496486023,0.941,False,gradual,1000
static,False,128,22,0.0,0.3538616879377514,0.0,0,0.13753544997563355,2825.962894790442,0.962,False,gradual,1000
static,False,32,23,0.0,0.130776003934443,0.0,0,0.23190653289633736,7646.662766215829,0.8956,False,gradual,1000
static,False,64,23,0.0,0.21043272991664708,0.0,0,0.1973920971062418,4752.112470318199,0.9306,False,gradual,1000
static,False,128,23,0.0,0.36049099592491984,0.0,0,0.1705842900152297,2773.994389053401,0.951,False,gradual,1000
static,False,32,24,0.0,0.12381355394609272,0.0,0,0.22229089050161277,8076.660172725441,0.9026000000000001,False,gradual,1000
static,False,64,24,0.0,0.2017822260968387,0.0,0,0.1869027554639043,4955.83788197521,0.9356,False,gradual,1000
static,False,128,24,0.0,0.35230046208016574,0.0,0,0.16702323191700008,2838.486200374187,0.9518,False,gradual,1000
