condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened,schedule,top_n
static,False,32,11,0.0,0.11815350409597158,0.0,0,0.17162237616348283,8463.566168869085,0.9524000000000001,False,sudden,500
static,False,64,11,0.0,0.18745750002563,0.0,0,0.11884847495866324,5334.5424955698,0.9748,False,sudden,500
static,False,128,11,0.0,0.31575178797356784,0.0,0,0.09589056262218927,3167.044615702103,0.985,False,sudden,500
static,False,32,12,0.0,0.11414700001478195,0.0,0,0.18422638247547501,8760.633217434543,0.9492,False,sudden,500
static,False,64,12,0.0,0.18105530994944274,0.0,0,0.15391880976670785,5523.174107841613,0.967,False,sudden,500
static,False,128,12,0.0,0.3139857859350741,0.0,0,0.13304796127712745,3184.857547044438,0.9768,False,sudden,500
static,False,32,13,0.0,0.12443933985196054,0.0,0,0.22434000980654342,8036.04391657535,0.8966,False,sudden,500
static,False,64,13,0.0,0.19742326391860843,0.0,0,0.1996096190067002,5065.2591804594485,0.926,False,sudden,500
static,False,128,13,0.0,0.3534768659155816,0.0,0,0.15981188942003033,2829.039454703163,0.9495999999999999,False,sudden,500
static,False,32,14,0.0,0.12058802205137908,0.0,0,0.23940292395875204,8292.697591257685,0.8932,False,sudden,500
static,False,64,14,0.0,0.1998285900335759,0.0,0,0.19144450893143944,5004.28892498304,0.933,False,sudden,500
static,False,128,14,0.0,0.34677854599431157,0.0,0,0.1666560529953833,2883.684736415048,0.9524000000000001,False,sudden,500
static,False,32,15,0.0,0.12409013416618109,0.0,0,0.23542735609949836,8058.6583834360545,0.8914000000000001,False,sudden,500
static,False,64,15,0.0,0.20253842580132186,0.0,0,0.1893246946386023,4937.334710900442,0.9296,False,sudden,500
static,False,128,15,0.0,0.3514805280137807,0.0,0,0.15766737138672668,2845.1078233295257,0.951,False,sudden,500
static,False,32,16,0.0,0.1205653939396143,0.0,0,0.23744464618095731,8294.253992160091,0.8997999999999999,False,sudden,500
static,False,64,16,0.0,0.1983268680050969,0.0,0,0.211340388946363,5042.181173225104,0.9282,False,sudden,500
static,False,128,16,0.0,0.34859721013344824,0.0,0,0.18581829834545355,2868.6402843476144,0.9466,False,sudden,500
static,False,32,17,0.0,0.12353266007266939,0.0,0,0.25148868761834997,8095.02522986018,0.8812000000000001,False,sudden,500
static,False,64,17,0.0,0.203019212000072,0.0,0,0.20039520952358117,4925.6422096626275,0.9276,False,sudden,500
static,False,128,17,0.0,0.3609050221275538,0.0,0,0.16893774001092832,2770.812093732994,0.9498,False,sudden,500
static,False,32,18,0.0,0.13359396602027118,0.0,0,0.2669689869629055,7485.368013165076,0.8734,False,sudden,500
static,False,64,18,0.0,0.20290774409659207,0.0,0,0.22041742217891944,4928.348124179827,0.9204,False,sudden,500
static,False,128,18,0.0,0.3469470019917935,0.0,0,0.19482299658921168,2882.2845975295486,0.938,False,sudden,500
static,False,32,19,0.0,0.12290646601468325,0.0,0,0.24755476161851545,8136.268435873286,0.8892,False,sudden,500
static,False,64,19,0.0,0.2043354359921068,0.0,0,0.21233143902870338,4893.913750910188,0.9244000000000001,False,sudden,500
static,False,128,19,0.0,0.3562580761499703,0.0,0,0.1867190402717409,2806.953910510201,0.944,False,sudden,500
static,False,32,20,0.0,0.12654825998470187,0.0,0,0.2341776248918756,7902.123665081509,0.8922,False,sudden,500
static,False,64,20,0.0,0.20637256000190973,0.0,0,0.17546407039619252,4845.605442849312,0.9394,False,sudden,500
static,False,128,20,0.0,0.3576273799408227,0.0,0,0.13841965178398621,2796.2064877847774,0.96,False,sudden,500
static,False,32,21,0.0,0.12263283017091453,0.0,0,0.26323039338191934,8154.4232372871975,0.8824000000000001,False,sudden,500
static,False,64,21,0.0,0.20269375201314688,0.0,0,0.1970391839203563,4933.551182846224,0.9334000000000001,False,sudden,500
static,False,128,21,0.0,0.3472054139710963,0.0,0,0.178681392427975,2880.139421107203,0.9464000000000001,False,sudden,500
static,False,32,22,0.0,0.12529083993285894,0.0,0,0.2049049535760422,7981.429452750748,0.9086000000000001,False,sudden,500
static,False,64,22,0.0,0.20333614805713296,0.0,0,0.17968238644897835,4917.96470797225,0.9368,False,sudden,500
static,False,128,22,0.0,0.3526755101047456,0.0,0,0.14529569849104274,2835.4676504274344,0.9554,False,sudden,500
static,False,32,23,0.0,0.11789509002119303,0.0,0,0.2329857506372439,8482.117447132347,0.8958,False,sudden,500
static,False,64,23,0.0,0.19722547591663897,0.0,0,0.17976640398027657,5070.338886760596,0.9398000000000001,False,sudden,500
static,False,128,23,0.0,0.3441129920538515,0.0,0,0.13958495620947126,2906.0222168057708,0.9598,False,sudden,500
static,False,32,24,0.0,0.12071680813096464,0.0,0,0.2560159370039295,8283.850571290028,0.8828,False,sudden,500
static,False,64,24,0.0,0.20033940998837352,0.0,0,0.20547544865506437,4991.529125787252,0.9272,False,sudden,500
static,False,128,24,0.0,0.3519479038659483,0.0,0,0.1734893656683314,2841.329608773249,0.9488,False,sudden,500
