update_n,reason,edges_added,total_edges,pool_size,mean_bl_entry,bl_threshold,ef
39,bl_entry 9635.75 > 7828.16,7,971,50,9635.749953613282,7828.1602551269525,10
40,bl_entry 9604.73 > 7828.16,7,978,50,9604.7321875,7828.1602551269525,10
41,bl_entry 9666.80 > 7828.16,8,986,50,9666.804020996095,7828.1602551269525,10
42,bl_entry 9757.82 > 7828.16,9,995,50,9757.815908203125,7828.1602551269525,10
43,bl_entry 9722.17 > 7828.16,1,996,50,9722.165385742188,7828.1602551269525,10
44,bl_entry 9689.49 > 7828.16,6,1002,50,9689.49050415039,7828.1602551269525,10
45,bl_entry 9560.73 > 7828.16,5,1007,50,9560.73397216797,7828.1602551269525,10
46,bl_entry 9294.94 > 7828.16,8,1015,50,9294.937111816405,7828.1602551269525,10
47,bl_entry 9343.48 > 7828.16,9,1024,50,9343.47935546875,7828.1602551269525,10
48,bl_entry 9933.42 > 7828.16,8,1032,50,9933.420513916015,7828.1602551269525,10
49,bl_entry 10228.13 > 7828.16,7,1039,50,10228.12900390625,7828.1602551269525,10
50,bl_entry 10817.56 > 7828.16,5,1044,50,10817.555209960938,7828.1602551269525,10
51,bl_entry 11167.17 > 7828.16,9,1053,50,11167.168754882812,7828.1602551269525,10
52,bl_entry 11066.66 > 7828.16,4,1057,50,11066.659714355468,7828.1602551269525,10
53,bl_entry 11168.67 > 7828.16,6,1063,50,11168.668747558593,7828.1602551269525,10
54,bl_entry 11122.72 > 7828.16,5,1068,50,11122.722380371093,7828.1602551269525,10
55,bl_entry 10932.15 > 7828.16,7,1075,50,10932.145969238281,7828.1602551269525,10
56,bl_entry 10793.18 > 7828.16,3,1078,50,10793.176376953124,7828.1602551269525,10
57,bl_entry 10951.05 > 7828.16,2,1080,50,10951.045034179688,7828.1602551269525,10
58,bl_entry 11041.65 > 7828.16,3,1083,50,11041.650302734375,7828.1602551269525,10
59,bl_entry 11278.84 > 7828.16,7,1090,50,11278.838342285157,7828.1602551269525,10
60,bl_entry 11317.70 > 7828.16,9,1099,50,11317.69890625,7828.1602551269525,10
61,bl_entry 11225.52 > 7828.16,8,1107,50,11225.517763671874,7828.1602551269525,10
62,bl_entry 11251.31 > 7828.16,4,1111,50,11251.307048339844,7828.1602551269525,10
63,bl_entry 11144.06 > 7828.16,4,1115,50,11144.062507324219,7828.1602551269525,10
64,bl_entry 11099.42 > 7828.16,4,1119,50,11099.42481689453,7828.1602551269525,10
65,bl_entry 10997.81 > 7828.16,4,1123,50,10997.814213867188,7828.1602551269525,10
66,bl_entry 10723.14 > 7828.16,5,1128,50,10723.1400390625,7828.1602551269525,10
67,bl_entry 10806.94 > 7828.16,4,1132,50,10806.942314453125,7828.1602551269525,10
68,bl_entry 11844.50 > 7828.16,5,1137,50,11844.500974121094,7828.1602551269525,10
69,bl_entry 12648.25 > 7828.16,12,1149,50,12648.24592529297,7828.1602551269525,10
70,bl_entry 13741.72 > 7828.16,5,1154,50,13741.718784179688,7828.1602551269525,10
71,bl_entry 14643.96 > 7828.16,5,1159,50,14643.961889648437,7828.1602551269525,10
72,bl_entry 14595.48 > 7828.16,3,1162,50,14595.48431640625,7828.1602551269525,10
73,bl_entry 14693.64 > 7828.16,5,1167,50,14693.640366210937,7828.1602551269525,10
74,bl_entry 14686.92 > 7828.16,6,1173,50,14686.92091796875,7828.1602551269525,10
75,bl_entry 14514.32 > 7828.16,5,1178,50,14514.319936523438,7828.1602551269525,10
76,bl_entry 14437.81 > 7828.16,3,1181,50,14437.805439453125,7828.1602551269525,10
77,bl_entry 14514.51 > 7828.16,5,1186,50,14514.514819335938,7828.1602551269525,10
78,bl_entry 14544.38 > 7828.16,4,1190,50,14544.379873046875,7828.1602551269525,10
79,bl_entry 14659.25 > 7828.16,4,1194,50,14659.24990234375,7828.1602551269525,10
80,bl_entry 14758.07 > 7828.16,7,1201,50,14758.072045898438,7828.1602551269525,10
81,bl_entry 14721.25 > 7828.16,2,1203,50,14721.250009765625,7828.1602551269525,10
82,bl_entry 14688.98 > 7828.16,4,1207,50,14688.981787109375,7828.1602551269525,10
83,bl_entry 14621.20 > 7828.16,3,1210,50,14621.203344726562,7828.1602551269525,10
84,bl_entry 14616.07 > 7828.16,4,1214,50,14616.06640625,7828.1602551269525,10
85,bl_entry 14547.93 > 7828.16,3,1217,50,14547.934091796875,7828.1602551269525,10
86,bl_entry 14439.22 > 7828.16,4,1221,50,14439.222719726562,7828.1602551269525,10
1,bl_entry 7829.74 > 7828.16,172,172,20,7829.740698242187,7828.1602551269525,20
2,bl_entry 8117.44 > 7828.16,36,208,40,8117.441657104492,7828.1602551269525,20
3,bl_entry 8253.03 > 7828.16,38,246,50,8253.034981689452,7828.1602551269525,20
4,bl_entry 8016.07 > 7828.16,40,286,50,8016.071673583984,7828.1602551269525,20
5,bl_entry 7830.99 > 7828.16,138,424,50,7830.988594360351,7828.1602551269525,20
6,bl_entry 7848.58 > 7828.16,40,464,50,7848.576005249023,7828.1602551269525,20
7,bl_entry 7918.27 > 7828.16,35,499,50,7918.267529296875,7828.1602551269525,20
8,bl_entry 7891.17 > 7828.16,29,528,50,7891.165896606445,7828.1602551269525,20
9,bl_entry 7851.96 > 7828.16,51,579,50,7851.964407348632,7828.1602551269525,20
10,bl_entry 8117.26 > 7828.16,14,593,50,8117.263325195312,7828.1602551269525,20
11,bl_entry 8057.02 > 7828.16,8,601,50,8057.022971191406,7828.1602551269525,20
12,bl_entry 8021.49 > 7828.16,16,617,50,8021.488225097656,7828.1602551269525,20
13,bl_entry 8111.08 > 7828.16,36,653,50,8111.081623535156,7828.1602551269525,20
14,bl_entry 8192.30 > 7828.16,32,685,50,8192.301072998047,7828.1602551269525,20
15,bl_entry 8269.50 > 7828.16,24,709,50,8269.495673828125,7828.1602551269525,20
16,bl_entry 8160.30 > 7828.16,14,723,50,8160.299537353516,7828.1602551269525,20
17,bl_entry 8162.05 > 7828.16,6,729,50,8162.048704833985,7828.1602551269525,20
18,bl_entry 8319.45 > 7828.16,6,735,50,8319.453813476563,7828.1602551269525,20
19,bl_entry 8505.85 > 7828.16,7,742,50,8505.849792480469,7828.1602551269525,20
20,bl_entry 8529.37 > 7828.16,13,755,50,8529.370697021484,7828.1602551269525,20
21,bl_entry 8638.62 > 7828.16,10,765,50,8638.616270751952,7828.1602551269525,20
22,bl_entry 8403.74 > 7828.16,13,778,50,8403.735236816407,7828.1602551269525,20
23,bl_entry 8440.32 > 7828.16,25,803,50,8440.316160888671,7828.1602551269525,20
24,bl_entry 8484.93 > 7828.16,27,830,50,8484.926990966796,7828.1602551269525,20
25,bl_entry 8349.05 > 7828.16,19,849,50,8349.050181884766,7828.1602551269525,20
26,bl_entry 8377.13 > 7828.16,12,861,50,8377.132177734375,7828.1602551269525,20
27,bl_entry 8450.99 > 7828.16,12,873,50,8450.994675292968,7828.1602551269525,20
28,bl_entry 8743.11 > 7828.16,8,881,50,8743.113588867187,7828.1602551269525,20
29,bl_entry 8984.27 > 7828.16,9,890,50,8984.2671484375,7828.1602551269525,20
30,bl_entry 9373.43 > 7828.16,5,895,50,9373.430697021484,7828.1602551269525,20
31,bl_entry 9600.18 > 7828.16,12,907,50,9600.18262084961,7828.1602551269525,20
32,bl_entry 9580.25 > 7828.16,12,919,50,9580.247564697265,7828.1602551269525,20
33,bl_entry 9667.84 > 7828.16,7,926,50,9667.835887451172,7828.1602551269525,20
34,bl_entry 9637.10 > 7828.16,8,934,50,9637.104079589844,7828.1602551269525,20
35,bl_entry 9496.75 > 7828.16,6,940,50,9496.754958496094,7828.1602551269525,20
36,bl_entry 9526.87 > 7828.16,8,948,50,9526.87224609375,7828.1602551269525,20
37,bl_entry 9550.19 > 7828.16,8,956,50,9550.193146972657,7828.1602551269525,20
38,bl_entry 9521.07 > 7828.16,8,964,50,9521.065444335938,7828.1602551269525,20
39,bl_entry 9635.75 > 7828.16,7,971,50,9635.749953613282,7828.1602551269525,20
40,bl_entry 9604.73 > 7828.16,7,978,50,9604.7321875,7828.1602551269525,20
41,bl_entry 9666.80 > 7828.16,8,986,50,9666.804020996095,7828.1602551269525,20
42,bl_entry 9757.82 > 7828.16,9,995,50,9757.815908203125,7828.1602551269525,20
43,bl_entry 9722.17 > 7828.16,1,996,50,9722.165385742188,7828.1602551269525,20
44,bl_entry 9689.49 > 7828.16,6,1002,50,9689.49050415039,7828.1602551269525,20
45,bl_entry 9560.73 > 7828.16,5,1007,50,9560.73397216797,7828.1602551269525,20
46,bl_entry 9294.94 > 7828.16,8,1015,50,9294.937111816405,7828.1602551269525,20
47,bl_entry 9343.48 > 7828.16,9,1024,50,9343.47935546875,7828.1602551269525,20
48,bl_entry 9933.42 > 7828.16,8,1032,50,9933.420513916015,7828.1602551269525,20
49,bl_entry 10228.13 > 7828.16,7,1039,50,10228.12900390625,7828.1602551269525,20
50,bl_entry 10817.56 > 7828.16,5,1044,50,10817.555209960938,7828.1602551269525,20
51,bl_entry 11167.17 > 7828.16,9,1053,50,11167.168754882812,7828.1602551269525,20
52,bl_entry 11066.66 > 7828.16,4,1057,50,11066.659714355468,7828.1602551269525,20
53,bl_entry 11168.67 > 7828.16,6,1063,50,11168.668747558593,7828.1602551269525,20
54,bl_entry 11122.72 > 7828.16,5,1068,50,11122.722380371093,7828.1602551269525,20
55,bl_entry 10932.15 > 7828.16,7,1075,50,10932.145969238281,7828.1602551269525,20
56,bl_entry 10793.18 > 7828.16,3,1078,50,10793.176376953124,7828.1602551269525,20
57,bl_entry 10951.05 > 7828.16,2,1080,50,10951.045034179688,7828.1602551269525,20
58,bl_entry 11041.65 > 7828.16,3,1083,50,11041.650302734375,7828.1602551269525,20
59,bl_entry 11278.84 > 7828.16,7,1090,50,11278.838342285157,7828.1602551269525,20
60,bl_entry 11317.70 > 7828.16,9,1099,50,11317.69890625,7828.1602551269525,20
61,bl_entry 11225.52 > 7828.16,8,1107,50,11225.517763671874,7828.1602551269525,20
62,bl_entry 11251.31 > 7828.16,4,1111,50,11251.307048339844,7828.1602551269525,20
63,bl_entry 11144.06 > 7828.16,4,1115,50,11144.062507324219,7828.1602551269525,20
64,bl_entry 11099.42 > 7828.16,4,1119,50,11099.42481689453,7828.1602551269525,20
65,bl_entry 10997.81 > 7828.16,4,1123,50,10997.814213867188,7828.1602551269525,20
66,bl_entry 10723.14 > 7828.16,5,1128,50,10723.1400390625,7828.1602551269525,20
67,bl_entry 10806.94 > 7828.16,4,1132,50,10806.942314453125,7828.1602551269525,20
68,bl_entry 11844.50 > 7828.16,5,1137,50,11844.500974121094,7828.1602551269525,20
69,bl_entry 12648.25 > 7828.16,12,1149,50,12648.24592529297,7828.1602551269525,20
70,bl_entry 13741.72 > 7828.16,5,1154,50,13741.718784179688,7828.1602551269525,20
71,bl_entry 14643.96 > 7828.16,5,1159,50,14643.961889648437,7828.1602551269525,20
72,bl_entry 14595.48 > 7828.16,3,1162,50,14595.48431640625,7828.1602551269525,20
73,bl_entry 14693.64 > 7828.16,5,1167,50,14693.640366210937,7828.1602551269525,20
74,bl_entry 14686.92 > 7828.16,6,1173,50,14686.92091796875,7828.1602551269525,20
75,bl_entry 14514.32 > 7828.16,5,1178,50,14514.319936523438,7828.1602551269525,20
76,bl_entry 14437.81 > 7828.16,3,1181,50,14437.805439453125,7828.1602551269525,20
77,bl_entry 14514.51 > 7828.16,5,1186,50,14514.514819335938,7828.1602551269525,20
78,bl_entry 14544.38 > 7828.16,4,1190,50,14544.379873046875,7828.1602551269525,20
79,bl_entry 14659.25 > 7828.16,4,1194,50,14659.24990234375,7828.1602551269525,20
80,bl_entry 14758.07 > 7828.16,7,1201,50,14758.072045898438,7828.1602551269525,20
81,bl_entry 14721.25 > 7828.16,2,1203,50,14721.250009765625,7828.1602551269525,20
82,bl_entry 14688.98 > 7828.16,4,1207,50,14688.981787109375,7828.1602551269525,20
83,bl_entry 14621.20 > 7828.16,3,1210,50,14621.203344726562,7828.1602551269525,20
84,bl_entry 14616.07 > 7828.16,4,1214,50,14616.06640625,7828.1602551269525,20
85,bl_entry 14547.93 > 7828.16,3,1217,50,14547.934091796875,7828.1602551269525,20
86,bl_entry 14439.22 > 7828.16,4,1221,50,14439.222719726562,7828.1602551269525,20
1,bl_entry 7829.74 > 7828.16,172,172,20,7829.740698242187,7828.1602551269525,50
2,bl_entry 8117.44 > 7828.16,36,208,40,8117.441657104492,7828.1602551269525,50
3,bl_entry 8253.03 > 7828.16,38,246,50,8253.034981689452,7828.1602551269525,50
4,bl_entry 8016.07 > 7828.16,40,286,50,8016.071673583984,7828.1602551269525,50
5,bl_entry 7830.99 > 7828.16,138,424,50,7830.988594360351,7828.1602551269525,50
6,bl_entry 7848.58 > 7828.16,40,464,50,7848.576005249023,7828.1602551269525,50
7,bl_entry 7918.27 > 7828.16,35,499,50,7918.267529296875,7828.1602551269525,50
8,bl_entry 7891.17 > 7828.16,29,528,50,7891.165896606445,7828.1602551269525,50
9,bl_entry 7851.96 > 7828.16,51,579,50,7851.964407348632,7828.1602551269525,50
10,bl_entry 8117.26 > 7828.16,14,593,50,8117.263325195312,7828.1602551269525,50
11,bl_entry 8057.02 > 7828.16,8,601,50,8057.022971191406,7828.1602551269525,50
12,bl_entry 8021.49 > 7828.16,16,617,50,8021.488225097656,7828.1602551269525,50
13,bl_entry 8111.08 > 7828.16,36,653,50,8111.081623535156,7828.1602551269525,50
14,bl_entry 8192.30 > 7828.16,32,685,50,8192.301072998047,7828.1602551269525,50
15,bl_entry 8269.50 > 7828.16,24,709,50,8269.495673828125,7828.1602551269525,50
16,bl_entry 8160.30 > 7828.16,14,723,50,8160.299537353516,7828.1602551269525,50
17,bl_entry 8162.05 > 7828.16,6,729,50,8162.048704833985,7828.1602551269525,50
18,bl_entry 8319.45 > 7828.16,6,735,50,8319.453813476563,7828.1602551269525,50
19,bl_entry 8505.85 > 7828.16,7,742,50,8505.849792480469,7828.1602551269525,50
20,bl_entry 8529.37 > 7828.16,13,755,50,8529.370697021484,7828.1602551269525,50
21,bl_entry 8638.62 > 7828.16,10,765,50,8638.616270751952,7828.1602551269525,50
22,bl_entry 8403.74 > 7828.16,13,778,50,8403.735236816407,7828.1602551269525,50
23,bl_entry 8440.32 > 7828.16,25,803,50,8440.316160888671,7828.1602551269525,50
24,bl_entry 8484.93 > 7828.16,27,830,50,8484.926990966796,7828.1602551269525,50
25,bl_entry 8349.05 > 7828.16,19,849,50,8349.050181884766,7828.1602551269525,50
26,bl_entry 8377.13 > 7828.16,12,861,50,8377.132177734375,7828.1602551269525,50
27,bl_entry 8450.99 > 7828.16,12,873,50,8450.994675292968,7828.1602551269525,50
28,bl_entry 8743.11 > 7828.16,8,881,50,8743.113588867187,7828.1602551269525,50
29,bl_entry 8984.27 > 7828.16,9,890,50,8984.2671484375,7828.1602551269525,50
30,bl_entry 9373.43 > 7828.16,5,895,50,9373.430697021484,7828.1602551269525,50
31,bl_entry 9600.18 > 7828.16,12,907,50,9600.18262084961,7828.1602551269525,50
32,bl_entry 9580.25 > 7828.16,12,919,50,9580.247564697265,7828.1602551269525,50
33,bl_entry 9667.84 > 7828.16,7,926,50,9667.835887451172,7828.1602551269525,50
34,bl_entry 9637.10 > 7828.16,8,934,50,9637.104079589844,7828.1602551269525,50
35,bl_entry 9496.75 > 7828.16,6,940,50,9496.754958496094,7828.1602551269525,50
36,bl_entry 9526.87 > 7828.16,8,948,50,9526.87224609375,7828.1602551269525,50
37,bl_entry 9550.19 > 7828.16,8,956,50,9550.193146972657,7828.1602551269525,50
38,bl_entry 9521.07 > 7828.16,8,964,50,9521.065444335938,7828.1602551269525,50
39,bl_entry 9635.75 > 7828.16,7,971,50,9635.749953613282,7828.1602551269525,50
40,bl_entry 9604.73 > 7828.16,7,978,50,9604.7321875,7828.1602551269525,50
41,bl_entry 9666.80 > 7828.16,8,986,50,9666.804020996095,7828.1602551269525,50
42,bl_entry 9757.82 > 7828.16,9,995,50,9757.815908203125,7828.1602551269525,50
43,bl_entry 9722.17 > 7828.16,1,996,50,9722.165385742188,7828.1602551269525,50
44,bl_entry 9689.49 > 7828.16,6,1002,50,9689.49050415039,7828.1602551269525,50
45,bl_entry 9560.73 > 7828.16,5,1007,50,9560.73397216797,7828.1602551269525,50
46,bl_entry 9294.94 > 7828.16,8,1015,50,9294.937111816405,7828.1602551269525,50
47,bl_entry 9343.48 > 7828.16,9,1024,50,9343.47935546875,7828.1602551269525,50
48,bl_entry 9933.42 > 7828.16,8,1032,50,9933.420513916015,7828.1602551269525,50
49,bl_entry 10228.13 > 7828.16,7,1039,50,10228.12900390625,7828.1602551269525,50
50,bl_entry 10817.56 > 7828.16,5,1044,50,10817.555209960938,7828.1602551269525,50
51,bl_entry 11167.17 > 7828.16,9,1053,50,11167.168754882812,7828.1602551269525,50
52,bl_entry 11066.66 > 7828.16,4,1057,50,11066.659714355468,7828.1602551269525,50
53,bl_entry 11168.67 > 7828.16,6,1063,50,11168.668747558593,7828.1602551269525,50
54,bl_entry 11122.72 > 7828.16,5,1068,50,11122.722380371093,7828.1602551269525,50
55,bl_entry 10932.15 > 7828.16,7,1075,50,10932.145969238281,7828.1602551269525,50
56,bl_entry 10793.18 > 7828.16,3,1078,50,10793.176376953124,7828.1602551269525,50
57,bl_entry 10951.05 > 7828.16,2,1080,50,10951.045034179688,7828.1602551269525,50
58,bl_entry 11041.65 > 7828.16,3,1083,50,11041.650302734375,7828.1602551269525,50
59,bl_entry 11278.84 > 7828.16,7,1090,50,11278.838342285157,7828.1602551269525,50
60,bl_entry 11317.70 > 7828.16,9,1099,50,11317.69890625,7828.1602551269525,50
61,bl_entry 11225.52 > 7828.16,8,1107,50,11225.517763671874,7828.1602551269525,50
62,bl_entry 11251.31 > 7828.16,4,1111,50,11251.307048339844,7828.1602551269525,50
63,bl_entry 11144.06 > 7828.16,4,1115,50,11144.062507324219,7828.1602551269525,50
64,bl_entry 11099.42 > 7828.16,4,1119,50,11099.42481689453,7828.1602551269525,50
65,bl_entry 10997.81 > 7828.16,4,1123,50,10997.814213867188,7828.1602551269525,50
66,bl_entry 10723.14 > 7828.16,5,1128,50,10723.1400390625,7828.1602551269525,50
67,bl_entry 10806.94 > 7828.16,4,1132,50,10806.942314453125,7828.1602551269525,50
68,bl_entry 11844.50 > 7828.16,5,1137,50,11844.500974121094,7828.1602551269525,50
69,bl_entry 12648.25 > 7828.16,12,1149,50,12648.24592529297,7828.1602551269525,50
70,bl_entry 13741.72 > 7828.16,5,1154,50,13741.718784179688,7828.1602551269525,50
71,bl_entry 14643.96 > 7828.16,5,1159,50,14643.961889648437,7828.1602551269525,50
72,bl_entry 14595.48 > 7828.16,3,1162,50,14595.48431640625,7828.1602551269525,50
73,bl_entry 14693.64 > 7828.16,5,1167,50,14693.640366210937,7828.1602551269525,50
74,bl_entry 14686.92 > 7828.16,6,1173,50,14686.92091796875,7828.1602551269525,50
75,bl_entry 14514.32 > 7828.16,5,1178,50,14514.319936523438,7828.1602551269525,50
76,bl_entry 14437.81 > 7828.16,3,1181,50,14437.805439453125,7828.1602551269525,50
77,bl_entry 14514.51 > 7828.16,5,1186,50,14514.514819335938,7828.1602551269525,50
78,bl_entry 14544.38 > 7828.16,4,1190,50,14544.379873046875,7828.1602551269525,50
79,bl_entry 14659.25 > 7828.16,4,1194,50,14659.24990234375,7828.1602551269525,50
80,bl_entry 14758.07 > 7828.16,7,1201,50,14758.072045898438,7828.1602551269525,50
81,bl_entry 14721.25 > 7828.16,2,1203,50,14721.250009765625,7828.1602551269525,50
82,bl_entry 14688.98 > 7828.16,4,1207,50,14688.981787109375,7828.1602551269525,50
83,bl_entry 14621.20 > 7828.16,3,1210,50,14621.203344726562,7828.1602551269525,50
84,bl_entry 14616.07 > 7828.16,4,1214,50,14616.06640625,7828.1602551269525,50
85,bl_entry 14547.93 > 7828.16,3,1217,50,14547.934091796875,7828.1602551269525,50
86,bl_entry 14439.22 > 7828.16,4,1221,50,14439.222719726562,7828.1602551269525,50
1,bl_entry 7829.74 > 7828.16,172,172,20,7829.740698242187,7828.1602551269525,100
2,bl_entry 8117.44 > 7828.16,36,208,40,8117.441657104492,7828.1602551269525,100
3,bl_entry 8253.03 > 7828.16,38,246,50,8253.034981689452,7828.1602551269525,100
4,bl_entry 8016.07 > 7828.16,40,286,50,8016.071673583984,7828.1602551269525,100
5,bl_entry 7830.99 > 7828.16,138,424,50,7830.988594360351,7828.1602551269525,100
6,bl_entry 7848.58 > 7828.16,40,464,50,7848.576005249023,7828.1602551269525,100
7,bl_entry 7918.27 > 7828.16,35,499,50,7918.267529296875,7828.1602551269525,100
8,bl_entry 7891.17 > 7828.16,29,528,50,7891.165896606445,7828.1602551269525,100
9,bl_entry 7851.96 > 7828.16,51,579,50,7851.964407348632,7828.1602551269525,100
10,bl_entry 8117.26 > 7828.16,14,593,50,8117.263325195312,7828.1602551269525,100
11,bl_entry 8057.02 > 7828.16,8,601,50,8057.022971191406,7828.1602551269525,100
12,bl_entry 8021.49 > 7828.16,16,617,50,8021.488225097656,7828.1602551269525,100
13,bl_entry 8111.08 > 7828.16,36,653,50,8111.081623535156,7828.1602551269525,100
14,bl_entry 8192.30 > 7828.16,32,685,50,8192.301072998047,7828.1602551269525,100
15,bl_entry 8269.50 > 7828.16,24,709,50,8269.495673828125,7828.1602551269525,100
16,bl_entry 8160.30 > 7828.16,14,723,50,8160.299537353516,7828.1602551269525,100
17,bl_entry 8162.05 > 7828.16,6,729,50,8162.048704833985,7828.1602551269525,100
18,bl_entry 8319.45 > 7828.16,6,735,50,8319.453813476563,7828.1602551269525,100
19,bl_entry 8505.85 > 7828.16,7,742,50,8505.849792480469,7828.1602551269525,100
20,bl_entry 8529.37 > 7828.16,13,755,50,8529.370697021484,7828.1602551269525,100
21,bl_entry 8638.62 > 7828.16,10,765,50,8638.616270751952,7828.1602551269525,100
22,bl_entry 8403.74 > 7828.16,13,778,50,8403.735236816407,7828.1602551269525,100
23,bl_entry 8440.32 > 7828.16,25,803,50,8440.316160888671,7828.1602551269525,100
24,bl_entry 8484.93 > 7828.16,27,830,50,8484.926990966796,7828.1602551269525,100
25,bl_entry 8349.05 > 7828.16,19,849,50,8349.050181884766,7828.1602551269525,100
26,bl_entry 8377.13 > 7828.16,12,861,50,8377.132177734375,7828.1602551269525,100
27,bl_entry 8450.99 > 7828.16,12,873,50,8450.994675292968,7828.1602551269525,100
28,bl_entry 8743.11 > 7828.16,8,881,50,8743.113588867187,7828.1602551269525,100
29,bl_entry 8984.27 > 7828.16,9,890,50,8984.2671484375,7828.1602551269525,100
30,bl_entry 9373.43 > 7828.16,5,895,50,9373.430697021484,7828.1602551269525,100
31,bl_entry 9600.18 > 7828.16,12,907,50,9600.18262084961,7828.1602551269525,100
32,bl_entry 9580.25 > 7828.16,12,919,50,9580.247564697265,7828.1602551269525,100
33,bl_entry 9667.84 > 7828.16,7,926,50,9667.835887451172,7828.1602551269525,100
34,bl_entry 9637.10 > 7828.16,8,934,50,9637.104079589844,7828.1602551269525,100
35,bl_entry 9496.75 > 7828.16,6,940,50,9496.754958496094,7828.1602551269525,100
36,bl_entry 9526.87 > 7828.16,8,948,50,9526.87224609375,7828.1602551269525,100
37,bl_entry 9550.19 > 7828.16,8,956,50,9550.193146972657,7828.1602551269525,100
38,bl_entry 9521.07 > 7828.16,8,964,50,9521.065444335938,7828.1602551269525,100
39,bl_entry 9635.75 > 7828.16,7,971,50,9635.749953613282,7828.1602551269525,100
40,bl_entry 9604.73 > 7828.16,7,978,50,9604.7321875,7828.1602551269525,100
41,bl_entry 9666.80 > 7828.16,8,986,50,9666.804020996095,7828.1602551269525,100
42,bl_entry 9757.82 > 7828.16,9,995,50,9757.815908203125,7828.1602551269525,100
43,bl_entry 9722.17 > 7828.16,1,996,50,9722.165385742188,7828.1602551269525,100
44,bl_entry 9689.49 > 7828.16,6,1002,50,9689.49050415039,7828.1602551269525,100
45,bl_entry 9560.73 > 7828.16,5,1007,50,9560.73397216797,7828.1602551269525,100
46,bl_entry 9294.94 > 7828.16,8,1015,50,9294.937111816405,7828.1602551269525,100
47,bl_entry 9343.48 > 7828.16,9,1024,50,9343.47935546875,7828.1602551269525,100
48,bl_entry 9933.42 > 7828.16,8,1032,50,9933.420513916015,7828.1602551269525,100
