update_n,reason,edges_added,total_edges,pool_size,mean_bl_entry,bl_threshold,ef
50,bl_entry 9158.25 > 7998.68,6,829,35,9158.24744140625,7998.676573974609,10
51,bl_entry 9162.18 > 7998.68,9,838,36,9162.17692138672,7998.676573974609,10
52,bl_entry 8967.36 > 7998.68,9,847,36,8967.358494873048,7998.676573974609,10
53,bl_entry 8916.79 > 7998.68,7,854,36,8916.789373779297,7998.676573974609,10
54,bl_entry 9049.16 > 7998.68,9,863,36,9049.155462646484,7998.676573974609,10
55,bl_entry 9053.36 > 7998.68,3,866,36,9053.361516113282,7998.676573974609,10
56,bl_entry 9026.39 > 7998.68,3,869,36,9026.386435546876,7998.676573974609,10
57,bl_entry 8901.96 > 7998.68,4,873,36,8901.957218017578,7998.676573974609,10
58,bl_entry 8932.93 > 7998.68,8,881,36,8932.931282958984,7998.676573974609,10
59,bl_entry 8991.54 > 7998.68,8,889,36,8991.539852294922,7998.676573974609,10
60,bl_entry 9267.82 > 7998.68,6,895,36,9267.815119628905,7998.676573974609,10
61,bl_entry 9240.54 > 7998.68,3,898,36,9240.542083740234,7998.676573974609,10
62,bl_entry 9222.93 > 7998.68,9,907,36,9222.928175048828,7998.676573974609,10
63,bl_entry 9101.48 > 7998.68,6,913,36,9101.483444824218,7998.676573974609,10
64,bl_entry 9050.35 > 7998.68,4,917,36,9050.345302734375,7998.676573974609,10
65,bl_entry 9169.72 > 7998.68,9,926,36,9169.719798583985,7998.676573974609,10
66,bl_entry 9236.03 > 7998.68,6,932,36,9236.033458251954,7998.676573974609,10
67,bl_entry 8990.59 > 7998.68,4,936,36,8990.592728271484,7998.676573974609,10
68,bl_entry 8985.02 > 7998.68,5,941,36,8985.017489013671,7998.676573974609,10
69,bl_entry 9116.21 > 7998.68,5,946,36,9116.209384765625,7998.676573974609,10
70,bl_entry 9092.04 > 7998.68,9,955,36,9092.043386230469,7998.676573974609,10
71,bl_entry 8962.64 > 7998.68,7,962,36,8962.642895507812,7998.676573974609,10
72,bl_entry 9123.80 > 7998.68,6,968,36,9123.796840820312,7998.676573974609,10
73,bl_entry 9024.01 > 7998.68,10,978,36,9024.006513671875,7998.676573974609,10
74,bl_entry 8875.19 > 7998.68,3,981,36,8875.186967773438,7998.676573974609,10
75,bl_entry 8993.20 > 7998.68,4,985,36,8993.19533203125,7998.676573974609,10
76,bl_entry 8928.41 > 7998.68,7,992,36,8928.411533203125,7998.676573974609,10
77,bl_entry 8950.65 > 7998.68,6,998,36,8950.654714355469,7998.676573974609,10
78,bl_entry 9080.13 > 7998.68,3,1001,36,9080.133251953124,7998.676573974609,10
79,bl_entry 9603.50 > 7998.68,8,1009,36,9603.49546142578,7998.676573974609,10
80,bl_entry 9676.84 > 7998.68,4,1013,36,9676.83813232422,7998.676573974609,10
81,bl_entry 9812.37 > 7998.68,4,1017,36,9812.371279296874,7998.676573974609,10
82,bl_entry 10050.70 > 7998.68,6,1023,36,10050.701115722657,7998.676573974609,10
83,bl_entry 10228.51 > 7998.68,12,1035,37,10228.514318847656,7998.676573974609,10
84,bl_entry 10407.14 > 7998.68,4,1039,37,10407.135900878906,7998.676573974609,10
85,bl_entry 10438.91 > 7998.68,2,1041,37,10438.909086914062,7998.676573974609,10
86,bl_entry 10327.28 > 7998.68,7,1048,37,10327.28172607422,7998.676573974609,10
87,bl_entry 10167.75 > 7998.68,7,1055,37,10167.748032226562,7998.676573974609,10
88,bl_entry 10160.53 > 7998.68,6,1061,37,10160.529536132812,7998.676573974609,10
89,bl_entry 10264.45 > 7998.68,10,1071,37,10264.448732910156,7998.676573974609,10
90,bl_entry 10216.92 > 7998.68,7,1078,37,10216.92068359375,7998.676573974609,10
91,bl_entry 10259.93 > 7998.68,4,1082,37,10259.930944824218,7998.676573974609,10
92,bl_entry 10039.99 > 7998.68,6,1088,37,10039.991127929687,7998.676573974609,10
93,bl_entry 9969.41 > 7998.68,2,1090,37,9969.412680664063,7998.676573974609,10
94,bl_entry 10050.49 > 7998.68,2,1092,37,10050.490498046875,7998.676573974609,10
95,bl_entry 10086.60 > 7998.68,6,1098,37,10086.598640136719,7998.676573974609,10
96,bl_entry 10079.45 > 7998.68,3,1101,37,10079.451149902343,7998.676573974609,10
97,bl_entry 9962.51 > 7998.68,6,1107,37,9962.509989013672,7998.676573974609,10
98,bl_entry 9964.69 > 7998.68,5,1112,37,9964.690343017579,7998.676573974609,10
99,bl_entry 9975.31 > 7998.68,4,1116,37,9975.306883544921,7998.676573974609,10
100,bl_entry 10242.18 > 7998.68,7,1123,37,10242.183546142578,7998.676573974609,10
101,bl_entry 10281.35 > 7998.68,7,1130,37,10281.346080322266,7998.676573974609,10
102,bl_entry 10338.46 > 7998.68,2,1132,37,10338.461146240234,7998.676573974609,10
103,bl_entry 10237.00 > 7998.68,1,1133,38,10237.00254272461,7998.676573974609,10
104,bl_entry 10192.47 > 7998.68,6,1139,38,10192.474964599609,7998.676573974609,10
105,bl_entry 10353.43 > 7998.68,6,1145,38,10353.427263183594,7998.676573974609,10
106,bl_entry 10406.86 > 7998.68,9,1154,38,10406.863798828124,7998.676573974609,10
107,bl_entry 10207.11 > 7998.68,2,1156,38,10207.105036621093,7998.676573974609,10
108,bl_entry 10130.32 > 7998.68,3,1159,38,10130.320051269531,7998.676573974609,10
109,bl_entry 10200.91 > 7998.68,5,1164,38,10200.914357910156,7998.676573974609,10
110,bl_entry 10226.10 > 7998.68,4,1168,38,10226.1003125,7998.676573974609,10
111,bl_entry 10147.01 > 7998.68,9,1177,38,10147.009271240235,7998.676573974609,10
112,bl_entry 10310.15 > 7998.68,8,1185,38,10310.152806396485,7998.676573974609,10
113,bl_entry 10148.55 > 7998.68,4,1189,38,10148.554786376953,7998.676573974609,10
114,bl_entry 10055.27 > 7998.68,6,1195,38,10055.270423583985,7998.676573974609,10
115,bl_entry 10171.24 > 7998.68,3,1198,38,10171.242877197266,7998.676573974609,10
116,bl_entry 10161.92 > 7998.68,6,1204,38,10161.91911743164,7998.676573974609,10
117,bl_entry 10297.23 > 7998.68,7,1211,38,10297.226947021485,7998.676573974609,10
118,bl_entry 10369.86 > 7998.68,5,1216,38,10369.858572998048,7998.676573974609,10
119,bl_entry 10802.05 > 7998.68,2,1218,38,10802.05474609375,7998.676573974609,10
120,bl_entry 10861.29 > 7998.68,4,1222,38,10861.294951171874,7998.676573974609,10
121,bl_entry 11035.96 > 7998.68,2,1224,38,11035.961975097656,7998.676573974609,10
122,bl_entry 11245.24 > 7998.68,3,1227,38,11245.23989013672,7998.676573974609,10
123,bl_entry 11438.83 > 7998.68,3,1230,38,11438.8337890625,7998.676573974609,10
124,bl_entry 11609.75 > 7998.68,5,1235,38,11609.752175292968,7998.676573974609,10
125,bl_entry 11660.20 > 7998.68,1,1236,39,11660.198420410155,7998.676573974609,10
126,bl_entry 11590.52 > 7998.68,4,1240,39,11590.516906738281,7998.676573974609,10
127,bl_entry 11476.77 > 7998.68,3,1243,39,11476.774006347656,7998.676573974609,10
128,bl_entry 11415.61 > 7998.68,2,1245,39,11415.613107910156,7998.676573974609,10
129,bl_entry 11512.07 > 7998.68,5,1250,39,11512.071467285155,7998.676573974609,10
130,bl_entry 11491.87 > 7998.68,5,1255,39,11491.874475097657,7998.676573974609,10
131,bl_entry 11514.95 > 7998.68,8,1263,40,11514.953771972656,7998.676573974609,10
132,bl_entry 11352.59 > 7998.68,2,1265,40,11352.591203613281,7998.676573974609,10
133,bl_entry 11209.93 > 7998.68,1,1266,40,11209.931342773438,7998.676573974609,10
134,bl_entry 11269.45 > 7998.68,4,1270,40,11269.448208007812,7998.676573974609,10
135,bl_entry 11243.42 > 7998.68,3,1273,40,11243.419204101563,7998.676573974609,10
136,bl_entry 11206.95 > 7998.68,1,1274,40,11206.950166015626,7998.676573974609,10
137,bl_entry 11136.28 > 7998.68,3,1277,40,11136.28009765625,7998.676573974609,10
138,bl_entry 11102.64 > 7998.68,2,1279,40,11102.63564453125,7998.676573974609,10
139,bl_entry 11073.62 > 7998.68,1,1280,41,11073.61563232422,7998.676573974609,10
140,bl_entry 11279.42 > 7998.68,5,1285,41,11279.424106445313,7998.676573974609,10
141,bl_entry 11298.84 > 7998.68,3,1288,41,11298.84486328125,7998.676573974609,10
142,bl_entry 11352.08 > 7998.68,1,1289,41,11352.076782226562,7998.676573974609,10
143,bl_entry 11309.73 > 7998.68,3,1292,41,11309.727170410157,7998.676573974609,10
144,bl_entry 11318.62 > 7998.68,1,1293,41,11318.62408935547,7998.676573974609,10
145,bl_entry 11406.62 > 7998.68,5,1298,41,11406.617197265625,7998.676573974609,10
146,bl_entry 11492.30 > 7998.68,2,1300,41,11492.296520996093,7998.676573974609,10
147,bl_entry 11483.10 > 7998.68,0,1300,41,11483.098271484376,7998.676573974609,10
148,bl_entry 11443.60 > 7998.68,5,1305,41,11443.600595703125,7998.676573974609,10
149,bl_entry 11502.29 > 7998.68,6,1311,41,11502.286081542969,7998.676573974609,10
150,bl_entry 11562.25 > 7998.68,2,1313,41,11562.248093261718,7998.676573974609,10
151,bl_entry 11523.04 > 7998.68,4,1317,41,11523.041120605469,7998.676573974609,10
152,bl_entry 11683.70 > 7998.68,7,1324,41,11683.703229980469,7998.676573974609,10
153,bl_entry 11548.49 > 7998.68,2,1326,41,11548.488762207031,7998.676573974609,10
154,bl_entry 11435.02 > 7998.68,1,1327,41,11435.016140136719,7998.676573974609,10
155,bl_entry 11399.11 > 7998.68,4,1331,41,11399.112673339843,7998.676573974609,10
156,bl_entry 11363.23 > 7998.68,4,1335,41,11363.228728027343,7998.676573974609,10
157,bl_entry 11494.26 > 7998.68,4,1339,41,11494.26283935547,7998.676573974609,10
158,bl_entry 11556.97 > 7998.68,0,1339,41,11556.97353515625,7998.676573974609,10
159,bl_entry 12013.12 > 7998.68,4,1343,41,12013.117980957031,7998.676573974609,10
160,bl_entry 12246.22 > 7998.68,1,1344,41,12246.216506347657,7998.676573974609,10
161,bl_entry 12655.11 > 7998.68,4,1348,41,12655.109072265624,7998.676573974609,10
162,bl_entry 13024.06 > 7998.68,5,1353,41,13024.059997558594,7998.676573974609,10
163,bl_entry 13455.17 > 7998.68,2,1355,42,13455.165700683594,7998.676573974609,10
164,bl_entry 13776.12 > 7998.68,2,1357,42,13776.121369628907,7998.676573974609,10
165,bl_entry 14050.54 > 7998.68,2,1359,42,14050.539069824219,7998.676573974609,10
166,bl_entry 14214.77 > 7998.68,1,1360,43,14214.770615234374,7998.676573974609,10
167,bl_entry 14176.78 > 7998.68,3,1363,43,14176.778374023437,7998.676573974609,10
168,bl_entry 14156.98 > 7998.68,2,1365,43,14156.98404296875,7998.676573974609,10
169,bl_entry 14153.56 > 7998.68,4,1369,43,14153.561455078125,7998.676573974609,10
170,bl_entry 14200.66 > 7998.68,4,1373,43,14200.664594726562,7998.676573974609,10
171,bl_entry 14168.92 > 7998.68,1,1374,44,14168.91515625,7998.676573974609,10
172,bl_entry 14151.24 > 7998.68,1,1375,44,14151.239013671875,7998.676573974609,10
173,bl_entry 14040.53 > 7998.68,3,1378,44,14040.533657226562,7998.676573974609,10
174,bl_entry 14071.36 > 7998.68,2,1380,44,14071.357250976562,7998.676573974609,10
175,bl_entry 14029.64 > 7998.68,3,1383,44,14029.638427734375,7998.676573974609,10
176,bl_entry 13971.58 > 7998.68,3,1386,44,13971.579375,7998.676573974609,10
177,bl_entry 13993.50 > 7998.68,5,1391,44,13993.496298828126,7998.676573974609,10
178,bl_entry 13991.23 > 7998.68,2,1393,44,13991.226337890625,7998.676573974609,10
179,bl_entry 13946.27 > 7998.68,2,1395,44,13946.265083007813,7998.676573974609,10
180,bl_entry 14031.62 > 7998.68,1,1396,44,14031.617939453125,7998.676573974609,10
181,bl_entry 14047.51 > 7998.68,2,1398,44,14047.508681640626,7998.676573974609,10
182,bl_entry 14048.25 > 7998.68,1,1399,44,14048.246982421875,7998.676573974609,10
183,bl_entry 14049.69 > 7998.68,2,1401,44,14049.686162109376,7998.676573974609,10
184,bl_entry 14085.61 > 7998.68,2,1403,44,14085.6064453125,7998.676573974609,10
185,bl_entry 14129.52 > 7998.68,2,1405,44,14129.516630859374,7998.676573974609,10
186,bl_entry 14172.60 > 7998.68,2,1407,44,14172.603012695312,7998.676573974609,10
187,bl_entry 14215.38 > 7998.68,1,1408,44,14215.37560546875,7998.676573974609,10
188,bl_entry 14202.55 > 7998.68,1,1409,44,14202.553110351562,7998.676573974609,10
189,bl_entry 14270.95 > 7998.68,2,1411,44,14270.950517578125,7998.676573974609,10
190,bl_entry 14348.74 > 7998.68,1,1412,44,14348.736865234376,7998.676573974609,10
191,bl_entry 14316.84 > 7998.68,4,1416,44,14316.841689453126,7998.676573974609,10
192,bl_entry 14400.64 > 7998.68,3,1419,44,14400.640009765624,7998.676573974609,10
193,bl_entry 14292.66 > 7998.68,3,1422,44,14292.656831054688,7998.676573974609,10
194,bl_entry 14211.26 > 7998.68,3,1425,44,14211.264482421875,7998.676573974609,10
195,bl_entry 14233.12 > 7998.68,1,1426,44,14233.122802734375,7998.676573974609,10
196,bl_entry 14248.57 > 7998.68,2,1428,44,14248.569169921875,7998.676573974609,10
197,bl_entry 14300.65 > 7998.68,3,1431,44,14300.653666992188,7998.676573974609,10
1,bl_entry 8004.75 > 7998.68,81,81,5,8004.746071777344,7998.676573974609,20
2,bl_entry 8078.05 > 7998.68,24,105,8,8078.045092773437,7998.676573974609,20
3,bl_entry 8405.87 > 7998.68,22,127,10,8405.874904785156,7998.676573974609,20
4,bl_entry 8386.64 > 7998.68,12,139,11,8386.635295410157,7998.676573974609,20
5,bl_entry 8444.84 > 7998.68,20,159,13,8444.841666259766,7998.676573974609,20
6,bl_entry 8412.45 > 7998.68,16,175,13,8412.446875610352,7998.676573974609,20
7,bl_entry 8306.88 > 7998.68,17,192,15,8306.880301513673,7998.676573974609,20
8,bl_entry 8346.37 > 7998.68,20,212,16,8346.366232910157,7998.676573974609,20
9,bl_entry 8297.57 > 7998.68,14,226,18,8297.571228027344,7998.676573974609,20
10,bl_entry 8408.99 > 7998.68,21,247,18,8408.993094482423,7998.676573974609,20
11,bl_entry 8321.66 > 7998.68,27,274,19,8321.660733642579,7998.676573974609,20
12,bl_entry 8369.63 > 7998.68,23,297,20,8369.627280273438,7998.676573974609,20
13,bl_entry 8160.43 > 7998.68,20,317,20,8160.432585449219,7998.676573974609,20
14,bl_entry 8087.07 > 7998.68,19,336,21,8087.073854980469,7998.676573974609,20
15,bl_entry 8173.81 > 7998.68,19,355,21,8173.811820678711,7998.676573974609,20
16,bl_entry 8256.64 > 7998.68,23,378,21,8256.643350219727,7998.676573974609,20
17,bl_entry 8111.84 > 7998.68,17,395,21,8111.839365844727,7998.676573974609,20
18,bl_entry 8024.45 > 7998.68,30,425,22,8024.453670043946,7998.676573974609,20
19,bl_entry 8049.12 > 7998.68,14,439,22,8049.11832397461,7998.676573974609,20
20,bl_entry 8131.14 > 7998.68,18,457,22,8131.144975585938,7998.676573974609,20
21,bl_entry 8307.66 > 7998.68,17,474,22,8307.656494750976,7998.676573974609,20
22,bl_entry 8307.81 > 7998.68,15,489,23,8307.814725952148,7998.676573974609,20
23,bl_entry 8160.56 > 7998.68,19,508,23,8160.564844970703,7998.676573974609,20
24,bl_entry 8058.99 > 7998.68,15,523,23,8058.98818359375,7998.676573974609,20
25,bl_entry 8148.62 > 7998.68,21,544,24,8148.623513183594,7998.676573974609,20
26,bl_entry 8233.12 > 7998.68,10,554,26,8233.122023925782,7998.676573974609,20
27,bl_entry 8204.49 > 7998.68,18,572,26,8204.491785888671,7998.676573974609,20
28,bl_entry 8007.48 > 7998.68,16,588,27,8007.475604248047,7998.676573974609,20
29,bl_entry 8087.43 > 7998.68,22,610,27,8087.4299908447265,7998.676573974609,20
30,bl_entry 8117.18 > 7998.68,20,630,27,8117.179302368164,7998.676573974609,20
31,bl_entry 8143.09 > 7998.68,13,643,28,8143.0940924072265,7998.676573974609,20
32,bl_entry 8097.44 > 7998.68,18,661,28,8097.438350219727,7998.676573974609,20
33,bl_entry 8173.72 > 7998.68,20,681,29,8173.722970581055,7998.676573974609,20
34,bl_entry 8023.65 > 7998.68,22,703,29,8023.65299194336,7998.676573974609,20
35,bl_entry 8028.33 > 7998.68,29,732,29,8028.334419555664,7998.676573974609,20
36,bl_entry 7999.49 > 7998.68,17,749,30,7999.486817016602,7998.676573974609,20
37,bl_entry 8012.77 > 7998.68,9,758,30,8012.766362915039,7998.676573974609,20
38,bl_entry 8112.75 > 7998.68,3,761,33,8112.74592956543,7998.676573974609,20
39,bl_entry 8518.70 > 7998.68,5,766,34,8518.699869995116,7998.676573974609,20
40,bl_entry 8651.13 > 7998.68,8,774,34,8651.133400268554,7998.676573974609,20
41,bl_entry 8774.86 > 7998.68,5,779,34,8774.858446044922,7998.676573974609,20
42,bl_entry 9064.99 > 7998.68,3,782,35,9064.99322265625,7998.676573974609,20
43,bl_entry 9257.32 > 7998.68,5,787,35,9257.324169921874,7998.676573974609,20
44,bl_entry 9299.36 > 7998.68,2,789,35,9299.356750488281,7998.676573974609,20
45,bl_entry 9362.77 > 7998.68,7,796,35,9362.76822265625,7998.676573974609,20
46,bl_entry 9256.44 > 7998.68,5,801,35,9256.444750976563,7998.676573974609,20
47,bl_entry 9135.89 > 7998.68,3,804,35,9135.885668945313,7998.676573974609,20
48,bl_entry 9087.65 > 7998.68,9,813,35,9087.64931640625,7998.676573974609,20
49,bl_entry 9173.94 > 7998.68,10,823,35,9173.944497070312,7998.676573974609,20
50,bl_entry 9158.25 > 7998.68,6,829,35,9158.24744140625,7998.676573974609,20
51,bl_entry 9162.18 > 7998.68,9,838,36,9162.17692138672,7998.676573974609,20
52,bl_entry 8967.36 > 7998.68,9,847,36,8967.358494873048,7998.676573974609,20
53,bl_entry 8916.79 > 7998.68,7,854,36,8916.789373779297,7998.676573974609,20
54,bl_entry 9049.16 > 7998.68,9,863,36,9049.155462646484,7998.676573974609,20
55,bl_entry 9053.36 > 7998.68,3,866,36,9053.361516113282,7998.676573974609,20
56,bl_entry 9026.39 > 7998.68,3,869,36,9026.386435546876,7998.676573974609,20
57,bl_entry 8901.96 > 7998.68,4,873,36,8901.957218017578,7998.676573974609,20
58,bl_entry 8932.93 > 7998.68,8,881,36,8932.931282958984,7998.676573974609,20
59,bl_entry 8991.54 > 7998.68,8,889,36,8991.539852294922,7998.676573974609,20
60,bl_entry 9267.82 > 7998.68,6,895,36,9267.815119628905,7998.676573974609,20
61,bl_entry 9240.54 > 7998.68,3,898,36,9240.542083740234,7998.676573974609,20
62,bl_entry 9222.93 > 7998.68,9,907,36,9222.928175048828,7998.676573974609,20
63,bl_entry 9101.48 > 7998.68,6,913,36,9101.483444824218,7998.676573974609,20
64,bl_entry 9050.35 > 7998.68,4,917,36,9050.345302734375,7998.676573974609,20
65,bl_entry 9169.72 > 7998.68,9,926,36,9169.719798583985,7998.676573974609,20
66,bl_entry 9236.03 > 7998.68,6,932,36,9236.033458251954,7998.676573974609,20
67,bl_entry 8990.59 > 7998.68,4,936,36,8990.592728271484,7998.676573974609,20
68,bl_entry 8985.02 > 7998.68,5,941,36,8985.017489013671,7998.676573974609,20
69,bl_entry 9116.21 > 7998.68,5,946,36,9116.209384765625,7998.676573974609,20
70,bl_entry 9092.04 > 7998.68,9,955,36,9092.043386230469,7998.676573974609,20
71,bl_entry 8962.64 > 7998.68,7,962,36,8962.642895507812,7998.676573974609,20
72,bl_entry 9123.80 > 7998.68,6,968,36,9123.796840820312,7998.676573974609,20
73,bl_entry 9024.01 > 7998.68,10,978,36,9024.006513671875,7998.676573974609,20
74,bl_entry 8875.19 > 7998.68,3,981,36,8875.186967773438,7998.676573974609,20
75,bl_entry 8993.20 > 7998.68,4,985,36,8993.19533203125,7998.676573974609,20
76,bl_entry 8928.41 > 7998.68,7,992,36,8928.411533203125,7998.676573974609,20
77,bl_entry 8950.65 > 7998.68,6,998,36,8950.654714355469,7998.676573974609,20
78,bl_entry 9080.13 > 7998.68,3,1001,36,9080.133251953124,7998.676573974609,20
79,bl_entry 9603.50 > 7998.68,8,1009,36,9603.49546142578,7998.676573974609,20
80,bl_entry 9676.84 > 7998.68,4,1013,36,9676.83813232422,7998.676573974609,20
81,bl_entry 9812.37 > 7998.68,4,1017,36,9812.371279296874,7998.676573974609,20
82,bl_entry 10050.70 > 7998.68,6,1023,36,10050.701115722657,7998.676573974609,20
83,bl_entry 10228.51 > 7998.68,12,1035,37,10228.514318847656,7998.676573974609,20
84,bl_entry 10407.14 > 7998.68,4,1039,37,10407.135900878906,7998.676573974609,20
85,bl_entry 10438.91 > 7998.68,2,1041,37,10438.909086914062,7998.676573974609,20
86,bl_entry 10327.28 > 7998.68,7,1048,37,10327.28172607422,7998.676573974609,20
87,bl_entry 10167.75 > 7998.68,7,1055,37,10167.748032226562,7998.676573974609,20
88,bl_entry 10160.53 > 7998.68,6,1061,37,10160.529536132812,7998.676573974609,20
89,bl_entry 10264.45 > 7998.68,10,1071,37,10264.448732910156,7998.676573974609,20
90,bl_entry 10216.92 > 7998.68,7,1078,37,10216.92068359375,7998.676573974609,20
91,bl_entry 10259.93 > 7998.68,4,1082,37,10259.930944824218,7998.676573974609,20
92,bl_entry 10039.99 > 7998.68,6,1088,37,10039.991127929687,7998.676573974609,20
93,bl_entry 9969.41 > 7998.68,2,1090,37,9969.412680664063,7998.676573974609,20
94,bl_entry 10050.49 > 7998.68,2,1092,37,10050.490498046875,7998.676573974609,20
95,bl_entry 10086.60 > 7998.68,6,1098,37,10086.598640136719,7998.676573974609,20
96,bl_entry 10079.45 > 7998.68,3,1101,37,10079.451149902343,7998.676573974609,20
97,bl_entry 9962.51 > 7998.68,6,1107,37,9962.509989013672,7998.676573974609,20
98,bl_entry 9964.69 > 7998.68,5,1112,37,9964.690343017579,7998.676573974609,20
99,bl_entry 9975.31 > 7998.68,4,1116,37,9975.306883544921,7998.676573974609,20
100,bl_entry 10242.18 > 7998.68,7,1123,37,10242.183546142578,7998.676573974609,20
101,bl_entry 10281.35 > 7998.68,7,1130,37,10281.346080322266,7998.676573974609,20
102,bl_entry 10338.46 > 7998.68,2,1132,37,10338.461146240234,7998.676573974609,20
103,bl_entry 10237.00 > 7998.68,1,1133,38,10237.00254272461,7998.676573974609,20
104,bl_entry 10192.47 > 7998.68,6,1139,38,10192.474964599609,7998.676573974609,20
105,bl_entry 10353.43 > 7998.68,6,1145,38,10353.427263183594,7998.676573974609,20
106,bl_entry 10406.86 > 7998.68,9,1154,38,10406.863798828124,7998.676573974609,20
107,bl_entry 10207.11 > 7998.68,2,1156,38,10207.105036621093,7998.676573974609,20
108,bl_entry 10130.32 > 7998.68,3,1159,38,10130.320051269531,7998.676573974609,20
109,bl_entry 10200.91 > 7998.68,5,1164,38,10200.914357910156,7998.676573974609,20
110,bl_entry 10226.10 > 7998.68,4,1168,38,10226.1003125,7998.676573974609,20
111,bl_entry 10147.01 > 7998.68,9,1177,38,10147.009271240235,7998.676573974609,20
112,bl_entry 10310.15 > 7998.68,8,1185,38,10310.152806396485,7998.676573974609,20
113,bl_entry 10148.55 > 7998.68,4,1189,38,10148.554786376953,7998.676573974609,20
114,bl_entry 10055.27 > 7998.68,6,1195,38,10055.270423583985,7998.676573974609,20
115,bl_entry 10171.24 > 7998.68,3,1198,38,10171.242877197266,7998.676573974609,20
