update_n,reason,edges_added,total_edges,pool_size,mean_bl_entry,bl_threshold,ef
22,bl_entry 11542.13 > 9992.95,0,64,18,11542.131638183593,9992.945457458496,20
23,bl_entry 11384.13 > 9992.95,1,65,18,11384.127536621094,9992.945457458496,20
24,bl_entry 11401.79 > 9992.95,1,66,18,11401.7921484375,9992.945457458496,20
25,bl_entry 11499.82 > 9992.95,0,66,18,11499.817348632812,9992.945457458496,20
26,bl_entry 11373.53 > 9992.95,1,67,18,11373.530075683593,9992.945457458496,20
27,bl_entry 11362.39 > 9992.95,2,69,18,11362.386276855468,9992.945457458496,20
28,bl_entry 11420.26 > 9992.95,1,70,18,11420.263129882813,9992.945457458496,20
29,bl_entry 11510.78 > 9992.95,1,71,18,11510.78264892578,9992.945457458496,20
30,bl_entry 11543.70 > 9992.95,0,71,18,11543.698813476563,9992.945457458496,20
31,bl_entry 11493.56 > 9992.95,0,71,18,11493.562341308594,9992.945457458496,20
32,bl_entry 11513.40 > 9992.95,1,72,18,11513.40150390625,9992.945457458496,20
33,bl_entry 11405.05 > 9992.95,0,72,18,11405.049052734375,9992.945457458496,20
34,bl_entry 11425.00 > 9992.95,1,73,18,11424.999567871093,9992.945457458496,20
35,bl_entry 11475.20 > 9992.95,2,75,18,11475.196779785156,9992.945457458496,20
36,bl_entry 11225.56 > 9992.95,1,76,18,11225.56346435547,9992.945457458496,20
37,bl_entry 11041.18 > 9992.95,0,76,18,11041.179653320312,9992.945457458496,20
38,bl_entry 11244.89 > 9992.95,1,77,18,11244.89207763672,9992.945457458496,20
39,bl_entry 12032.84 > 9992.95,0,77,18,12032.835927734375,9992.945457458496,20
40,bl_entry 12782.27 > 9992.95,0,77,19,12782.2737109375,9992.945457458496,20
41,bl_entry 13567.60 > 9992.95,0,77,19,13567.597568359375,9992.945457458496,20
42,bl_entry 14112.73 > 9992.95,0,77,20,14112.7323828125,9992.945457458496,20
43,bl_entry 14013.38 > 9992.95,1,78,20,14013.3750390625,9992.945457458496,20
44,bl_entry 14137.32 > 9992.95,1,79,20,14137.317705078125,9992.945457458496,20
45,bl_entry 14214.84 > 9992.95,0,79,20,14214.842900390626,9992.945457458496,20
46,bl_entry 14147.01 > 9992.95,0,79,20,14147.006962890626,9992.945457458496,20
47,bl_entry 14109.16 > 9992.95,0,79,20,14109.158100585937,9992.945457458496,20
48,bl_entry 14155.51 > 9992.95,0,79,20,14155.508344726562,9992.945457458496,20
49,bl_entry 14254.10 > 9992.95,0,79,20,14254.102890625,9992.945457458496,20
50,bl_entry 14246.19 > 9992.95,0,79,20,14246.189936523437,9992.945457458496,20
51,bl_entry 14251.07 > 9992.95,0,79,20,14251.066396484375,9992.945457458496,20
52,bl_entry 14248.43 > 9992.95,0,79,20,14248.42787109375,9992.945457458496,20
53,bl_entry 14149.42 > 9992.95,0,79,20,14149.420859375,9992.945457458496,20
54,bl_entry 14222.34 > 9992.95,0,79,20,14222.335771484375,9992.945457458496,20
55,bl_entry 14249.85 > 9992.95,0,79,20,14249.846279296875,9992.945457458496,20
56,bl_entry 14093.25 > 9992.95,0,79,20,14093.247143554687,9992.945457458496,20
57,bl_entry 14051.04 > 9992.95,0,79,20,14051.041337890625,9992.945457458496,20
1,bl_entry 10006.27 > 9992.95,16,16,5,10006.267330322265,9992.945457458496,50
2,bl_entry 10386.61 > 9992.95,2,18,7,10386.606173095703,9992.945457458496,50
3,bl_entry 10609.62 > 9992.95,2,20,8,10609.618231201172,9992.945457458496,50
4,bl_entry 10389.67 > 9992.95,5,25,8,10389.674429931641,9992.945457458496,50
5,bl_entry 10331.95 > 9992.95,0,25,9,10331.945391845704,9992.945457458496,50
6,bl_entry 10472.30 > 9992.95,5,30,11,10472.30144165039,9992.945457458496,50
7,bl_entry 10282.35 > 9992.95,5,35,13,10282.35275756836,9992.945457458496,50
8,bl_entry 10353.65 > 9992.95,4,39,14,10353.649399414062,9992.945457458496,50
9,bl_entry 10427.80 > 9992.95,1,40,14,10427.801733398437,9992.945457458496,50
10,bl_entry 10485.33 > 9992.95,1,41,15,10485.333917236328,9992.945457458496,50
11,bl_entry 10581.02 > 9992.95,1,42,15,10581.021363525391,9992.945457458496,50
12,bl_entry 10469.62 > 9992.95,5,47,16,10469.616396484374,9992.945457458496,50
13,bl_entry 10437.53 > 9992.95,1,48,16,10437.529855957031,9992.945457458496,50
14,bl_entry 10256.32 > 9992.95,3,51,16,10256.320400390625,9992.945457458496,50
15,bl_entry 10199.83 > 9992.95,1,52,16,10199.83073486328,9992.945457458496,50
16,bl_entry 10235.22 > 9992.95,4,56,16,10235.224978027343,9992.945457458496,50
17,bl_entry 10013.27 > 9992.95,1,57,16,10013.268510742188,9992.945457458496,50
18,bl_entry 9996.73 > 9992.95,4,61,16,9996.729993896484,9992.945457458496,50
19,bl_entry 10447.87 > 9992.95,0,61,17,10447.872259521484,9992.945457458496,50
20,bl_entry 10925.97 > 9992.95,1,62,17,10925.968834228515,9992.945457458496,50
21,bl_entry 11307.49 > 9992.95,2,64,17,11307.493660888671,9992.945457458496,50
22,bl_entry 11542.13 > 9992.95,0,64,18,11542.131638183593,9992.945457458496,50
23,bl_entry 11384.13 > 9992.95,1,65,18,11384.127536621094,9992.945457458496,50
24,bl_entry 11401.79 > 9992.95,1,66,18,11401.7921484375,9992.945457458496,50
25,bl_entry 11499.82 > 9992.95,0,66,18,11499.817348632812,9992.945457458496,50
26,bl_entry 11373.53 > 9992.95,1,67,18,11373.530075683593,9992.945457458496,50
27,bl_entry 11362.39 > 9992.95,2,69,18,11362.386276855468,9992.945457458496,50
28,bl_entry 11420.26 > 9992.95,1,70,18,11420.263129882813,9992.945457458496,50
29,bl_entry 11510.78 > 9992.95,1,71,18,11510.78264892578,9992.945457458496,50
30,bl_entry 11543.70 > 9992.95,0,71,18,11543.698813476563,9992.945457458496,50
31,bl_entry 11493.56 > 9992.95,0,71,18,11493.562341308594,9992.945457458496,50
32,bl_entry 11513.40 > 9992.95,1,72,18,11513.40150390625,9992.945457458496,50
33,bl_entry 11405.05 > 9992.95,0,72,18,11405.049052734375,9992.945457458496,50
34,bl_entry 11425.00 > 9992.95,1,73,18,11424.999567871093,9992.945457458496,50
35,bl_entry 11475.20 > 9992.95,2,75,18,11475.196779785156,9992.945457458496,50
36,bl_entry 11225.56 > 9992.95,1,76,18,11225.56346435547,9992.945457458496,50
37,bl_entry 11041.18 > 9992.95,0,76,18,11041.179653320312,9992.945457458496,50
38,bl_entry 11244.89 > 9992.95,1,77,18,11244.89207763672,9992.945457458496,50
39,bl_entry 12032.84 > 9992.95,0,77,18,12032.835927734375,9992.945457458496,50
40,bl_entry 12782.27 > 9992.95,0,77,19,12782.2737109375,9992.945457458496,50
41,bl_entry 13567.60 > 9992.95,0,77,19,13567.597568359375,9992.945457458496,50
42,bl_entry 14112.73 > 9992.95,0,77,20,14112.7323828125,9992.945457458496,50
43,bl_entry 14013.38 > 9992.95,1,78,20,14013.3750390625,9992.945457458496,50
44,bl_entry 14137.32 > 9992.95,1,79,20,14137.317705078125,9992.945457458496,50
45,bl_entry 14214.84 > 9992.95,0,79,20,14214.842900390626,9992.945457458496,50
46,bl_entry 14147.01 > 9992.95,0,79,20,14147.006962890626,9992.945457458496,50
47,bl_entry 14109.16 > 9992.95,0,79,20,14109.158100585937,9992.945457458496,50
48,bl_entry 14155.51 > 9992.95,0,79,20,14155.508344726562,9992.945457458496,50
49,bl_entry 14254.10 > 9992.95,0,79,20,14254.102890625,9992.945457458496,50
50,bl_entry 14246.19 > 9992.95,0,79,20,14246.189936523437,9992.945457458496,50
51,bl_entry 14251.07 > 9992.95,0,79,20,14251.066396484375,9992.945457458496,50
52,bl_entry 14248.43 > 9992.95,0,79,20,14248.42787109375,9992.945457458496,50
53,bl_entry 14149.42 > 9992.95,0,79,20,14149.420859375,9992.945457458496,50
54,bl_entry 14222.34 > 9992.95,0,79,20,14222.335771484375,9992.945457458496,50
55,bl_entry 14249.85 > 9992.95,0,79,20,14249.846279296875,9992.945457458496,50
56,bl_entry 14093.25 > 9992.95,0,79,20,14093.247143554687,9992.945457458496,50
57,bl_entry 14051.04 > 9992.95,0,79,20,14051.041337890625,9992.945457458496,50
1,bl_entry 10006.27 > 9992.95,16,16,5,10006.267330322265,9992.945457458496,100
2,bl_entry 10386.61 > 9992.95,2,18,7,10386.606173095703,9992.945457458496,100
3,bl_entry 10609.62 > 9992.95,2,20,8,10609.618231201172,9992.945457458496,100
4,bl_entry 10389.67 > 9992.95,5,25,8,10389.674429931641,9992.945457458496,100
5,bl_entry 10331.95 > 9992.95,0,25,9,10331.945391845704,9992.945457458496,100
6,bl_entry 10472.30 > 9992.95,5,30,11,10472.30144165039,9992.945457458496,100
7,bl_entry 10282.35 > 9992.95,5,35,13,10282.35275756836,9992.945457458496,100
8,bl_entry 10353.65 > 9992.95,4,39,14,10353.649399414062,9992.945457458496,100
9,bl_entry 10427.80 > 9992.95,1,40,14,10427.801733398437,9992.945457458496,100
10,bl_entry 10485.33 > 9992.95,1,41,15,10485.333917236328,9992.945457458496,100
11,bl_entry 10581.02 > 9992.95,1,42,15,10581.021363525391,9992.945457458496,100
12,bl_entry 10469.62 > 9992.95,5,47,16,10469.616396484374,9992.945457458496,100
13,bl_entry 10437.53 > 9992.95,1,48,16,10437.529855957031,9992.945457458496,100
14,bl_entry 10256.32 > 9992.95,3,51,16,10256.320400390625,9992.945457458496,100
15,bl_entry 10199.83 > 9992.95,1,52,16,10199.83073486328,9992.945457458496,100
16,bl_entry 10235.22 > 9992.95,4,56,16,10235.224978027343,9992.945457458496,100
17,bl_entry 10013.27 > 9992.95,1,57,16,10013.268510742188,9992.945457458496,100
18,bl_entry 9996.73 > 9992.95,4,61,16,9996.729993896484,9992.945457458496,100
19,bl_entry 10447.87 > 9992.95,0,61,17,10447.872259521484,9992.945457458496,100
20,bl_entry 10925.97 > 9992.95,1,62,17,10925.968834228515,9992.945457458496,100
21,bl_entry 11307.49 > 9992.95,2,64,17,11307.493660888671,9992.945457458496,100
22,bl_entry 11542.13 > 9992.95,0,64,18,11542.131638183593,9992.945457458496,100
23,bl_entry 11384.13 > 9992.95,1,65,18,11384.127536621094,9992.945457458496,100
24,bl_entry 11401.79 > 9992.95,1,66,18,11401.7921484375,9992.945457458496,100
25,bl_entry 11499.82 > 9992.95,0,66,18,11499.817348632812,9992.945457458496,100
26,bl_entry 11373.53 > 9992.95,1,67,18,11373.530075683593,9992.945457458496,100
27,bl_entry 11362.39 > 9992.95,2,69,18,11362.386276855468,9992.945457458496,100
28,bl_entry 11420.26 > 9992.95,1,70,18,11420.263129882813,9992.945457458496,100
29,bl_entry 11510.78 > 9992.95,1,71,18,11510.78264892578,9992.945457458496,100
30,bl_entry 11543.70 > 9992.95,0,71,18,11543.698813476563,9992.945457458496,100
31,bl_entry 11493.56 > 9992.95,0,71,18,11493.562341308594,9992.945457458496,100
32,bl_entry 11513.40 > 9992.95,1,72,18,11513.40150390625,9992.945457458496,100
33,bl_entry 11405.05 > 9992.95,0,72,18,11405.049052734375,9992.945457458496,100
34,bl_entry 11425.00 > 9992.95,1,73,18,11424.999567871093,9992.945457458496,100
35,bl_entry 11475.20 > 9992.95,2,75,18,11475.196779785156,9992.945457458496,100
36,bl_entry 11225.56 > 9992.95,1,76,18,11225.56346435547,9992.945457458496,100
37,bl_entry 11041.18 > 9992.95,0,76,18,11041.179653320312,9992.945457458496,100
38,bl_entry 11244.89 > 9992.95,1,77,18,11244.89207763672,9992.945457458496,100
39,bl_entry 12032.84 > 9992.95,0,77,18,12032.835927734375,9992.945457458496,100
40,bl_entry 12782.27 > 9992.95,0,77,19,12782.2737109375,9992.945457458496,100
41,bl_entry 13567.60 > 9992.95,0,77,19,13567.597568359375,9992.945457458496,100
42,bl_entry 14112.73 > 9992.95,0,77,20,14112.7323828125,9992.945457458496,100
43,bl_entry 14013.38 > 9992.95,1,78,20,14013.3750390625,9992.945457458496,100
44,bl_entry 14137.32 > 9992.95,1,79,20,14137.317705078125,9992.945457458496,100
45,bl_entry 14214.84 > 9992.95,0,79,20,14214.842900390626,9992.945457458496,100
46,bl_entry 14147.01 > 9992.95,0,79,20,14147.006962890626,9992.945457458496,100
47,bl_entry 14109.16 > 9992.95,0,79,20,14109.158100585937,9992.945457458496,100
48,bl_entry 14155.51 > 9992.95,0,79,20,14155.508344726562,9992.945457458496,100
49,bl_entry 14254.10 > 9992.95,0,79,20,14254.102890625,9992.945457458496,100
50,bl_entry 14246.19 > 9992.95,0,79,20,14246.189936523437,9992.945457458496,100
51,bl_entry 14251.07 > 9992.95,0,79,20,14251.066396484375,9992.945457458496,100
52,bl_entry 14248.43 > 9992.95,0,79,20,14248.42787109375,9992.945457458496,100
53,bl_entry 14149.42 > 9992.95,0,79,20,14149.420859375,9992.945457458496,100
54,bl_entry 14222.34 > 9992.95,0,79,20,14222.335771484375,9992.945457458496,100
55,bl_entry 14249.85 > 9992.95,0,79,20,14249.846279296875,9992.945457458496,100
56,bl_entry 14093.25 > 9992.95,0,79,20,14093.247143554687,9992.945457458496,100
57,bl_entry 14051.04 > 9992.95,0,79,20,14051.041337890625,9992.945457458496,100
1,bl_entry 10006.27 > 9992.95,16,16,5,10006.267330322265,9992.945457458496,200
2,bl_entry 10386.61 > 9992.95,2,18,7,10386.606173095703,9992.945457458496,200
3,bl_entry 10609.62 > 9992.95,2,20,8,10609.618231201172,9992.945457458496,200
4,bl_entry 10389.67 > 9992.95,5,25,8,10389.674429931641,9992.945457458496,200
5,bl_entry 10331.95 > 9992.95,0,25,9,10331.945391845704,9992.945457458496,200
6,bl_entry 10472.30 > 9992.95,5,30,11,10472.30144165039,9992.945457458496,200
7,bl_entry 10282.35 > 9992.95,5,35,13,10282.35275756836,9992.945457458496,200
8,bl_entry 10353.65 > 9992.95,4,39,14,10353.649399414062,9992.945457458496,200
9,bl_entry 10427.80 > 9992.95,1,40,14,10427.801733398437,9992.945457458496,200
10,bl_entry 10485.33 > 9992.95,1,41,15,10485.333917236328,9992.945457458496,200
11,bl_entry 10581.02 > 9992.95,1,42,15,10581.021363525391,9992.945457458496,200
12,bl_entry 10469.62 > 9992.95,5,47,16,10469.616396484374,9992.945457458496,200
13,bl_entry 10437.53 > 9992.95,1,48,16,10437.529855957031,9992.945457458496,200
14,bl_entry 10256.32 > 9992.95,3,51,16,10256.320400390625,9992.945457458496,200
15,bl_entry 10199.83 > 9992.95,1,52,16,10199.83073486328,9992.945457458496,200
16,bl_entry 10235.22 > 9992.95,4,56,16,10235.224978027343,9992.945457458496,200
17,bl_entry 10013.27 > 9992.95,1,57,16,10013.268510742188,9992.945457458496,200
18,bl_entry 9996.73 > 9992.95,4,61,16,9996.729993896484,9992.945457458496,200
19,bl_entry 10447.87 > 9992.95,0,61,17,10447.872259521484,9992.945457458496,200
20,bl_entry 10925.97 > 9992.95,1,62,17,10925.968834228515,9992.945457458496,200
21,bl_entry 11307.49 > 9992.95,2,64,17,11307.493660888671,9992.945457458496,200
22,bl_entry 11542.13 > 9992.95,0,64,18,11542.131638183593,9992.945457458496,200
23,bl_entry 11384.13 > 9992.95,1,65,18,11384.127536621094,9992.945457458496,200
24,bl_entry 11401.79 > 9992.95,1,66,18,11401.7921484375,9992.945457458496,200
25,bl_entry 11499.82 > 9992.95,0,66,18,11499.817348632812,9992.945457458496,200
26,bl_entry 11373.53 > 9992.95,1,67,18,11373.530075683593,9992.945457458496,200
27,bl_entry 11362.39 > 9992.95,2,69,18,11362.386276855468,9992.945457458496,200
28,bl_entry 11420.26 > 9992.95,1,70,18,11420.263129882813,9992.945457458496,200
29,bl_entry 11510.78 > 9992.95,1,71,18,11510.78264892578,9992.945457458496,200
30,bl_entry 11543.70 > 9992.95,0,71,18,11543.698813476563,9992.945457458496,200
31,bl_entry 11493.56 > 9992.95,0,71,18,11493.562341308594,9992.945457458496,200
32,bl_entry 11513.40 > 9992.95,1,72,18,11513.40150390625,9992.945457458496,200
33,bl_entry 11405.05 > 9992.95,0,72,18,11405.049052734375,9992.945457458496,200
34,bl_entry 11425.00 > 9992.95,1,73,18,11424.999567871093,9992.945457458496,200
35,bl_entry 11475.20 > 9992.95,2,75,18,11475.196779785156,9992.945457458496,200
36,bl_entry 11225.56 > 9992.95,1,76,18,11225.56346435547,9992.945457458496,200
37,bl_entry 11041.18 > 9992.95,0,76,18,11041.179653320312,9992.945457458496,200
38,bl_entry 11244.89 > 9992.95,1,77,18,11244.89207763672,9992.945457458496,200
39,bl_entry 12032.84 > 9992.95,0,77,18,12032.835927734375,9992.945457458496,200
40,bl_entry 12782.27 > 9992.95,0,77,19,12782.2737109375,9992.945457458496,200
41,bl_entry 13567.60 > 9992.95,0,77,19,13567.597568359375,9992.945457458496,200
42,bl_entry 14112.73 > 9992.95,0,77,20,14112.7323828125,9992.945457458496,200
43,bl_entry 14013.38 > 9992.95,1,78,20,14013.3750390625,9992.945457458496,200
44,bl_entry 14137.32 > 9992.95,1,79,20,14137.317705078125,9992.945457458496,200
45,bl_entry 14214.84 > 9992.95,0,79,20,14214.842900390626,9992.945457458496,200
46,bl_entry 14147.01 > 9992.95,0,79,20,14147.006962890626,9992.945457458496,200
47,bl_entry 14109.16 > 9992.95,0,79,20,14109.158100585937,9992.945457458496,200
48,bl_entry 14155.51 > 9992.95,0,79,20,14155.508344726562,9992.945457458496,200
49,bl_entry 14254.10 > 9992.95,0,79,20,14254.102890625,9992.945457458496,200
50,bl_entry 14246.19 > 9992.95,0,79,20,14246.189936523437,9992.945457458496,200
51,bl_entry 14251.07 > 9992.95,0,79,20,14251.066396484375,9992.945457458496,200
52,bl_entry 14248.43 > 9992.95,0,79,20,14248.42787109375,9992.945457458496,200
53,bl_entry 14149.42 > 9992.95,0,79,20,14149.420859375,9992.945457458496,200
54,bl_entry 14222.34 > 9992.95,0,79,20,14222.335771484375,9992.945457458496,200
55,bl_entry 14249.85 > 9992.95,0,79,20,14249.846279296875,9992.945457458496,200
56,bl_entry 14093.25 > 9992.95,0,79,20,14093.247143554687,9992.945457458496,200
57,bl_entry 14051.04 > 9992.95,0,79,20,14051.041337890625,9992.945457458496,200
1,bl_entry 10006.27 > 9992.95,16,16,5,10006.267330322265,9992.945457458496,500
2,bl_entry 10386.61 > 9992.95,2,18,7,10386.606173095703,9992.945457458496,500
3,bl_entry 10609.62 > 9992.95,2,20,8,10609.618231201172,9992.945457458496,500
4,bl_entry 10389.67 > 9992.95,5,25,8,10389.674429931641,9992.945457458496,500
5,bl_entry 10331.95 > 9992.95,0,25,9,10331.945391845704,9992.945457458496,500
6,bl_entry 10472.30 > 9992.95,5,30,11,10472.30144165039,9992.945457458496,500
7,bl_entry 10282.35 > 9992.95,5,35,13,10282.35275756836,9992.945457458496,500
8,bl_entry 10353.65 > 9992.95,4,39,14,10353.649399414062,9992.945457458496,500
9,bl_entry 10427.80 > 9992.95,1,40,14,10427.801733398437,9992.945457458496,500
10,bl_entry 10485.33 > 9992.95,1,41,15,10485.333917236328,9992.945457458496,500
11,bl_entry 10581.02 > 9992.95,1,42,15,10581.021363525391,9992.945457458496,500
12,bl_entry 10469.62 > 9992.95,5,47,16,10469.616396484374,9992.945457458496,500
13,bl_entry 10437.53 > 9992.95,1,48,16,10437.529855957031,9992.945457458496,500
14,bl_entry 10256.32 > 9992.95,3,51,16,10256.320400390625,9992.945457458496,500
15,bl_entry 10199.83 > 9992.95,1,52,16,10199.83073486328,9992.945457458496,500
16,bl_entry 10235.22 > 9992.95,4,56,16,10235.224978027343,9992.945457458496,500
17,bl_entry 10013.27 > 9992.95,1,57,16,10013.268510742188,9992.945457458496,500
18,bl_entry 9996.73 > 9992.95,4,61,16,9996.729993896484,9992.945457458496,500
19,bl_entry 10447.87 > 9992.95,0,61,17,10447.872259521484,9992.945457458496,500
20,bl_entry 10925.97 > 9992.95,1,62,17,10925.968834228515,9992.945457458496,500
21,bl_entry 11307.49 > 9992.95,2,64,17,11307.493660888671,9992.945457458496,500
22,bl_entry 11542.13 > 9992.95,0,64,18,11542.131638183593,9992.945457458496,500
23,bl_entry 11384.13 > 9992.95,1,65,18,11384.127536621094,9992.945457458496,500
24,bl_entry 11401.79 > 9992.95,1,66,18,11401.7921484375,9992.945457458496,500
25,bl_entry 11499.82 > 9992.95,0,66,18,11499.817348632812,9992.945457458496,500
26,bl_entry 11373.53 > 9992.95,1,67,18,11373.530075683593,9992.945457458496,500
27,bl_entry 11362.39 > 9992.95,2,69,18,11362.386276855468,9992.945457458496,500
28,bl_entry 11420.26 > 9992.95,1,70,18,11420.263129882813,9992.945457458496,500
29,bl_entry 11510.78 > 9992.95,1,71,18,11510.78264892578,9992.945457458496,500
30,bl_entry 11543.70 > 9992.95,0,71,18,11543.698813476563,9992.945457458496,500
31,bl_entry 11493.56 > 9992.95,0,71,18,11493.562341308594,9992.945457458496,500
