update_n,reason,edges_added,total_edges,pool_size,mean_bl_entry,bl_threshold,ef
58,bl_entry 11220.54 > 7911.04,1,125,20,11220.541284179688,7911.044543701171,10
59,bl_entry 11162.92 > 7911.04,1,126,20,11162.917329101563,7911.044543701171,10
60,bl_entry 11275.63 > 7911.04,0,126,20,11275.625380859376,7911.044543701171,10
61,bl_entry 11457.61 > 7911.04,0,126,20,11457.611823730469,7911.044543701171,10
62,bl_entry 11563.49 > 7911.04,0,126,20,11563.494270019532,7911.044543701171,10
63,bl_entry 11468.83 > 7911.04,1,127,20,11468.82826171875,7911.044543701171,10
64,bl_entry 11514.06 > 7911.04,2,129,20,11514.060751953126,7911.044543701171,10
65,bl_entry 11460.56 > 7911.04,0,129,20,11460.561833496095,7911.044543701171,10
66,bl_entry 11459.78 > 7911.04,0,129,20,11459.783894042968,7911.044543701171,10
67,bl_entry 11556.12 > 7911.04,0,129,20,11556.118874511718,7911.044543701171,10
68,bl_entry 11269.57 > 7911.04,0,129,20,11269.572106933594,7911.044543701171,10
69,bl_entry 11154.60 > 7911.04,0,129,20,11154.60473388672,7911.044543701171,10
70,bl_entry 11269.46 > 7911.04,1,130,20,11269.460222167969,7911.044543701171,10
71,bl_entry 12169.66 > 7911.04,0,130,20,12169.660283203126,7911.044543701171,10
72,bl_entry 13016.77 > 7911.04,0,130,20,13016.769372558594,7911.044543701171,10
73,bl_entry 13813.14 > 7911.04,0,130,20,13813.141184082031,7911.044543701171,10
74,bl_entry 14449.89 > 7911.04,0,130,20,14449.894282226562,7911.044543701171,10
75,bl_entry 14389.08 > 7911.04,0,130,20,14389.075268554687,7911.044543701171,10
76,bl_entry 14403.63 > 7911.04,0,130,20,14403.6278515625,7911.044543701171,10
77,bl_entry 14441.78 > 7911.04,0,130,20,14441.779301757813,7911.044543701171,10
78,bl_entry 14378.70 > 7911.04,0,130,20,14378.701865234376,7911.044543701171,10
79,bl_entry 14245.16 > 7911.04,0,130,20,14245.16373046875,7911.044543701171,10
80,bl_entry 14364.88 > 7911.04,0,130,20,14364.8808984375,7911.044543701171,10
81,bl_entry 14447.25 > 7911.04,0,130,20,14447.246015625,7911.044543701171,10
82,bl_entry 14470.56 > 7911.04,0,130,20,14470.558237304687,7911.044543701171,10
83,bl_entry 14539.22 > 7911.04,0,130,20,14539.219067382812,7911.044543701171,10
84,bl_entry 14547.70 > 7911.04,0,130,20,14547.698466796875,7911.044543701171,10
85,bl_entry 14473.46 > 7911.04,1,131,20,14473.462729492188,7911.044543701171,10
86,bl_entry 14581.63 > 7911.04,0,131,20,14581.628911132813,7911.044543701171,10
87,bl_entry 14522.49 > 7911.04,0,131,20,14522.487983398438,7911.044543701171,10
88,bl_entry 14374.14 > 7911.04,0,131,20,14374.142451171874,7911.044543701171,10
89,bl_entry 14429.89 > 7911.04,0,131,20,14429.891279296875,7911.044543701171,10
1,bl_entry 7921.37 > 7911.04,15,15,5,7921.374201660156,7911.044543701171,20
2,bl_entry 8059.28 > 7911.04,6,21,7,8059.283677368164,7911.044543701171,20
3,bl_entry 7927.67 > 7911.04,6,27,9,7927.669498291016,7911.044543701171,20
4,bl_entry 7945.35 > 7911.04,4,31,12,7945.347025146484,7911.044543701171,20
5,bl_entry 7924.26 > 7911.04,17,48,13,7924.258528442383,7911.044543701171,20
6,bl_entry 8102.63 > 7911.04,1,49,14,8102.626773071289,7911.044543701171,20
7,bl_entry 7981.72 > 7911.04,3,52,14,7981.722846679688,7911.044543701171,20
8,bl_entry 8035.44 > 7911.04,1,53,16,8035.43717956543,7911.044543701171,20
9,bl_entry 7920.86 > 7911.04,8,61,17,7920.864458007813,7911.044543701171,20
10,bl_entry 7943.96 > 7911.04,8,69,19,7943.961802978516,7911.044543701171,20
11,bl_entry 8195.37 > 7911.04,0,69,20,8195.367410888672,7911.044543701171,20
12,bl_entry 8704.76 > 7911.04,2,71,20,8704.764967041016,7911.044543701171,20
13,bl_entry 8955.21 > 7911.04,2,73,20,8955.2144140625,7911.044543701171,20
14,bl_entry 8973.60 > 7911.04,2,75,20,8973.595250244141,7911.044543701171,20
15,bl_entry 8998.48 > 7911.04,1,76,20,8998.479516601563,7911.044543701171,20
16,bl_entry 8858.28 > 7911.04,4,80,20,8858.27546875,7911.044543701171,20
17,bl_entry 8629.66 > 7911.04,3,83,20,8629.660302734375,7911.044543701171,20
18,bl_entry 8598.83 > 7911.04,1,84,20,8598.83234375,7911.044543701171,20
19,bl_entry 8558.76 > 7911.04,1,85,20,8558.760364990234,7911.044543701171,20
20,bl_entry 8747.06 > 7911.04,0,85,20,8747.064471435548,7911.044543701171,20
21,bl_entry 9125.90 > 7911.04,1,86,20,9125.899300537109,7911.044543701171,20
22,bl_entry 9271.36 > 7911.04,3,89,20,9271.35728515625,7911.044543701171,20
23,bl_entry 9096.92 > 7911.04,0,89,20,9096.915842285156,7911.044543701171,20
24,bl_entry 9042.32 > 7911.04,2,91,20,9042.323688964843,7911.044543701171,20
25,bl_entry 8870.12 > 7911.04,3,94,20,8870.116804199219,7911.044543701171,20
26,bl_entry 8890.00 > 7911.04,2,96,20,8890.003117675782,7911.044543701171,20
27,bl_entry 9076.77 > 7911.04,0,96,20,9076.7715234375,7911.044543701171,20
28,bl_entry 8854.16 > 7911.04,1,97,20,8854.158125,7911.044543701171,20
29,bl_entry 8806.85 > 7911.04,1,98,20,8806.848837890626,7911.044543701171,20
30,bl_entry 8864.98 > 7911.04,0,98,20,8864.978984375,7911.044543701171,20
31,bl_entry 9245.23 > 7911.04,1,99,20,9245.233579101563,7911.044543701171,20
32,bl_entry 9733.75 > 7911.04,2,101,20,9733.745649414062,7911.044543701171,20
33,bl_entry 10038.80 > 7911.04,1,102,20,10038.800361328125,7911.044543701171,20
34,bl_entry 10221.92 > 7911.04,2,104,20,10221.91933959961,7911.044543701171,20
35,bl_entry 10127.82 > 7911.04,0,104,20,10127.817115478516,7911.044543701171,20
36,bl_entry 10045.60 > 7911.04,3,107,20,10045.597945556641,7911.044543701171,20
37,bl_entry 9983.17 > 7911.04,0,107,20,9983.173697509766,7911.044543701171,20
38,bl_entry 9824.08 > 7911.04,4,111,20,9824.07794555664,7911.044543701171,20
39,bl_entry 9813.07 > 7911.04,0,111,20,9813.07413696289,7911.044543701171,20
40,bl_entry 9944.22 > 7911.04,1,112,20,9944.220037841797,7911.044543701171,20
41,bl_entry 10147.61 > 7911.04,0,112,20,10147.614949951172,7911.044543701171,20
42,bl_entry 10358.41 > 7911.04,0,112,20,10358.405893554687,7911.044543701171,20
43,bl_entry 10164.17 > 7911.04,2,114,20,10164.16681640625,7911.044543701171,20
44,bl_entry 10117.51 > 7911.04,0,114,20,10117.508935546875,7911.044543701171,20
45,bl_entry 10003.55 > 7911.04,1,115,20,10003.554375,7911.044543701171,20
46,bl_entry 10004.64 > 7911.04,0,115,20,10004.636794433594,7911.044543701171,20
47,bl_entry 10179.05 > 7911.04,2,117,20,10179.046762695312,7911.044543701171,20
48,bl_entry 9940.63 > 7911.04,1,118,20,9940.627543945313,7911.044543701171,20
49,bl_entry 9879.09 > 7911.04,1,119,20,9879.090153808595,7911.044543701171,20
50,bl_entry 9899.02 > 7911.04,0,119,20,9899.023176269531,7911.044543701171,20
51,bl_entry 10359.29 > 7911.04,0,119,20,10359.292678222657,7911.044543701171,20
52,bl_entry 10792.08 > 7911.04,0,119,20,10792.084963378906,7911.044543701171,20
53,bl_entry 11195.86 > 7911.04,1,120,20,11195.861010742188,7911.044543701171,20
54,bl_entry 11406.84 > 7911.04,1,121,20,11406.842817382812,7911.044543701171,20
55,bl_entry 11327.97 > 7911.04,1,122,20,11327.970693359375,7911.044543701171,20
56,bl_entry 11353.65 > 7911.04,1,123,20,11353.651293945313,7911.044543701171,20
57,bl_entry 11244.17 > 7911.04,1,124,20,11244.172041015625,7911.044543701171,20
58,bl_entry 11220.54 > 7911.04,1,125,20,11220.541284179688,7911.044543701171,20
59,bl_entry 11162.92 > 7911.04,1,126,20,11162.917329101563,7911.044543701171,20
60,bl_entry 11275.63 > 7911.04,0,126,20,11275.625380859376,7911.044543701171,20
61,bl_entry 11457.61 > 7911.04,0,126,20,11457.611823730469,7911.044543701171,20
62,bl_entry 11563.49 > 7911.04,0,126,20,11563.494270019532,7911.044543701171,20
63,bl_entry 11468.83 > 7911.04,1,127,20,11468.82826171875,7911.044543701171,20
64,bl_entry 11514.06 > 7911.04,2,129,20,11514.060751953126,7911.044543701171,20
65,bl_entry 11460.56 > 7911.04,0,129,20,11460.561833496095,7911.044543701171,20
66,bl_entry 11459.78 > 7911.04,0,129,20,11459.783894042968,7911.044543701171,20
67,bl_entry 11556.12 > 7911.04,0,129,20,11556.118874511718,7911.044543701171,20
68,bl_entry 11269.57 > 7911.04,0,129,20,11269.572106933594,7911.044543701171,20
69,bl_entry 11154.60 > 7911.04,0,129,20,11154.60473388672,7911.044543701171,20
70,bl_entry 11269.46 > 7911.04,1,130,20,11269.460222167969,7911.044543701171,20
71,bl_entry 12169.66 > 7911.04,0,130,20,12169.660283203126,7911.044543701171,20
72,bl_entry 13016.77 > 7911.04,0,130,20,13016.769372558594,7911.044543701171,20
73,bl_entry 13813.14 > 7911.04,0,130,20,13813.141184082031,7911.044543701171,20
74,bl_entry 14449.89 > 7911.04,0,130,20,14449.894282226562,7911.044543701171,20
75,bl_entry 14389.08 > 7911.04,0,130,20,14389.075268554687,7911.044543701171,20
76,bl_entry 14403.63 > 7911.04,0,130,20,14403.6278515625,7911.044543701171,20
77,bl_entry 14441.78 > 7911.04,0,130,20,14441.779301757813,7911.044543701171,20
78,bl_entry 14378.70 > 7911.04,0,130,20,14378.701865234376,7911.044543701171,20
79,bl_entry 14245.16 > 7911.04,0,130,20,14245.16373046875,7911.044543701171,20
80,bl_entry 14364.88 > 7911.04,0,130,20,14364.8808984375,7911.044543701171,20
81,bl_entry 14447.25 > 7911.04,0,130,20,14447.246015625,7911.044543701171,20
82,bl_entry 14470.56 > 7911.04,0,130,20,14470.558237304687,7911.044543701171,20
83,bl_entry 14539.22 > 7911.04,0,130,20,14539.219067382812,7911.044543701171,20
84,bl_entry 14547.70 > 7911.04,0,130,20,14547.698466796875,7911.044543701171,20
85,bl_entry 14473.46 > 7911.04,1,131,20,14473.462729492188,7911.044543701171,20
86,bl_entry 14581.63 > 7911.04,0,131,20,14581.628911132813,7911.044543701171,20
87,bl_entry 14522.49 > 7911.04,0,131,20,14522.487983398438,7911.044543701171,20
88,bl_entry 14374.14 > 7911.04,0,131,20,14374.142451171874,7911.044543701171,20
89,bl_entry 14429.89 > 7911.04,0,131,20,14429.891279296875,7911.044543701171,20
1,bl_entry 7921.37 > 7911.04,15,15,5,7921.374201660156,7911.044543701171,50
2,bl_entry 8059.28 > 7911.04,6,21,7,8059.283677368164,7911.044543701171,50
3,bl_entry 7927.67 > 7911.04,6,27,9,7927.669498291016,7911.044543701171,50
4,bl_entry 7945.35 > 7911.04,4,31,12,7945.347025146484,7911.044543701171,50
5,bl_entry 7924.26 > 7911.04,17,48,13,7924.258528442383,7911.044543701171,50
6,bl_entry 8102.63 > 7911.04,1,49,14,8102.626773071289,7911.044543701171,50
7,bl_entry 7981.72 > 7911.04,3,52,14,7981.722846679688,7911.044543701171,50
8,bl_entry 8035.44 > 7911.04,1,53,16,8035.43717956543,7911.044543701171,50
9,bl_entry 7920.86 > 7911.04,8,61,17,7920.864458007813,7911.044543701171,50
10,bl_entry 7943.96 > 7911.04,8,69,19,7943.961802978516,7911.044543701171,50
11,bl_entry 8195.37 > 7911.04,0,69,20,8195.367410888672,7911.044543701171,50
12,bl_entry 8704.76 > 7911.04,2,71,20,8704.764967041016,7911.044543701171,50
13,bl_entry 8955.21 > 7911.04,2,73,20,8955.2144140625,7911.044543701171,50
14,bl_entry 8973.60 > 7911.04,2,75,20,8973.595250244141,7911.044543701171,50
15,bl_entry 8998.48 > 7911.04,1,76,20,8998.479516601563,7911.044543701171,50
16,bl_entry 8858.28 > 7911.04,4,80,20,8858.27546875,7911.044543701171,50
17,bl_entry 8629.66 > 7911.04,3,83,20,8629.660302734375,7911.044543701171,50
18,bl_entry 8598.83 > 7911.04,1,84,20,8598.83234375,7911.044543701171,50
19,bl_entry 8558.76 > 7911.04,1,85,20,8558.760364990234,7911.044543701171,50
20,bl_entry 8747.06 > 7911.04,0,85,20,8747.064471435548,7911.044543701171,50
21,bl_entry 9125.90 > 7911.04,1,86,20,9125.899300537109,7911.044543701171,50
22,bl_entry 9271.36 > 7911.04,3,89,20,9271.35728515625,7911.044543701171,50
23,bl_entry 9096.92 > 7911.04,0,89,20,9096.915842285156,7911.044543701171,50
24,bl_entry 9042.32 > 7911.04,2,91,20,9042.323688964843,7911.044543701171,50
25,bl_entry 8870.12 > 7911.04,3,94,20,8870.116804199219,7911.044543701171,50
26,bl_entry 8890.00 > 7911.04,2,96,20,8890.003117675782,7911.044543701171,50
27,bl_entry 9076.77 > 7911.04,0,96,20,9076.7715234375,7911.044543701171,50
28,bl_entry 8854.16 > 7911.04,1,97,20,8854.158125,7911.044543701171,50
29,bl_entry 8806.85 > 7911.04,1,98,20,8806.848837890626,7911.044543701171,50
30,bl_entry 8864.98 > 7911.04,0,98,20,8864.978984375,7911.044543701171,50
31,bl_entry 9245.23 > 7911.04,1,99,20,9245.233579101563,7911.044543701171,50
32,bl_entry 9733.75 > 7911.04,2,101,20,9733.745649414062,7911.044543701171,50
33,bl_entry 10038.80 > 7911.04,1,102,20,10038.800361328125,7911.044543701171,50
34,bl_entry 10221.92 > 7911.04,2,104,20,10221.91933959961,7911.044543701171,50
35,bl_entry 10127.82 > 7911.04,0,104,20,10127.817115478516,7911.044543701171,50
36,bl_entry 10045.60 > 7911.04,3,107,20,10045.597945556641,7911.044543701171,50
37,bl_entry 9983.17 > 7911.04,0,107,20,9983.173697509766,7911.044543701171,50
38,bl_entry 9824.08 > 7911.04,4,111,20,9824.07794555664,7911.044543701171,50
39,bl_entry 9813.07 > 7911.04,0,111,20,9813.07413696289,7911.044543701171,50
40,bl_entry 9944.22 > 7911.04,1,112,20,9944.220037841797,7911.044543701171,50
41,bl_entry 10147.61 > 7911.04,0,112,20,10147.614949951172,7911.044543701171,50
42,bl_entry 10358.41 > 7911.04,0,112,20,10358.405893554687,7911.044543701171,50
43,bl_entry 10164.17 > 7911.04,2,114,20,10164.16681640625,7911.044543701171,50
44,bl_entry 10117.51 > 7911.04,0,114,20,10117.508935546875,7911.044543701171,50
45,bl_entry 10003.55 > 7911.04,1,115,20,10003.554375,7911.044543701171,50
46,bl_entry 10004.64 > 7911.04,0,115,20,10004.636794433594,7911.044543701171,50
47,bl_entry 10179.05 > 7911.04,2,117,20,10179.046762695312,7911.044543701171,50
48,bl_entry 9940.63 > 7911.04,1,118,20,9940.627543945313,7911.044543701171,50
49,bl_entry 9879.09 > 7911.04,1,119,20,9879.090153808595,7911.044543701171,50
50,bl_entry 9899.02 > 7911.04,0,119,20,9899.023176269531,7911.044543701171,50
51,bl_entry 10359.29 > 7911.04,0,119,20,10359.292678222657,7911.044543701171,50
52,bl_entry 10792.08 > 7911.04,0,119,20,10792.084963378906,7911.044543701171,50
53,bl_entry 11195.86 > 7911.04,1,120,20,11195.861010742188,7911.044543701171,50
54,bl_entry 11406.84 > 7911.04,1,121,20,11406.842817382812,7911.044543701171,50
55,bl_entry 11327.97 > 7911.04,1,122,20,11327.970693359375,7911.044543701171,50
56,bl_entry 11353.65 > 7911.04,1,123,20,11353.651293945313,7911.044543701171,50
57,bl_entry 11244.17 > 7911.04,1,124,20,11244.172041015625,7911.044543701171,50
58,bl_entry 11220.54 > 7911.04,1,125,20,11220.541284179688,7911.044543701171,50
59,bl_entry 11162.92 > 7911.04,1,126,20,11162.917329101563,7911.044543701171,50
60,bl_entry 11275.63 > 7911.04,0,126,20,11275.625380859376,7911.044543701171,50
61,bl_entry 11457.61 > 7911.04,0,126,20,11457.611823730469,7911.044543701171,50
62,bl_entry 11563.49 > 7911.04,0,126,20,11563.494270019532,7911.044543701171,50
63,bl_entry 11468.83 > 7911.04,1,127,20,11468.82826171875,7911.044543701171,50
64,bl_entry 11514.06 > 7911.04,2,129,20,11514.060751953126,7911.044543701171,50
65,bl_entry 11460.56 > 7911.04,0,129,20,11460.561833496095,7911.044543701171,50
66,bl_entry 11459.78 > 7911.04,0,129,20,11459.783894042968,7911.044543701171,50
67,bl_entry 11556.12 > 7911.04,0,129,20,11556.118874511718,7911.044543701171,50
68,bl_entry 11269.57 > 7911.04,0,129,20,11269.572106933594,7911.044543701171,50
69,bl_entry 11154.60 > 7911.04,0,129,20,11154.60473388672,7911.044543701171,50
70,bl_entry 11269.46 > 7911.04,1,130,20,11269.460222167969,7911.044543701171,50
71,bl_entry 12169.66 > 7911.04,0,130,20,12169.660283203126,7911.044543701171,50
72,bl_entry 13016.77 > 7911.04,0,130,20,13016.769372558594,7911.044543701171,50
73,bl_entry 13813.14 > 7911.04,0,130,20,13813.141184082031,7911.044543701171,50
74,bl_entry 14449.89 > 7911.04,0,130,20,14449.894282226562,7911.044543701171,50
75,bl_entry 14389.08 > 7911.04,0,130,20,14389.075268554687,7911.044543701171,50
76,bl_entry 14403.63 > 7911.04,0,130,20,14403.6278515625,7911.044543701171,50
77,bl_entry 14441.78 > 7911.04,0,130,20,14441.779301757813,7911.044543701171,50
78,bl_entry 14378.70 > 7911.04,0,130,20,14378.701865234376,7911.044543701171,50
79,bl_entry 14245.16 > 7911.04,0,130,20,14245.16373046875,7911.044543701171,50
80,bl_entry 14364.88 > 7911.04,0,130,20,14364.8808984375,7911.044543701171,50
81,bl_entry 14447.25 > 7911.04,0,130,20,14447.246015625,7911.044543701171,50
82,bl_entry 14470.56 > 7911.04,0,130,20,14470.558237304687,7911.044543701171,50
83,bl_entry 14539.22 > 7911.04,0,130,20,14539.219067382812,7911.044543701171,50
84,bl_entry 14547.70 > 7911.04,0,130,20,14547.698466796875,7911.044543701171,50
85,bl_entry 14473.46 > 7911.04,1,131,20,14473.462729492188,7911.044543701171,50
86,bl_entry 14581.63 > 7911.04,0,131,20,14581.628911132813,7911.044543701171,50
87,bl_entry 14522.49 > 7911.04,0,131,20,14522.487983398438,7911.044543701171,50
88,bl_entry 14374.14 > 7911.04,0,131,20,14374.142451171874,7911.044543701171,50
89,bl_entry 14429.89 > 7911.04,0,131,20,14429.891279296875,7911.044543701171,50
1,bl_entry 7921.37 > 7911.04,15,15,5,7921.374201660156,7911.044543701171,100
2,bl_entry 8059.28 > 7911.04,6,21,7,8059.283677368164,7911.044543701171,100
3,bl_entry 7927.67 > 7911.04,6,27,9,7927.669498291016,7911.044543701171,100
4,bl_entry 7945.35 > 7911.04,4,31,12,7945.347025146484,7911.044543701171,100
5,bl_entry 7924.26 > 7911.04,17,48,13,7924.258528442383,7911.044543701171,100
6,bl_entry 8102.63 > 7911.04,1,49,14,8102.626773071289,7911.044543701171,100
7,bl_entry 7981.72 > 7911.04,3,52,14,7981.722846679688,7911.044543701171,100
8,bl_entry 8035.44 > 7911.04,1,53,16,8035.43717956543,7911.044543701171,100
9,bl_entry 7920.86 > 7911.04,8,61,17,7920.864458007813,7911.044543701171,100
10,bl_entry 7943.96 > 7911.04,8,69,19,7943.961802978516,7911.044543701171,100
11,bl_entry 8195.37 > 7911.04,0,69,20,8195.367410888672,7911.044543701171,100
12,bl_entry 8704.76 > 7911.04,2,71,20,8704.764967041016,7911.044543701171,100
13,bl_entry 8955.21 > 7911.04,2,73,20,8955.2144140625,7911.044543701171,100
14,bl_entry 8973.60 > 7911.04,2,75,20,8973.595250244141,7911.044543701171,100
15,bl_entry 8998.48 > 7911.04,1,76,20,8998.479516601563,7911.044543701171,100
16,bl_entry 8858.28 > 7911.04,4,80,20,8858.27546875,7911.044543701171,100
17,bl_entry 8629.66 > 7911.04,3,83,20,8629.660302734375,7911.044543701171,100
18,bl_entry 8598.83 > 7911.04,1,84,20,8598.83234375,7911.044543701171,100
19,bl_entry 8558.76 > 7911.04,1,85,20,8558.760364990234,7911.044543701171,100
20,bl_entry 8747.06 > 7911.04,0,85,20,8747.064471435548,7911.044543701171,100
21,bl_entry 9125.90 > 7911.04,1,86,20,9125.899300537109,7911.044543701171,100
22,bl_entry 9271.36 > 7911.04,3,89,20,9271.35728515625,7911.044543701171,100
23,bl_entry 9096.92 > 7911.04,0,89,20,9096.915842285156,7911.044543701171,100
24,bl_entry 9042.32 > 7911.04,2,91,20,9042.323688964843,7911.044543701171,100
25,bl_entry 8870.12 > 7911.04,3,94,20,8870.116804199219,7911.044543701171,100
26,bl_entry 8890.00 > 7911.04,2,96,20,8890.003117675782,7911.044543701171,100
27,bl_entry 9076.77 > 7911.04,0,96,20,9076.7715234375,7911.044543701171,100
28,bl_entry 8854.16 > 7911.04,1,97,20,8854.158125,7911.044543701171,100
29,bl_entry 8806.85 > 7911.04,1,98,20,8806.848837890626,7911.044543701171,100
30,bl_entry 8864.98 > 7911.04,0,98,20,8864.978984375,7911.044543701171,100
31,bl_entry 9245.23 > 7911.04,1,99,20,9245.233579101563,7911.044543701171,100
32,bl_entry 9733.75 > 7911.04,2,101,20,9733.745649414062,7911.044543701171,100
33,bl_entry 10038.80 > 7911.04,1,102,20,10038.800361328125,7911.044543701171,100
34,bl_entry 10221.92 > 7911.04,2,104,20,10221.91933959961,7911.044543701171,100
35,bl_entry 10127.82 > 7911.04,0,104,20,10127.817115478516,7911.044543701171,100
36,bl_entry 10045.60 > 7911.04,3,107,20,10045.597945556641,7911.044543701171,100
37,bl_entry 9983.17 > 7911.04,0,107,20,9983.173697509766,7911.044543701171,100
38,bl_entry 9824.08 > 7911.04,4,111,20,9824.07794555664,7911.044543701171,100
39,bl_entry 9813.07 > 7911.04,0,111,20,9813.07413696289,7911.044543701171,100
40,bl_entry 9944.22 > 7911.04,1,112,20,9944.220037841797,7911.044543701171,100
41,bl_entry 10147.61 > 7911.04,0,112,20,10147.614949951172,7911.044543701171,100
42,bl_entry 10358.41 > 7911.04,0,112,20,10358.405893554687,7911.044543701171,100
43,bl_entry 10164.17 > 7911.04,2,114,20,10164.16681640625,7911.044543701171,100
44,bl_entry 10117.51 > 7911.04,0,114,20,10117.508935546875,7911.044543701171,100
45,bl_entry 10003.55 > 7911.04,1,115,20,10003.554375,7911.044543701171,100
46,bl_entry 10004.64 > 7911.04,0,115,20,10004.636794433594,7911.044543701171,100
47,bl_entry 10179.05 > 7911.04,2,117,20,10179.046762695312,7911.044543701171,100
48,bl_entry 9940.63 > 7911.04,1,118,20,9940.627543945313,7911.044543701171,100
49,bl_entry 9879.09 > 7911.04,1,119,20,9879.090153808595,7911.044543701171,100
50,bl_entry 9899.02 > 7911.04,0,119,20,9899.023176269531,7911.044543701171,100
